

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
832,Sell Short,12/10/2022 01:40,Sell3,$4437.00,$0.00,4,$705.00,0.79%,$705.00,90.97%,,$0.00,$0.00
,Buy to Cover,12/10/2022 08:35,Cover,$4401.75,,$705.00,$49501.25,,($70.00),100.00%,90.97%,$0.00,$0.00
833,Sell Short,12/10/2022 04:20,Sell2,$4432.50,$0.00,3,$333.75,0.50%,$333.75,75.42%,,$0.00,$0.00
,Buy to Cover,12/10/2022 07:35,Target2lottoS,$4410.25,,$333.75,$49835.00,,($108.75),100.00%,75.42%,$0.00,$0.00
834,Sell Short,14/10/2022 07:55,Sell2,$4524.50,$0.00,3,$345.00,0.51%,$345.00,61.33%,,$0.00,$0.00
,Buy to Cover,14/10/2022 08:35,Target2lottoS,$4501.50,,$345.00,$50180.00,,($217.50),100.00%,61.33%,$0.00,$0.00
835,Sell Short,14/10/2022 08:00,Sell3,$4529.00,$0.00,4,$1075.00,1.19%,$1075.00,84.31%,,$0.00,$0.00
,Buy to Cover,14/10/2022 09:05,Cover,$4475.25,,$1075.00,$51255.00,,($200.00),100.00%,84.31%,$0.00,$0.00
836,Sell Short,14/10/2022 08:40,Sell2,$4524.50,$0.00,3,$345.00,0.51%,$345.00,81.42%,,$0.00,$0.00
,Buy to Cover,14/10/2022 08:45,Target2lottoS,$4501.50,,$345.00,$51600.00,,($78.75),100.00%,81.42%,$0.00,$0.00
837,Sell Short,20/10/2022 00:15,Sell2,$4519.75,$0.00,3,$345.00,0.51%,$517.50,69.35%,,$0.00,$0.00
,Buy to Cover,20/10/2022 08:45,Target2lottoS,$4496.75,,$345.00,$51945.00,,($228.75),76.88%,46.23%,$0.00,$0.00
838,Sell Short,20/10/2022 05:55,Sell3,$4524.25,$0.00,4,($95.00),-0.10%,$575.00,50.22%,,$0.00,$0.00
,Buy to Cover,20/10/2022 10:35,chiudoShort,$4529.00,,($95.00),$51850.00,,($570.00),41.48%,-8.30%,$0.00,$0.00
839,Sell Short,20/10/2022 08:55,Sell2,$4519.75,$0.00,3,($138.75),-0.20%,$67.50,12.00%,,$0.00,$0.00
,Buy to Cover,20/10/2022 10:35,chiudoShort,$4529.00,,($138.75),$51711.25,,($495.00),63.33%,-24.67%,$0.00,$0.00
840,Sell Short,28/10/2022 08:10,Sell2,$4622.50,$0.00,3,($836.25),-1.21%,$67.50,6.38%,,$0.00,$0.00
,Buy to Cover,28/10/2022 10:35,chiudoShort,$4678.25,,($836.25),$50875.00,,($990.00),14.54%,-79.08%,$0.00,$0.00
841,Sell Short,28/10/2022 08:30,Sell3,$4627.00,$0.00,4,($1025.00),-1.11%,$115.00,8.55%,,$0.00,$0.00
,Buy to Cover,28/10/2022 10:35,chiudoShort,$4678.25,,($1025.00),$49850.00,,($1230.00),15.24%,-76.21%,$0.00,$0.00
842,Sell Short,07/11/2022 02:35,Sell2,$4590.50,$0.00,3,($127.50),-0.19%,$213.75,41.91%,,$0.00,$0.00
,Buy to Cover,07/11/2022 10:35,chiudoShort,$4599.00,,($127.50),$49722.50,,($296.25),33.09%,-25.00%,$0.00,$0.00
843,Sell Short,07/11/2022 03:05,Sell3,$4595.00,$0.00,4,($80.00),-0.09%,$375.00,55.15%,,$0.00,$0.00
,Buy to Cover,07/11/2022 10:35,chiudoShort,$4599.00,,($80.00),$49642.50,,($305.00),33.09%,-11.76%,$0.00,$0.00
844,Sell Short,11/11/2022 01:50,Sell2,$4795.25,$0.00,3,$363.75,0.51%,$363.75,76.98%,,$0.00,$0.00
,Buy to Cover,11/11/2022 08:35,Target2lottoS,$4771.00,,$363.75,$50006.25,,($108.75),100.00%,76.98%,$0.00,$0.00
845,Sell Short,11/11/2022 01:55,Sell3,$4800.00,$0.00,4,$750.00,0.78%,$750.00,93.75%,,$0.00,$0.00
,Buy to Cover,11/11/2022 08:40,Cover,$4762.50,,$750.00,$50756.25,,($50.00),100.00%,93.75%,$0.00,$0.00
846,Sell Short,11/11/2022 09:25,Sell2,$4795.25,$0.00,3,$457.50,0.64%,$465.00,96.88%,,$0.00,$0.00
,Buy to Cover,11/11/2022 10:35,chiudoShort,$4764.75,,$457.50,$51213.75,,($15.00),98.44%,95.31%,$0.00,$0.00
847,Sell Short,16/11/2022 01:55,Sell2,$4816.25,$0.00,3,$461.25,0.64%,$461.25,86.62%,,$0.00,$0.00
,Buy to Cover,16/11/2022 08:30,Cover,$4785.50,,$461.25,$51675.00,,($71.25),100.00%,86.62%,$0.00,$0.00
848,Sell Short,18/11/2022 03:30,Sell2,$4774.50,$0.00,3,$26.25,0.04%,$251.25,39.64%,,$0.00,$0.00
,Buy to Cover,18/11/2022 10:35,chiudoShort,$4772.75,,$26.25,$51701.25,,($382.50),64.50%,4.14%,$0.00,$0.00
849,Sell Short,18/11/2022 03:40,Sell3,$4779.25,$0.00,4,$130.00,0.14%,$430.00,50.89%,,$0.00,$0.00
,Buy to Cover,18/11/2022 10:35,chiudoShort,$4772.75,,$130.00,$51831.25,,($415.00),64.50%,15.38%,$0.00,$0.00
850,Sell Short,23/11/2022 03:55,Sell2,$4824.00,$0.00,3,$191.25,0.26%,$191.25,83.61%,,$0.00,$0.00
,Buy to Cover,23/11/2022 07:45,Cover,$4811.25,,$191.25,$52022.50,,($37.50),100.00%,83.61%,$0.00,$0.00
851,Sell Short,23/11/2022 08:40,Sell2,$4824.00,$0.00,3,($195.00),-0.27%,$75.00,21.98%,,$0.00,$0.00
,Buy to Cover,23/11/2022 10:35,chiudoShort,$4837.00,,($195.00),$51827.50,,($266.25),20.88%,-57.14%,$0.00,$0.00
852,Sell Short,23/11/2022 08:50,Sell3,$4828.75,$0.00,4,($165.00),-0.17%,$135.00,34.18%,,$0.00,$0.00
,Buy to Cover,23/11/2022 10:35,chiudoShort,$4837.00,,($165.00),$51662.50,,($260.00),24.05%,-41.77%,$0.00,$0.00
853,Sell Short,29/11/2022 02:35,Sell2,$4794.25,$0.00,3,$296.25,0.41%,$311.25,93.26%,,$0.00,$0.00
,Buy to Cover,29/11/2022 07:40,Cover,$4774.50,,$296.25,$51958.75,,($22.50),95.51%,88.76%,$0.00,$0.00
854,Sell Short,01/12/2022 08:55,Sell2,$4906.00,$0.00,3,$303.75,0.41%,$303.75,69.23%,,$0.00,$0.00
,Buy to Cover,01/12/2022 09:15,Cover,$4885.75,,$303.75,$52262.50,,($135.00),100.00%,69.23%,$0.00,$0.00
855,Sell Short,01/12/2022 09:05,Sell3,$4911.00,$0.00,4,$505.00,0.51%,$505.00,86.32%,,$0.00,$0.00
,Buy to Cover,01/12/2022 09:15,Cover,$4885.75,,$505.00,$52767.50,,($80.00),100.00%,86.32%,$0.00,$0.00
856,Sell Short,07/12/2022 09:55,Sell2,$4763.75,$0.00,3,$236.25,0.33%,$236.25,85.14%,,$0.00,$0.00
,Buy to Cover,07/12/2022 10:25,Cover,$4748.00,,$236.25,$53003.75,,($41.25),100.00%,85.14%,$0.00,$0.00
857,Sell Short,09/12/2022 01:30,Sell2,$4786.50,$0.00,3,$363.75,0.51%,$363.75,59.51%,,$0.00,$0.00
,Buy to Cover,09/12/2022 07:35,Target2lottoS,$4762.25,,$363.75,$53367.50,,($247.50),100.00%,59.51%,$0.00,$0.00
858,Sell Short,09/12/2022 06:35,Sell3,$4791.25,$0.00,4,$505.00,0.53%,$1115.00,82.59%,,$0.00,$0.00
,Buy to Cover,09/12/2022 08:45,Cover,$4766.00,,$505.00,$53872.50,,($235.00),54.81%,37.41%,$0.00,$0.00
859,Sell Short,12/12/2022 04:00,Sell2,$4748.50,$0.00,3,($217.50),-0.31%,$82.50,23.66%,,$0.00,$0.00
,Buy to Cover,12/12/2022 10:35,chiudoShort,$4763.00,,($217.50),$53655.00,,($266.25),13.98%,-62.37%,$0.00,$0.00
860,Sell Short,12/12/2022 05:00,Sell3,$4753.25,$0.00,4,($195.00),-0.21%,$205.00,44.09%,,$0.00,$0.00
,Buy to Cover,12/12/2022 10:35,chiudoShort,$4763.00,,($195.00),$53460.00,,($260.00),13.98%,-41.94%,$0.00,$0.00
861,Sell Short,13/12/2022 03:35,Sell2,$4809.25,$0.00,3,($716.25),-0.99%,$97.50,4.19%,,$0.00,$0.00
,Buy to Cover,13/12/2022 10:35,chiudoShort,$4857.00,,($716.25),$52743.75,,($2227.50),65.00%,-30.81%,$0.00,$0.00
862,Sell Short,13/12/2022 04:35,Sell3,$4814.00,$0.00,4,($860.00),-0.89%,$30.00,1.03%,,$0.00,$0.00
,Buy to Cover,13/12/2022 10:35,chiudoShort,$4857.00,,($860.00),$51883.75,,($2875.00),69.36%,-29.60%,$0.00,$0.00
863,Sell Short,14/12/2022 09:10,Sell2,$4851.25,$0.00,3,($112.50),-0.15%,$86.25,41.07%,,$0.00,$0.00
,Buy to Cover,14/12/2022 10:35,chiudoShort,$4858.75,,($112.50),$51771.25,,($123.75),5.36%,-53.57%,$0.00,$0.00
864,Sell Short,14/12/2022 10:05,Sell3,$4856.00,$0.00,4,($55.00),-0.06%,$115.00,62.16%,,$0.00,$0.00
,Buy to Cover,14/12/2022 10:35,chiudoShort,$4858.75,,($55.00),$51716.25,,($70.00),8.11%,-29.73%,$0.00,$0.00
865,Sell Short,23/12/2022 04:55,Sell2,$4637.50,$0.00,3,$382.50,0.55%,$382.50,90.27%,,$0.00,$0.00
,Buy to Cover,23/12/2022 07:35,Cover,$4612.00,,$382.50,$52098.75,,($41.25),100.00%,90.27%,$0.00,$0.00
866,Sell Short,23/12/2022 09:40,Sell2,$4637.50,$0.00,3,$187.50,0.27%,$333.75,81.65%,,$0.00,$0.00
,Buy to Cover,23/12/2022 10:35,chiudoShort,$4625.00,,$187.50,$52286.25,,($75.00),64.22%,45.87%,$0.00,$0.00
867,Sell Short,23/12/2022 09:40,Sell3,$4642.25,$0.00,4,$345.00,0.37%,$540.00,99.08%,,$0.00,$0.00
,Buy to Cover,23/12/2022 10:35,chiudoShort,$4625.00,,$345.00,$52631.25,,($5.00),64.22%,63.30%,$0.00,$0.00
868,Sell Short,28/12/2022 01:10,Sell2,$4640.25,$0.00,3,$232.50,0.33%,$232.50,82.67%,,$0.00,$0.00
,Buy to Cover,28/12/2022 08:35,Cover,$4624.75,,$232.50,$52863.75,,($48.75),100.00%,82.67%,$0.00,$0.00
869,Sell Short,28/12/2022 08:40,Sell3,$4645.00,$0.00,4,$780.00,0.84%,$895.00,91.79%,,$0.00,$0.00
,Buy to Cover,28/12/2022 10:35,chiudoShort,$4606.00,,$780.00,$53643.75,,($80.00),88.21%,80.00%,$0.00,$0.00
870,Sell Short,28/12/2022 09:05,Sell2,$4640.25,$0.00,3,$352.50,0.51%,$352.50,83.93%,,$0.00,$0.00
,Buy to Cover,28/12/2022 09:55,Target2lottoS,$4616.75,,$352.50,$53996.25,,($67.50),100.00%,83.93%,$0.00,$0.00
871,Sell Short,29/12/2022 03:05,Sell2,$4592.75,$0.00,3,($727.50),-1.06%,$11.25,1.40%,,$0.00,$0.00
,Buy to Cover,29/12/2022 10:35,chiudoShort,$4641.25,,($727.50),$53268.75,,($791.25),7.94%,-90.65%,$0.00,$0.00
872,Sell Short,29/12/2022 05:05,Sell3,$4597.25,$0.00,4,($880.00),-0.96%,$40.00,3.98%,,$0.00,$0.00
,Buy to Cover,29/12/2022 10:35,chiudoShort,$4641.25,,($880.00),$52388.75,,($965.00),8.46%,-87.56%,$0.00,$0.00
873,Sell Short,04/01/2023 02:15,Sell2,$4633.00,$0.00,3,$307.50,0.44%,$307.50,50.00%,,$0.00,$0.00
,Buy to Cover,04/01/2023 09:15,Cover,$4612.50,,$307.50,$52696.25,,($307.50),100.00%,50.00%,$0.00,$0.00
874,Sell Short,04/01/2023 02:25,Sell3,$4637.75,$0.00,4,$505.00,0.54%,$505.00,61.59%,,$0.00,$0.00
,Buy to Cover,04/01/2023 09:15,Cover,$4612.50,,$505.00,$53201.25,,($315.00),100.00%,61.59%,$0.00,$0.00
875,Sell Short,04/01/2023 09:45,Sell2,$4633.00,$0.00,3,($210.00),-0.30%,$11.25,4.76%,,$0.00,$0.00
,Buy to Cover,04/01/2023 10:35,chiudoShort,$4647.00,,($210.00),$52991.25,,($225.00),6.35%,-88.89%,$0.00,$0.00
876,Sell Short,04/01/2023 09:50,Sell3,$4637.75,$0.00,4,($185.00),-0.20%,$80.00,28.07%,,$0.00,$0.00
,Buy to Cover,04/01/2023 10:35,chiudoShort,$4647.00,,($185.00),$52806.25,,($205.00),7.02%,-64.91%,$0.00,$0.00
877,Sell Short,06/01/2023 07:50,Sell3,$4632.25,$0.00,4,$530.00,0.57%,$530.00,59.22%,,$0.00,$0.00
,Buy to Cover,06/01/2023 08:50,Cover,$4605.75,,$530.00,$53336.25,,($365.00),100.00%,59.22%,$0.00,$0.00
878,Sell Short,06/01/2023 09:05,Sell2,$4627.75,$0.00,3,($532.50),-0.77%,$67.50,9.42%,,$0.00,$0.00
,Buy to Cover,06/01/2023 10:35,chiudoShort,$4663.25,,($532.50),$52803.75,,($648.75),16.23%,-74.35%,$0.00,$0.00
879,Sell Short,06/01/2023 09:05,Sell3,$4632.25,$0.00,4,($620.00),-0.67%,$180.00,18.85%,,$0.00,$0.00
,Buy to Cover,06/01/2023 10:35,chiudoShort,$4663.25,,($620.00),$52183.75,,($775.00),16.23%,-64.92%,$0.00,$0.00
880,Sell Short,09/01/2023 06:40,Sell2,$4710.00,$0.00,3,($528.75),-0.75%,$153.75,21.58%,,$0.00,$0.00
,Buy to Cover,09/01/2023 10:35,chiudoShort,$4745.25,,($528.75),$51655.00,,($558.75),4.21%,-74.21%,$0.00,$0.00
881,Sell Short,09/01/2023 08:25,Sell3,$4714.75,$0.00,4,($610.00),-0.65%,$245.00,27.37%,,$0.00,$0.00
,Buy to Cover,09/01/2023 10:35,chiudoShort,$4745.25,,($610.00),$51045.00,,($650.00),4.47%,-68.16%,$0.00,$0.00
882,Sell Short,12/01/2023 07:05,Sell2,$4774.25,$0.00,3,$363.75,0.51%,$363.75,55.11%,,$0.00,$0.00
,Buy to Cover,12/01/2023 07:35,Target2lottoS,$4750.00,,$363.75,$51408.75,,($296.25),100.00%,55.11%,$0.00,$0.00
883,Sell Short,12/01/2023 07:20,Sell3,$4779.00,$0.00,4,$390.00,0.41%,$1025.00,77.36%,,$0.00,$0.00
,Buy to Cover,12/01/2023 07:45,Cover,$4759.50,,$390.00,$51798.75,,($300.00),52.08%,29.43%,$0.00,$0.00
884,Sell Short,12/01/2023 07:55,Sell2,$4774.25,$0.00,3,$363.75,0.51%,$363.75,53.01%,,$0.00,$0.00
,Buy to Cover,12/01/2023 08:45,Target2lottoS,$4750.00,,$363.75,$52162.50,,($322.50),100.00%,53.01%,$0.00,$0.00
885,Sell Short,12/01/2023 07:55,Sell3,$4779.00,$0.00,4,$390.00,0.41%,$955.00,74.03%,,$0.00,$0.00
,Buy to Cover,12/01/2023 09:50,Cover,$4759.50,,$390.00,$52552.50,,($335.00),56.20%,30.23%,$0.00,$0.00
886,Sell Short,12/01/2023 09:20,Sell2,$4774.25,$0.00,3,$221.25,0.31%,$258.75,83.13%,,$0.00,$0.00
,Buy to Cover,12/01/2023 09:50,Cover,$4759.50,,$221.25,$52773.75,,($52.50),87.95%,71.08%,$0.00,$0.00
887,Sell Short,23/01/2023 02:10,Sell2,$4768.75,$0.00,3,$206.25,0.29%,$206.25,98.21%,,$0.00,$0.00
,Buy to Cover,23/01/2023 04:20,Cover,$4755.00,,$206.25,$52980.00,,($3.75),100.00%,98.21%,$0.00,$0.00
888,Sell Short,23/01/2023 07:10,Sell2,$4768.75,$0.00,3,($656.25),-0.92%,$127.50,13.13%,,$0.00,$0.00
,Buy to Cover,23/01/2023 10:35,chiudoShort,$4812.50,,($656.25),$52323.75,,($843.75),19.31%,-67.57%,$0.00,$0.00
889,Sell Short,23/01/2023 07:25,Sell3,$4773.50,$0.00,4,($780.00),-0.82%,$265.00,20.46%,,$0.00,$0.00
,Buy to Cover,23/01/2023 10:35,chiudoShort,$4812.50,,($780.00),$51543.75,,($1030.00),19.31%,-60.23%,$0.00,$0.00
890,Sell Short,26/01/2023 00:15,Sell2,$4821.75,$0.00,3,$288.75,0.40%,$288.75,48.43%,,$0.00,$0.00
,Buy to Cover,26/01/2023 10:00,Cover,$4802.50,,$288.75,$51832.50,,($307.50),100.00%,48.43%,$0.00,$0.00
891,Sell Short,26/01/2023 06:55,Sell3,$4826.50,$0.00,4,$480.00,0.50%,$480.00,60.38%,,$0.00,$0.00
,Buy to Cover,26/01/2023 10:00,Cover,$4802.50,,$480.00,$52312.50,,($315.00),100.00%,60.38%,$0.00,$0.00
892,Sell Short,31/01/2023 08:55,Sell2,$4822.75,$0.00,3,($135.00),-0.19%,$232.50,55.86%,,$0.00,$0.00
,Buy to Cover,31/01/2023 10:35,chiudoShort,$4831.75,,($135.00),$52177.50,,($183.75),11.71%,-32.43%,$0.00,$0.00
893,Sell Short,31/01/2023 09:30,Sell3,$4827.50,$0.00,4,($85.00),-0.09%,$65.00,30.23%,,$0.00,$0.00
,Buy to Cover,31/01/2023 10:35,chiudoShort,$4831.75,,($85.00),$52092.50,,($150.00),30.23%,-39.53%,$0.00,$0.00
894,Sell Short,02/02/2023 02:35,Sell2,$4932.75,$0.00,3,($480.00),-0.65%,$210.00,26.92%,,$0.00,$0.00
,Buy to Cover,02/02/2023 10:35,chiudoShort,$4964.75,,($480.00),$51612.50,,($570.00),11.54%,-61.54%,$0.00,$0.00
895,Sell Short,02/02/2023 07:50,Sell3,$4937.75,$0.00,4,($540.00),-0.55%,$210.00,24.14%,,$0.00,$0.00
,Buy to Cover,02/02/2023 10:35,chiudoShort,$4964.75,,($540.00),$51072.50,,($660.00),13.79%,-62.07%,$0.00,$0.00
896,Sell Short,14/02/2023 04:35,Sell2,$4929.50,$0.00,3,$225.00,0.30%,$352.50,43.12%,,$0.00,$0.00
,Buy to Cover,14/02/2023 07:50,Cover,$4914.50,,$225.00,$51297.50,,($465.00),84.40%,27.52%,$0.00,$0.00
897,Sell Short,14/02/2023 06:55,Sell3,$4934.50,$0.00,4,$400.00,0.41%,$570.00,52.29%,,$0.00,$0.00
,Buy to Cover,14/02/2023 07:50,Cover,$4914.50,,$400.00,$51697.50,,($520.00),84.40%,36.70%,$0.00,$0.00
898,Sell Short,14/02/2023 07:55,Sell3,$4934.50,$0.00,4,$400.00,0.41%,$400.00,85.11%,,$0.00,$0.00
,Buy to Cover,14/02/2023 08:10,Cover,$4914.50,,$400.00,$52097.50,,($70.00),100.00%,85.11%,$0.00,$0.00
899,Sell Short,14/02/2023 09:05,Sell2,$4929.50,$0.00,3,$371.25,0.50%,$371.25,63.06%,,$0.00,$0.00
,Buy to Cover,14/02/2023 09:40,Target2lottoS,$4904.75,,$371.25,$52468.75,,($217.50),100.00%,63.06%,$0.00,$0.00
900,Sell Short,14/02/2023 09:05,Sell3,$4934.50,$0.00,4,$855.00,0.87%,$965.00,83.55%,,$0.00,$0.00
,Buy to Cover,14/02/2023 10:35,chiudoShort,$4891.75,,$855.00,$53323.75,,($190.00),90.48%,74.03%,$0.00,$0.00
901,Sell Short,22/02/2023 06:45,Sell2,$4794.50,$0.00,3,$217.50,0.30%,$457.50,98.39%,,$0.00,$0.00
,Buy to Cover,22/02/2023 10:15,Cover,$4780.00,,$217.50,$53541.25,,($7.50),48.39%,46.77%,$0.00,$0.00
902,Sell Short,27/02/2023 02:05,Sell2,$4765.50,$0.00,3,($60.00),-0.08%,$56.25,10.20%,,$0.00,$0.00
,Buy to Cover,27/02/2023 10:35,chiudoShort,$4769.50,,($60.00),$53481.25,,($495.00),78.91%,-10.88%,$0.00,$0.00
903,Sell Short,27/02/2023 03:45,Sell3,$4770.25,$0.00,4,$15.00,0.02%,$100.00,15.04%,,$0.00,$0.00
,Buy to Cover,27/02/2023 10:35,chiudoShort,$4769.50,,$15.00,$53496.25,,($565.00),87.22%,2.26%,$0.00,$0.00
904,Sell Short,03/03/2023 03:15,Sell2,$4763.00,$0.00,3,($465.00),-0.65%,$37.50,6.85%,,$0.00,$0.00
,Buy to Cover,03/03/2023 10:35,chiudoShort,$4794.00,,($465.00),$53031.25,,($510.00),8.22%,-84.93%,$0.00,$0.00
905,Sell Short,03/03/2023 04:20,Sell3,$4767.75,$0.00,4,($525.00),-0.55%,$50.00,7.87%,,$0.00,$0.00
,Buy to Cover,03/03/2023 10:35,chiudoShort,$4794.00,,($525.00),$52506.25,,($585.00),9.45%,-82.68%,$0.00,$0.00
906,Sell Short,06/03/2023 09:10,Sell2,$4841.25,$0.00,3,($86.25),-0.12%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,06/03/2023 10:35,chiudoShort,$4847.00,,($86.25),$52420.00,,($228.75),62.30%,-37.70%,$0.00,$0.00
907,Sell Short,06/03/2023 09:10,Sell3,$4846.00,$0.00,4,($20.00),-0.02%,$55.00,20.75%,,$0.00,$0.00
,Buy to Cover,06/03/2023 10:35,chiudoShort,$4847.00,,($20.00),$52400.00,,($210.00),71.70%,-7.55%,$0.00,$0.00
908,Sell Short,08/03/2023 05:10,Sell2,$4772.25,$0.00,3,$217.50,0.30%,$217.50,85.29%,,$0.00,$0.00
,Buy to Cover,08/03/2023 06:45,Cover,$4757.75,,$217.50,$52617.50,,($37.50),100.00%,85.29%,$0.00,$0.00
909,Sell Short,08/03/2023 09:30,Sell2,$4772.25,$0.00,3,$90.00,0.13%,$168.75,69.23%,,$0.00,$0.00
,Buy to Cover,08/03/2023 10:35,chiudoShort,$4766.25,,$90.00,$52707.50,,($75.00),67.69%,36.92%,$0.00,$0.00
910,Sell Short,08/03/2023 09:40,Sell3,$4777.00,$0.00,4,$215.00,0.23%,$320.00,98.46%,,$0.00,$0.00
,Buy to Cover,08/03/2023 10:35,chiudoShort,$4766.25,,$215.00,$52922.50,,($5.00),67.69%,66.15%,$0.00,$0.00
911,Sell Short,10/03/2023 07:30,Sell2,$4698.25,$0.00,3,$555.00,0.79%,$555.00,67.58%,,$0.00,$0.00
,Buy to Cover,10/03/2023 08:50,Cover,$4661.25,,$555.00,$53477.50,,($266.25),100.00%,67.58%,$0.00,$0.00
912,Sell Short,10/03/2023 10:30,Sell2,$4698.25,$0.00,3,($41.25),-0.06%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,10/03/2023 10:35,chiudoShort,$4701.00,,($41.25),$53436.25,,($67.50),38.89%,-61.11%,$0.00,$0.00
913,Sell Short,14/03/2023 06:25,Sell2,$4656.50,$0.00,3,$352.50,0.50%,$352.50,51.65%,,$0.00,$0.00
,Buy to Cover,14/03/2023 07:35,Target2lottoS,$4633.00,,$352.50,$53788.75,,($330.00),100.00%,51.65%,$0.00,$0.00
914,Sell Short,14/03/2023 07:05,Sell3,$4661.25,$0.00,4,($930.00),-1.00%,$680.00,40.24%,,$0.00,$0.00
,Buy to Cover,14/03/2023 10:35,chiudoShort,$4707.75,,($930.00),$52858.75,,($1010.00),4.73%,-55.03%,$0.00,$0.00
915,Sell Short,16/03/2023 10:00,Sell2,$4691.75,$0.00,3,($176.25),-0.25%,$172.50,41.82%,,$0.00,$0.00
,Buy to Cover,16/03/2023 10:35,chiudoShort,$4703.50,,($176.25),$52682.50,,($240.00),15.45%,-42.73%,$0.00,$0.00
916,Sell Short,16/03/2023 10:10,Sell3,$4696.50,$0.00,4,($140.00),-0.15%,$175.00,43.75%,,$0.00,$0.00
,Buy to Cover,16/03/2023 10:35,chiudoShort,$4703.50,,($140.00),$52542.50,,($225.00),21.25%,-35.00%,$0.00,$0.00
917,Sell Short,17/03/2023 02:00,Sell2,$4743.00,$0.00,3,$236.25,0.33%,$236.25,74.12%,,$0.00,$0.00
,Buy to Cover,17/03/2023 06:15,Cover,$4727.25,,$236.25,$52778.75,,($82.50),100.00%,74.12%,$0.00,$0.00
918,Sell Short,17/03/2023 03:30,Sell3,$4747.75,$0.00,4,$410.00,0.43%,$410.00,96.47%,,$0.00,$0.00
,Buy to Cover,17/03/2023 06:15,Cover,$4727.25,,$410.00,$53188.75,,($15.00),100.00%,96.47%,$0.00,$0.00
919,Sell Short,21/03/2023 04:55,Sell2,$4742.00,$0.00,3,($213.75),-0.30%,$3.75,0.86%,,$0.00,$0.00
,Buy to Cover,21/03/2023 10:35,chiudoShort,$4756.25,,($213.75),$52975.00,,($431.25),50.00%,-49.14%,$0.00,$0.00
920,Sell Short,21/03/2023 05:05,Sell3,$4746.75,$0.00,4,($190.00),-0.20%,$75.00,13.51%,,$0.00,$0.00
,Buy to Cover,21/03/2023 10:35,chiudoShort,$4756.25,,($190.00),$52785.00,,($480.00),52.25%,-34.23%,$0.00,$0.00
921,Sell Short,23/03/2023 00:55,Sell2,$4735.00,$0.00,3,($453.75),-0.64%,$277.50,29.72%,,$0.00,$0.00
,Buy to Cover,23/03/2023 10:35,chiudoShort,$4765.25,,($453.75),$52331.25,,($656.25),21.69%,-48.59%,$0.00,$0.00
922,Sell Short,23/03/2023 03:10,Sell3,$4739.75,$0.00,4,($510.00),-0.54%,$465.00,37.35%,,$0.00,$0.00
,Buy to Cover,23/03/2023 10:35,chiudoShort,$4765.25,,($510.00),$51821.25,,($780.00),21.69%,-40.96%,$0.00,$0.00
923,Sell Short,29/03/2023 00:55,Sell2,$4765.25,$0.00,3,($187.50),-0.26%,$30.00,8.42%,,$0.00,$0.00
,Buy to Cover,29/03/2023 10:35,chiudoShort,$4777.75,,($187.50),$51633.75,,($326.25),38.95%,-52.63%,$0.00,$0.00
924,Sell Short,29/03/2023 02:05,Sell3,$4770.00,$0.00,4,($155.00),-0.16%,$60.00,15.00%,,$0.00,$0.00
,Buy to Cover,29/03/2023 10:35,chiudoShort,$4777.75,,($155.00),$51478.75,,($340.00),46.25%,-38.75%,$0.00,$0.00
925,Sell Short,30/03/2023 00:35,Sell2,$4803.75,$0.00,3,($213.75),-0.30%,$86.25,19.83%,,$0.00,$0.00
,Buy to Cover,30/03/2023 10:35,chiudoShort,$4818.00,,($213.75),$51265.00,,($348.75),31.03%,-49.14%,$0.00,$0.00
926,Sell Short,30/03/2023 02:15,Sell3,$4808.50,$0.00,4,($190.00),-0.20%,$45.00,10.84%,,$0.00,$0.00
,Buy to Cover,30/03/2023 10:35,chiudoShort,$4818.00,,($190.00),$51075.00,,($370.00),43.37%,-45.78%,$0.00,$0.00
927,Sell Short,03/04/2023 08:40,Sell2,$4881.00,$0.00,3,$116.25,0.16%,$210.00,46.67%,,$0.00,$0.00
,Buy to Cover,03/04/2023 10:35,chiudoShort,$4873.25,,$116.25,$51191.25,,($240.00),79.17%,25.83%,$0.00,$0.00
928,Sell Short,03/04/2023 08:50,Sell3,$4885.75,$0.00,4,$250.00,0.26%,$375.00,62.50%,,$0.00,$0.00
,Buy to Cover,03/04/2023 10:35,chiudoShort,$4873.25,,$250.00,$51441.25,,($225.00),79.17%,41.67%,$0.00,$0.00
929,Sell Short,07/04/2023 07:50,Sell3,$4880.00,$0.00,4,($20.00),-0.02%,$75.00,60.00%,,$0.00,$0.00
,Buy to Cover,07/04/2023 16:00,End of Day Exit,$4881.00,,($20.00),$51421.25,,($50.00),24.00%,-16.00%,$0.00,$0.00
930,Sell Short,13/04/2023 01:55,Sell2,$4867.50,$0.00,3,($262.50),-0.36%,$172.50,38.02%,,$0.00,$0.00
,Buy to Cover,13/04/2023 10:35,chiudoShort,$4885.00,,($262.50),$51158.75,,($281.25),4.13%,-57.85%,$0.00,$0.00
931,Sell Short,13/04/2023 07:50,Sell3,$4872.25,$0.00,4,($255.00),-0.26%,$170.00,37.78%,,$0.00,$0.00
,Buy to Cover,13/04/2023 10:35,chiudoShort,$4885.00,,($255.00),$50903.75,,($280.00),5.56%,-56.67%,$0.00,$0.00
