

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Buy to Cover,29/12/2021 17:00,SX,$2378.9,,($234.00),$15600.00,,($291.00),10.98%,-45.09%,$0.00,$0.00
679,Buy,30/12/2021 11:20,LE,$2385.2,$0.00,3,$147.00,0.21%,$219.00,100.00%,,$0.00,$0.00
,Sell,30/12/2021 17:00,LX,$2390.1,,$147.00,$15747.00,,$0.00,67.12%,67.12%,$0.00,$0.00
680,Buy,11/01/2022 03:05,LE,$2383.4,$0.00,3,$366.00,0.51%,$426.00,64.25%,,$0.00,$0.00
,Sell,11/01/2022 17:00,LX,$2395.6,,$366.00,$16113.00,,($237.00),90.95%,55.20%,$0.00,$0.00
681,Sell Short,18/01/2022 02:15,SE,$2387.6,$0.00,3,($9.00),-0.01%,$255.00,55.56%,,$0.00,$0.00
,Buy to Cover,18/01/2022 17:00,SX,$2387.9,,($9.00),$16104.00,,($204.00),42.48%,-1.96%,$0.00,$0.00
682,Buy,19/01/2022 08:30,LE,$2396.0,$0.00,3,$582.00,0.81%,$669.00,99.11%,,$0.00,$0.00
,Sell,19/01/2022 17:00,LX,$2415.4,,$582.00,$16686.00,,($6.00),87.11%,86.22%,$0.00,$0.00
683,Sell Short,21/01/2022 03:25,SE,$2406.4,$0.00,3,($87.00),-0.12%,$108.00,23.53%,,$0.00,$0.00
,Buy to Cover,21/01/2022 17:00,SX,$2409.3,,($87.00),$16599.00,,($351.00),57.52%,-18.95%,$0.00,$0.00
684,Sell Short,24/01/2022 10:25,SE,$2403.8,$0.00,3,($438.00),-0.61%,$3.00,0.68%,,$0.00,$0.00
,Buy to Cover,24/01/2022 16:25,Stop Loss,$2418.4,,($438.00),$16161.00,,($438.00),0.00%,-99.32%,$0.00,$0.00
685,Buy,25/01/2022 09:55,LE,$2426.4,$0.00,3,($120.00),-0.16%,$69.00,17.29%,,$0.00,$0.00
,Sell,25/01/2022 17:00,LX,$2422.4,,($120.00),$16041.00,,($330.00),52.63%,-30.08%,$0.00,$0.00
686,Sell Short,26/01/2022 09:30,SE,$2407.7,$0.00,3,$453.00,0.63%,$579.00,78.46%,,$0.00,$0.00
,Buy to Cover,26/01/2022 17:00,SX,$2392.6,,$453.00,$16494.00,,($159.00),82.93%,61.38%,$0.00,$0.00
687,Buy,01/02/2022 04:30,LE,$2379.8,$0.00,3,($198.00),-0.28%,$60.00,17.24%,,$0.00,$0.00
,Sell,01/02/2022 17:00,LX,$2373.2,,($198.00),$16296.00,,($288.00),25.86%,-56.90%,$0.00,$0.00
688,Buy,02/02/2022 08:20,LE,$2380.8,$0.00,3,($48.00),-0.07%,$96.00,29.09%,,$0.00,$0.00
,Sell,02/02/2022 17:00,LX,$2379.2,,($48.00),$16248.00,,($234.00),56.36%,-14.55%,$0.00,$0.00
689,Buy,04/02/2022 10:05,LE,$2380.6,$0.00,3,($6.00),-0.01%,$72.00,33.80%,,$0.00,$0.00
,Sell,04/02/2022 17:00,LX,$2380.4,,($6.00),$16242.00,,($141.00),63.38%,-2.82%,$0.00,$0.00
690,Buy,09/02/2022 12:15,LE,$2407.3,$0.00,3,($45.00),-0.06%,$57.00,37.25%,,$0.00,$0.00
,Sell,09/02/2022 17:00,LX,$2405.8,,($45.00),$16197.00,,($96.00),33.33%,-29.41%,$0.00,$0.00
691,Buy,10/02/2022 08:45,LE,$2408.2,$0.00,3,($261.00),-0.36%,$213.00,41.28%,,$0.00,$0.00
,Sell,10/02/2022 17:00,LX,$2399.5,,($261.00),$15936.00,,($303.00),8.14%,-50.58%,$0.00,$0.00
692,Buy,11/02/2022 12:30,LE,$2414.3,$0.00,3,$570.00,0.79%,$756.00,95.45%,,$0.00,$0.00
,Sell,11/02/2022 17:00,LX,$2433.3,,$570.00,$16506.00,,($36.00),76.52%,71.97%,$0.00,$0.00
693,Buy,22/02/2022 09:40,LE,$2482.0,$0.00,3,($288.00),-0.39%,$0.00,0.00%,,$0.00,$0.00
,Sell,22/02/2022 17:00,LX,$2472.4,,($288.00),$16218.00,,($429.00),32.87%,-67.13%,$0.00,$0.00
694,Buy,23/02/2022 22:15,LE,$2502.1,$0.00,3,$0.00,0.00%,$1392.00,88.89%,,$0.00,$0.00
,Sell,24/02/2022 10:20,BreakEven Stop,$2502.1,,$0.00,$16218.00,,($174.00),11.11%,0.00%,$0.00,$0.00
695,Buy,24/02/2022 10:20,LE,$2502.1,$0.00,3,($450.00),-0.60%,$60.00,11.76%,,$0.00,$0.00
,Sell,24/02/2022 14:10,Stop Loss,$2487.1,,($450.00),$15768.00,,($450.00),0.00%,-88.24%,$0.00,$0.00
696,Buy,24/02/2022 14:10,LE,$2487.1,$0.00,3,($447.00),-0.60%,$0.00,0.00%,,$0.00,$0.00
,Sell,24/02/2022 14:25,Stop Loss,$2472.2,,($447.00),$15321.00,,($447.00),0.00%,-100.00%,$0.00,$0.00
697,Buy,03/03/2022 22:15,LE,$2514.9,$0.00,3,$921.00,1.22%,$933.00,83.16%,,$0.00,$0.00
,Sell,04/03/2022 17:00,LX,$2545.6,,$921.00,$16242.00,,($189.00),98.93%,82.09%,$0.00,$0.00
698,Sell Short,11/03/2022 06:50,SE,$2546.8,$0.00,3,($462.00),-0.60%,$402.00,46.53%,,$0.00,$0.00
,Buy to Cover,11/03/2022 11:45,Stop Loss,$2562.2,,($462.00),$15780.00,,($462.00),0.00%,-53.47%,$0.00,$0.00
699,Sell Short,14/03/2022 07:25,SE,$2534.4,$0.00,3,$255.00,0.34%,$312.00,53.89%,,$0.00,$0.00
,Buy to Cover,14/03/2022 17:00,SX,$2525.9,,$255.00,$16035.00,,($267.00),90.16%,44.04%,$0.00,$0.00
700,Buy,17/03/2022 11:10,LE,$2520.6,$0.00,3,($177.00),-0.23%,$51.00,11.81%,,$0.00,$0.00
,Sell,17/03/2022 17:00,LX,$2514.7,,($177.00),$15858.00,,($381.00),47.22%,-40.97%,$0.00,$0.00
701,Sell Short,28/03/2022 00:00,SE,$2514.7,$0.00,3,$0.00,0.00%,$540.00,90.45%,,$0.00,$0.00
,Buy to Cover,28/03/2022 08:20,BreakEven Stop,$2514.7,,$0.00,$15858.00,,($57.00),9.55%,0.00%,$0.00,$0.00
702,Sell Short,28/03/2022 08:20,SE,$2514.7,$0.00,3,$642.00,0.85%,$798.00,88.67%,,$0.00,$0.00
,Buy to Cover,28/03/2022 17:00,SX,$2493.3,,$642.00,$16500.00,,($102.00),82.67%,71.33%,$0.00,$0.00
703,Buy,05/04/2022 09:40,LE,$2512.6,$0.00,3,($453.00),-0.60%,$105.00,18.82%,,$0.00,$0.00
,Sell,05/04/2022 11:30,Stop Loss,$2497.5,,($453.00),$16047.00,,($453.00),0.00%,-81.18%,$0.00,$0.00
704,Buy,07/04/2022 10:45,LE,$2505.5,$0.00,3,($114.00),-0.15%,$87.00,34.52%,,$0.00,$0.00
,Sell,07/04/2022 17:00,LX,$2501.7,,($114.00),$15933.00,,($165.00),20.24%,-45.24%,$0.00,$0.00
705,Buy,08/04/2022 09:50,LE,$2509.5,$0.00,3,$237.00,0.31%,$300.00,81.97%,,$0.00,$0.00
,Sell,08/04/2022 17:00,LX,$2517.4,,$237.00,$16170.00,,($66.00),82.79%,64.75%,$0.00,$0.00
706,Buy,12/04/2022 09:05,LE,$2541.8,$0.00,3,($141.00),-0.18%,$243.00,44.02%,,$0.00,$0.00
,Sell,12/04/2022 17:00,LX,$2537.1,,($141.00),$16029.00,,($309.00),30.43%,-25.54%,$0.00,$0.00
707,Buy,17/04/2022 21:05,LE,$2558.8,$0.00,3,($291.00),-0.38%,$339.00,48.50%,,$0.00,$0.00
,Sell,18/04/2022 17:00,LX,$2549.1,,($291.00),$15738.00,,($360.00),9.87%,-41.63%,$0.00,$0.00
708,Sell Short,19/04/2022 09:10,SE,$2530.6,$0.00,3,$366.00,0.48%,$549.00,70.38%,,$0.00,$0.00
,Buy to Cover,19/04/2022 17:00,SX,$2518.4,,$366.00,$16104.00,,($231.00),76.54%,46.92%,$0.00,$0.00
709,Sell Short,22/04/2022 06:30,SE,$2499.4,$0.00,3,($453.00),-0.60%,$60.00,11.70%,,$0.00,$0.00
,Buy to Cover,22/04/2022 09:45,Stop Loss,$2514.5,,($453.00),$15651.00,,($453.00),0.00%,-88.30%,$0.00,$0.00
710,Sell Short,22/04/2022 10:50,SE,$2506.2,$0.00,3,$159.00,0.21%,$336.00,77.24%,,$0.00,$0.00
,Buy to Cover,22/04/2022 17:00,SX,$2500.9,,$159.00,$15810.00,,($99.00),59.31%,36.55%,$0.00,$0.00
711,Sell Short,27/04/2022 00:40,SE,$2463.9,$0.00,3,$318.00,0.43%,$459.00,57.09%,,$0.00,$0.00
,Buy to Cover,27/04/2022 17:00,SX,$2453.3,,$318.00,$16128.00,,($345.00),82.46%,39.55%,$0.00,$0.00
712,Buy,29/04/2022 02:35,LE,$2480.9,$0.00,3,($447.00),-0.60%,$222.00,33.18%,,$0.00,$0.00
,Sell,29/04/2022 15:50,Stop Loss,$2466.0,,($447.00),$15681.00,,($447.00),0.00%,-66.82%,$0.00,$0.00
713,Sell Short,02/05/2022 04:50,SE,$2447.4,$0.00,3,$507.00,0.69%,$792.00,91.99%,,$0.00,$0.00
,Buy to Cover,02/05/2022 17:00,SX,$2430.5,,$507.00,$16188.00,,($69.00),66.90%,58.89%,$0.00,$0.00
714,Buy,04/05/2022 14:55,LE,$2446.7,$0.00,3,$99.00,0.13%,$354.00,100.00%,,$0.00,$0.00
,Sell,04/05/2022 17:00,LX,$2450.0,,$99.00,$16287.00,,$0.00,27.97%,27.97%,$0.00,$0.00
715,Sell Short,09/05/2022 04:45,SE,$2431.0,$0.00,3,$303.00,0.42%,$384.00,64.32%,,$0.00,$0.00
,Buy to Cover,09/05/2022 17:00,SX,$2420.9,,$303.00,$16590.00,,($213.00),86.43%,50.75%,$0.00,$0.00
716,Sell Short,16/05/2022 03:50,SE,$2360.6,$0.00,3,($429.00),-0.61%,$252.00,37.00%,,$0.00,$0.00
,Buy to Cover,16/05/2022 09:00,Stop Loss,$2374.9,,($429.00),$16161.00,,($429.00),0.00%,-63.00%,$0.00,$0.00
717,Buy,19/05/2022 05:15,LE,$2391.7,$0.00,3,$447.00,0.62%,$714.00,89.47%,,$0.00,$0.00
,Sell,19/05/2022 17:00,LX,$2406.6,,$447.00,$16608.00,,($84.00),66.54%,56.02%,$0.00,$0.00
718,Buy,22/05/2022 21:05,LE,$2418.0,$0.00,3,$42.00,0.06%,$405.00,71.43%,,$0.00,$0.00
,Sell,23/05/2022 17:00,LX,$2419.4,,$42.00,$16650.00,,($162.00),35.98%,7.41%,$0.00,$0.00
719,Buy,24/05/2022 09:55,LE,$2432.4,$0.00,3,($6.00),-0.01%,$108.00,36.73%,,$0.00,$0.00
,Sell,24/05/2022 17:00,LX,$2432.2,,($6.00),$16644.00,,($186.00),61.22%,-2.04%,$0.00,$0.00
720,Buy,27/05/2022 04:40,LE,$2424.8,$0.00,3,($216.00),-0.30%,$81.00,21.43%,,$0.00,$0.00
,Sell,27/05/2022 17:00,LX,$2417.6,,($216.00),$16428.00,,($297.00),21.43%,-57.14%,$0.00,$0.00
721,Sell Short,31/05/2022 10:15,SE,$2408.8,$0.00,3,$210.00,0.29%,$306.00,80.31%,,$0.00,$0.00
,Buy to Cover,31/05/2022 17:00,SX,$2401.8,,$210.00,$16638.00,,($75.00),74.80%,55.12%,$0.00,$0.00
722,Buy,02/06/2022 09:15,LE,$2423.1,$0.00,3,$300.00,0.41%,$369.00,91.79%,,$0.00,$0.00
,Sell,02/06/2022 17:00,LX,$2433.1,,$300.00,$16938.00,,($33.00),82.84%,74.63%,$0.00,$0.00
723,Buy,08/06/2022 11:15,LE,$2422.1,$0.00,3,($180.00),-0.25%,$39.00,11.40%,,$0.00,$0.00
,Sell,08/06/2022 17:00,LX,$2416.1,,($180.00),$16758.00,,($303.00),35.96%,-52.63%,$0.00,$0.00
724,Sell Short,10/06/2022 07:50,SE,$2398.9,$0.00,3,($435.00),-0.60%,$342.00,44.02%,,$0.00,$0.00
,Buy to Cover,10/06/2022 10:40,Stop Loss,$2413.4,,($435.00),$16323.00,,($435.00),0.00%,-55.98%,$0.00,$0.00
725,Buy,10/06/2022 10:50,LE,$2417.8,$0.00,3,$552.00,0.76%,$684.00,100.00%,,$0.00,$0.00
,Sell,10/06/2022 17:00,LX,$2436.2,,$552.00,$16875.00,,$0.00,80.70%,80.70%,$0.00,$0.00
726,Buy,15/06/2022 07:25,LE,$2393.1,$0.00,3,($429.00),-0.60%,$204.00,32.23%,,$0.00,$0.00
,Sell,15/06/2022 13:40,Stop Loss,$2378.8,,($429.00),$16446.00,,($429.00),0.00%,-67.77%,$0.00,$0.00
727,Buy,15/06/2022 14:40,LE,$2393.1,$0.00,3,$117.00,0.16%,$387.00,87.76%,,$0.00,$0.00
,Sell,15/06/2022 17:00,LX,$2397.0,,$117.00,$16563.00,,($54.00),38.78%,26.53%,$0.00,$0.00
728,Sell Short,21/06/2022 01:55,SE,$2397.0,$0.00,3,$9.00,0.01%,$162.00,34.39%,,$0.00,$0.00
,Buy to Cover,21/06/2022 17:00,SX,$2396.7,,$9.00,$16572.00,,($309.00),67.52%,1.91%,$0.00,$0.00
729,Buy,22/06/2022 08:45,LE,$2406.3,$0.00,3,($147.00),-0.20%,$147.00,37.69%,,$0.00,$0.00
,Sell,22/06/2022 17:00,LX,$2401.4,,($147.00),$16425.00,,($243.00),24.62%,-37.69%,$0.00,$0.00
730,Buy,26/06/2022 21:10,LE,$2393.6,$0.00,3,($264.00),-0.37%,$312.00,49.29%,,$0.00,$0.00
,Sell,27/06/2022 17:00,LX,$2384.8,,($264.00),$16161.00,,($321.00),9.00%,-41.71%,$0.00,$0.00
731,Sell Short,29/06/2022 05:40,SE,$2377.5,$0.00,3,($399.00),-0.56%,$57.00,12.50%,,$0.00,$0.00
,Buy to Cover,29/06/2022 08:30,LE,$2390.8,,($399.00),$15762.00,,($399.00),0.00%,-87.50%,$0.00,$0.00
732,Buy,29/06/2022 08:30,LE,$2390.8,$0.00,3,($291.00),-0.41%,$150.00,34.01%,,$0.00,$0.00
,Sell,29/06/2022 09:55,SE,$2381.1,,($291.00),$15471.00,,($291.00),0.00%,-65.99%,$0.00,$0.00
733,Sell Short,29/06/2022 09:55,SE,$2381.1,$0.00,3,$12.00,0.02%,$129.00,76.79%,,$0.00,$0.00
,Buy to Cover,29/06/2022 17:00,SX,$2380.7,,$12.00,$15483.00,,($39.00),30.36%,7.14%,$0.00,$0.00
734,Buy,02/08/2022 08:30,LE,$2345.0,$0.00,3,($420.00),-0.60%,$90.00,17.65%,,$0.00,$0.00
,Sell,02/08/2022 13:40,Stop Loss,$2331.0,,($420.00),$15063.00,,($420.00),0.00%,-82.35%,$0.00,$0.00
735,Buy,04/08/2022 05:10,LE,$2336.2,$0.00,3,$438.00,0.62%,$561.00,86.98%,,$0.00,$0.00
,Sell,04/08/2022 17:00,LX,$2350.8,,$438.00,$15501.00,,($84.00),80.93%,67.91%,$0.00,$0.00
736,Buy,10/08/2022 08:40,LE,$2361.6,$0.00,3,($423.00),-0.60%,$183.00,30.20%,,$0.00,$0.00
,Sell,10/08/2022 15:15,Stop Loss,$2347.5,,($423.00),$15078.00,,($423.00),0.00%,-69.80%,$0.00,$0.00
737,Buy,12/08/2022 10:00,LE,$2357.1,$0.00,3,$117.00,0.17%,$135.00,36.00%,,$0.00,$0.00
,Sell,12/08/2022 17:00,LX,$2361.0,,$117.00,$15195.00,,($240.00),95.20%,31.20%,$0.00,$0.00
738,Sell Short,17/08/2022 04:10,SE,$2329.7,$0.00,3,$288.00,0.41%,$387.00,74.14%,,$0.00,$0.00
,Buy to Cover,17/08/2022 17:00,SX,$2320.1,,$288.00,$15483.00,,($135.00),81.03%,55.17%,$0.00,$0.00
739,Sell Short,19/08/2022 10:45,SE,$2303.6,$0.00,3,($12.00),-0.02%,$42.00,25.45%,,$0.00,$0.00
,Buy to Cover,19/08/2022 17:00,SX,$2304.0,,($12.00),$15471.00,,($123.00),67.27%,-7.27%,$0.00,$0.00
740,Sell Short,22/08/2022 03:35,SE,$2294.9,$0.00,3,$90.00,0.13%,$348.00,90.63%,,$0.00,$0.00
,Buy to Cover,22/08/2022 17:00,SX,$2291.9,,$90.00,$15561.00,,($36.00),32.81%,23.44%,$0.00,$0.00
741,Buy,25/08/2022 02:55,LE,$2316.4,$0.00,3,($57.00),-0.08%,$162.00,38.57%,,$0.00,$0.00
,Sell,25/08/2022 17:00,LX,$2314.5,,($57.00),$15504.00,,($258.00),47.86%,-13.57%,$0.00,$0.00
742,Sell Short,26/08/2022 06:00,SE,$2305.0,$0.00,3,$339.00,0.49%,$477.00,70.04%,,$0.00,$0.00
,Buy to Cover,26/08/2022 17:00,SX,$2293.7,,$339.00,$15843.00,,($204.00),79.74%,49.78%,$0.00,$0.00
743,Buy,06/09/2022 00:05,LE,$2272.2,$0.00,3,($291.00),-0.43%,$75.00,20.49%,,$0.00,$0.00
,Sell,06/09/2022 08:55,SE,$2262.5,,($291.00),$15552.00,,($291.00),0.00%,-79.51%,$0.00,$0.00
744,Sell Short,06/09/2022 08:55,SE,$2262.5,$0.00,3,$213.00,0.31%,$267.00,74.79%,,$0.00,$0.00
,Buy to Cover,06/09/2022 17:00,SX,$2255.4,,$213.00,$15765.00,,($90.00),84.87%,59.66%,$0.00,$0.00
745,Buy,09/09/2022 03:30,LE,$2282.6,$0.00,3,($411.00),-0.60%,$27.00,6.16%,,$0.00,$0.00
,Sell,09/09/2022 09:30,Stop Loss,$2268.9,,($411.00),$15354.00,,($411.00),0.00%,-93.84%,$0.00,$0.00
746,Sell Short,13/09/2022 08:40,SE,$2266.3,$0.00,3,$318.00,0.47%,$492.00,100.00%,,$0.00,$0.00
,Buy to Cover,13/09/2022 17:00,SX,$2255.7,,$318.00,$15672.00,,$0.00,64.63%,64.63%,$0.00,$0.00
747,Sell Short,20/09/2022 09:45,SE,$2211.6,$0.00,3,($141.00),-0.21%,$15.00,6.94%,,$0.00,$0.00
,Buy to Cover,20/09/2022 17:00,SX,$2216.3,,($141.00),$15531.00,,($201.00),27.78%,-65.28%,$0.00,$0.00
748,Sell Short,23/09/2022 06:00,SE,$2203.5,$0.00,3,$228.00,0.34%,$393.00,58.74%,,$0.00,$0.00
,Buy to Cover,23/09/2022 17:00,SX,$2195.9,,$228.00,$15759.00,,($276.00),75.34%,34.08%,$0.00,$0.00
749,Buy,28/09/2022 09:25,LE,$2192.1,$0.00,3,$585.00,0.89%,$666.00,100.00%,,$0.00,$0.00
,Sell,28/09/2022 17:00,LX,$2211.6,,$585.00,$16344.00,,$0.00,87.84%,87.84%,$0.00,$0.00
750,Sell Short,07/10/2022 08:55,SE,$2246.0,$0.00,3,$12.00,0.02%,$135.00,27.44%,,$0.00,$0.00
,Buy to Cover,07/10/2022 17:00,SX,$2245.6,,$12.00,$16356.00,,($357.00),75.00%,2.44%,$0.00,$0.00
751,Buy,13/10/2022 07:45,LE,$2230.2,$0.00,3,($402.00),-0.60%,$51.00,11.26%,,$0.00,$0.00
,Sell,13/10/2022 08:35,Stop Loss,$2216.8,,($402.00),$15954.00,,($402.00),0.00%,-88.74%,$0.00,$0.00
752,Sell Short,14/10/2022 12:15,SE,$2190.5,$0.00,3,($81.00),-0.12%,$57.00,30.65%,,$0.00,$0.00
,Buy to Cover,14/10/2022 17:00,SX,$2193.2,,($81.00),$15873.00,,($129.00),25.81%,-43.55%,$0.00,$0.00
753,Sell Short,19/10/2022 02:30,SE,$2191.6,$0.00,3,$441.00,0.67%,$492.00,84.10%,,$0.00,$0.00
,Buy to Cover,19/10/2022 17:00,SX,$2176.9,,$441.00,$16314.00,,($93.00),91.28%,75.38%,$0.00,$0.00
754,Buy,21/10/2022 11:25,LE,$2192.2,$0.00,3,$378.00,0.57%,$405.00,78.95%,,$0.00,$0.00
,Sell,21/10/2022 17:00,LX,$2204.8,,$378.00,$16692.00,,($108.00),94.74%,73.68%,$0.00,$0.00
755,Buy,26/10/2022 03:35,LE,$2215.4,$0.00,3,($120.00),-0.18%,$207.00,47.59%,,$0.00,$0.00
,Sell,26/10/2022 17:00,LX,$2211.4,,($120.00),$16572.00,,($228.00),24.83%,-27.59%,$0.00,$0.00
756,Sell Short,28/10/2022 03:20,SE,$2199.7,$0.00,3,$243.00,0.37%,$480.00,95.24%,,$0.00,$0.00
,Buy to Cover,28/10/2022 17:00,SX,$2191.6,,$243.00,$16815.00,,($24.00),52.98%,48.21%,$0.00,$0.00
757,Buy,04/11/2022 01:10,LE,$2192.1,$0.00,3,$1044.00,1.59%,$1107.00,88.28%,,$0.00,$0.00
,Sell,04/11/2022 17:00,LX,$2226.9,,$1044.00,$17859.00,,($147.00),94.98%,83.25%,$0.00,$0.00
758,Sell Short,08/11/2022 04:10,SE,$2210.9,$0.00,3,($402.00),-0.61%,$6.00,1.47%,,$0.00,$0.00
,Buy to Cover,08/11/2022 09:50,Stop Loss,$2224.3,,($402.00),$17457.00,,($402.00),0.00%,-98.53%,$0.00,$0.00
759,Buy,08/11/2022 10:10,LE,$2227.5,$0.00,3,$942.00,1.41%,$1080.00,100.00%,,$0.00,$0.00
,Sell,08/11/2022 17:00,LX,$2258.9,,$942.00,$18399.00,,$0.00,87.22%,87.22%,$0.00,$0.00
760,Buy,10/11/2022 08:40,LE,$2277.0,$0.00,3,$726.00,1.06%,$801.00,92.71%,,$0.00,$0.00
,Sell,10/11/2022 17:00,LX,$2301.2,,$726.00,$19125.00,,($63.00),91.32%,84.03%,$0.00,$0.00
761,Buy,15/11/2022 02:55,LE,$2328.3,$0.00,3,($420.00),-0.60%,$162.00,27.84%,,$0.00,$0.00
,Sell,15/11/2022 09:50,Stop Loss,$2314.3,,($420.00),$18705.00,,($420.00),0.00%,-72.16%,$0.00,$0.00
762,Buy,15/11/2022 10:35,LE,$2320.5,$0.00,3,$135.00,0.19%,$354.00,64.48%,,$0.00,$0.00
,Sell,15/11/2022 17:00,LX,$2325.0,,$135.00,$18840.00,,($195.00),60.11%,24.59%,$0.00,$0.00
763,Sell Short,16/11/2022 22:25,SE,$2309.8,$0.00,3,$108.00,0.16%,$312.00,58.76%,,$0.00,$0.00
,Buy to Cover,17/11/2022 17:00,SX,$2306.2,,$108.00,$18948.00,,($219.00),61.58%,20.34%,$0.00,$0.00
764,Sell Short,21/11/2022 04:50,SE,$2282.1,$0.00,3,($24.00),-0.04%,$156.00,35.62%,,$0.00,$0.00
,Buy to Cover,21/11/2022 17:00,SX,$2282.9,,($24.00),$18924.00,,($282.00),58.90%,-5.48%,$0.00,$0.00
765,Sell Short,22/11/2022 23:10,SE,$2277.7,$0.00,3,$0.00,0.00%,$165.00,32.16%,,$0.00,$0.00
,Buy to Cover,23/11/2022 08:35,BreakEven Stop,$2277.7,,$0.00,$18924.00,,($348.00),67.84%,0.00%,$0.00,$0.00
766,Sell Short,23/11/2022 08:35,SE,$2277.7,$0.00,3,($414.00),-0.61%,$513.00,55.34%,,$0.00,$0.00
,Buy to Cover,23/11/2022 09:55,Stop Loss,$2291.5,,($414.00),$18510.00,,($414.00),0.00%,-44.66%,$0.00,$0.00
767,Buy,23/11/2022 14:05,LE,$2292.9,$0.00,3,$12.00,0.02%,$132.00,77.19%,,$0.00,$0.00
,Sell,23/11/2022 17:00,LX,$2293.3,,$12.00,$18522.00,,($39.00),29.82%,7.02%,$0.00,$0.00
768,Buy,24/11/2022 22:00,LE,$2301.9,$0.00,3,($240.00),-0.35%,$66.00,21.57%,,$0.00,$0.00
,Sell,25/11/2022 03:05,SE,$2293.9,,($240.00),$18282.00,,($240.00),0.00%,-78.43%,$0.00,$0.00
769,Sell Short,25/11/2022 03:05,SE,$2293.9,$0.00,3,$309.00,0.45%,$366.00,48.80%,,$0.00,$0.00
,Buy to Cover,28/11/2022 17:00,SX,$2283.6,,$309.00,$18591.00,,($384.00),92.40%,41.20%,$0.00,$0.00
770,Buy,30/11/2022 05:10,LE,$2303.7,$0.00,3,($414.00),-0.60%,$132.00,24.18%,,$0.00,$0.00
,Sell,30/11/2022 13:30,Stop Loss,$2289.9,,($414.00),$18177.00,,($414.00),0.00%,-75.82%,$0.00,$0.00
771,Buy,30/11/2022 13:40,LE,$2300.1,$0.00,3,$321.00,0.47%,$369.00,77.36%,,$0.00,$0.00
,Sell,30/11/2022 17:00,LX,$2310.8,,$321.00,$18498.00,,($108.00),89.94%,67.30%,$0.00,$0.00
772,Sell Short,05/12/2022 10:05,SE,$2321.1,$0.00,3,$342.00,0.49%,$453.00,100.00%,,$0.00,$0.00
,Buy to Cover,05/12/2022 17:00,SX,$2309.7,,$342.00,$18840.00,,$0.00,75.50%,75.50%,$0.00,$0.00
773,Buy,07/12/2022 09:25,LE,$2320.4,$0.00,3,$201.00,0.29%,$330.00,73.33%,,$0.00,$0.00
,Sell,07/12/2022 17:00,LX,$2327.1,,$201.00,$19041.00,,($120.00),71.33%,44.67%,$0.00,$0.00
774,Buy,09/12/2022 06:35,LE,$2338.9,$0.00,3,($57.00),-0.08%,$228.00,45.78%,,$0.00,$0.00
,Sell,09/12/2022 17:00,LX,$2337.0,,($57.00),$18984.00,,($270.00),42.77%,-11.45%,$0.00,$0.00
775,Sell Short,12/12/2022 10:45,SE,$2323.5,$0.00,3,$60.00,0.09%,$210.00,73.68%,,$0.00,$0.00
,Buy to Cover,12/12/2022 17:00,SX,$2321.5,,$60.00,$19044.00,,($75.00),47.37%,21.05%,$0.00,$0.00
776,Sell Short,14/12/2022 22:10,SE,$2331.5,$0.00,3,$486.00,0.69%,$699.00,88.26%,,$0.00,$0.00
,Buy to Cover,15/12/2022 17:00,SX,$2315.3,,$486.00,$19530.00,,($93.00),73.11%,61.36%,$0.00,$0.00
777,Buy,20/12/2022 03:20,LE,$2335.9,$0.00,3,$606.00,0.86%,$723.00,90.60%,,$0.00,$0.00
,Sell,20/12/2022 17:00,LX,$2356.1,,$606.00,$20136.00,,($75.00),85.34%,75.94%,$0.00,$0.00
778,Buy,27/12/2022 04:35,LE,$2345.5,$0.00,3,$156.00,0.22%,$741.00,77.19%,,$0.00,$0.00
,Sell,27/12/2022 17:00,LX,$2350.7,,$156.00,$20292.00,,($219.00),39.06%,16.25%,$0.00,$0.00
779,Buy,29/12/2022 10:15,LE,$2352.6,$0.00,3,($81.00),-0.11%,$84.00,32.56%,,$0.00,$0.00
,Sell,29/12/2022 17:00,LX,$2349.9,,($81.00),$20211.00,,($174.00),36.05%,-31.40%,$0.00,$0.00
780,Buy,30/12/2022 09:15,LE,$2358.1,$0.00,3,$18.00,0.03%,$75.00,20.49%,,$0.00,$0.00
,Sell,30/12/2022 17:00,LX,$2358.7,,$18.00,$20229.00,,($291.00),84.43%,4.92%,$0.00,$0.00
781,Buy,03/01/2023 00:05,LE,$2374.9,$0.00,3,($39.00),-0.05%,$294.00,42.42%,,$0.00,$0.00
,Sell,03/01/2023 17:00,LX,$2373.6,,($39.00),$20190.00,,($399.00),51.95%,-5.63%,$0.00,$0.00
782,Buy,10/01/2023 10:20,LE,$2413.6,$0.00,3,($111.00),-0.15%,$0.00,0.00%,,$0.00,$0.00
,Sell,10/01/2023 17:00,LX,$2409.9,,($111.00),$20079.00,,($297.00),62.63%,-37.37%,$0.00,$0.00
783,Buy,11/01/2023 00:45,LE,$2416.4,$0.00,3,($435.00),-0.60%,$81.00,15.70%,,$0.00,$0.00
,Sell,11/01/2023 10:40,Stop Loss,$2401.9,,($435.00),$19644.00,,($435.00),0.00%,-84.30%,$0.00,$0.00
784,Sell Short,11/01/2023 11:10,SE,$2401.2,$0.00,3,($216.00),-0.30%,$75.00,20.16%,,$0.00,$0.00
