

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
84,Buy,20/02/2017 09:15,El,$3118.25,$0.00,3,$183.75,0.39%,$195.00,96.30%,,$0.00,$0.00
,Sell,21/02/2017 15:00,EoDL,$3130.50,,$183.75,$573.75,,($7.50),94.44%,90.74%,$0.00,$0.00
85,Buy,27/02/2017 13:00,El,$3134.25,$0.00,3,($7.50),-0.02%,$11.25,42.86%,,$0.00,$0.00
,Sell,27/02/2017 13:30,Sell,$3133.75,,($7.50),$566.25,,($15.00),28.57%,-28.57%,$0.00,$0.00
86,Buy,27/02/2017 13:45,El2,$3134.75,$0.00,3,$15.00,0.03%,$37.50,100.00%,,$0.00,$0.00
,Sell,27/02/2017 15:00,EoDL,$3135.75,,$15.00,$581.25,,$0.00,40.00%,40.00%,$0.00,$0.00
87,Buy,01/03/2017 09:00,El,$3149.00,$0.00,3,$251.25,0.53%,$277.50,97.37%,,$0.00,$0.00
,Sell,01/03/2017 15:00,EoDL,$3165.75,,$251.25,$832.50,,($7.50),90.79%,88.16%,$0.00,$0.00
88,Buy,10/03/2017 09:00,El,$3137.50,$0.00,3,($33.75),-0.07%,$90.00,70.59%,,$0.00,$0.00
,Sell,10/03/2017 10:15,Sell,$3135.25,,($33.75),$798.75,,($37.50),2.94%,-26.47%,$0.00,$0.00
89,Buy,10/03/2017 10:45,El2,$3137.50,$0.00,3,($30.00),-0.06%,$7.50,20.00%,,$0.00,$0.00
,Sell,10/03/2017 11:00,Sell,$3135.50,,($30.00),$768.75,,($30.00),0.00%,-80.00%,$0.00,$0.00
90,Buy,15/03/2017 09:00,El,$3136.75,$0.00,3,$258.75,0.55%,$307.50,97.62%,,$0.00,$0.00
,Sell,15/03/2017 15:00,EoDL,$3154.00,,$258.75,$1027.50,,($7.50),84.52%,82.14%,$0.00,$0.00
91,Buy,21/03/2017 09:00,El,$3146.75,$0.00,3,($48.75),-0.10%,$0.00,0.00%,,$0.00,$0.00
,Sell,21/03/2017 09:15,Sell,$3143.50,,($48.75),$978.75,,($52.50),7.14%,-92.86%,$0.00,$0.00
92,Buy,24/03/2017 10:15,El,$3121.00,$0.00,3,($41.25),-0.09%,$18.75,29.41%,,$0.00,$0.00
,Sell,24/03/2017 10:45,Sell,$3118.25,,($41.25),$937.50,,($45.00),5.88%,-64.71%,$0.00,$0.00
93,Buy,24/03/2017 11:15,El2,$3120.25,$0.00,3,($56.25),-0.12%,$7.50,8.33%,,$0.00,$0.00
,Sell,24/03/2017 11:30,Sell,$3116.50,,($56.25),$881.25,,($82.50),29.17%,-62.50%,$0.00,$0.00
94,Buy,28/03/2017 10:30,El,$3116.75,$0.00,3,$146.25,0.31%,$198.75,91.38%,,$0.00,$0.00
,Sell,28/03/2017 15:00,EoDL,$3126.50,,$146.25,$1027.50,,($18.75),75.86%,67.24%,$0.00,$0.00
95,Buy,05/04/2017 09:00,El,$3134.25,$0.00,3,($41.25),-0.09%,$153.75,73.21%,,$0.00,$0.00
,Sell,05/04/2017 14:15,Sell,$3131.50,,($41.25),$986.25,,($56.25),7.14%,-19.64%,$0.00,$0.00
96,Buy,06/04/2017 10:30,El,$3124.75,$0.00,3,($26.25),-0.06%,$37.50,50.00%,,$0.00,$0.00
,Sell,06/04/2017 12:00,Sell,$3123.00,,($26.25),$960.00,,($37.50),15.00%,-35.00%,$0.00,$0.00
97,Buy,06/04/2017 12:30,El2,$3126.25,$0.00,3,($90.00),-0.19%,$67.50,38.30%,,$0.00,$0.00
,Sell,06/04/2017 14:15,Sell,$3120.25,,($90.00),$870.00,,($108.75),10.64%,-51.06%,$0.00,$0.00
98,Buy,10/04/2017 09:15,El,$3129.50,$0.00,3,($18.75),-0.04%,$48.75,68.42%,,$0.00,$0.00
,Sell,10/04/2017 10:15,Sell,$3128.25,,($18.75),$851.25,,($22.50),5.26%,-26.32%,$0.00,$0.00
99,Buy,10/04/2017 10:30,El2,$3129.50,$0.00,3,($18.75),-0.04%,$7.50,25.00%,,$0.00,$0.00
,Sell,10/04/2017 10:45,Sell,$3128.25,,($18.75),$832.50,,($22.50),12.50%,-62.50%,$0.00,$0.00
100,Buy,17/04/2017 09:30,El,$3104.75,$0.00,3,($26.25),-0.06%,$37.50,55.56%,,$0.00,$0.00
,Sell,17/04/2017 10:00,Sell,$3103.00,,($26.25),$806.25,,($30.00),5.56%,-38.89%,$0.00,$0.00
101,Buy,17/04/2017 10:15,El2,$3105.75,$0.00,3,$101.25,0.22%,$123.75,91.67%,,$0.00,$0.00
,Sell,17/04/2017 15:00,EoDL,$3112.50,,$101.25,$907.50,,($11.25),83.33%,75.00%,$0.00,$0.00
102,Buy,19/04/2017 09:00,El,$3114.75,$0.00,3,($63.75),-0.14%,$60.00,43.24%,,$0.00,$0.00
,Sell,19/04/2017 11:30,Sell,$3110.50,,($63.75),$843.75,,($78.75),10.81%,-45.95%,$0.00,$0.00
103,Buy,19/04/2017 11:45,El2,$3111.50,$0.00,3,($3.75),-0.01%,$15.00,66.67%,,$0.00,$0.00
,Sell,19/04/2017 12:00,Sell,$3111.25,,($3.75),$840.00,,($7.50),16.67%,-16.67%,$0.00,$0.00
104,Buy,19/04/2017 12:15,El2,$3111.75,$0.00,3,($52.50),-0.11%,$3.75,5.88%,,$0.00,$0.00
,Sell,19/04/2017 12:30,Sell,$3108.25,,($52.50),$787.50,,($60.00),11.76%,-82.35%,$0.00,$0.00
105,Buy,20/04/2017 09:00,El,$3109.75,$0.00,3,$240.00,0.51%,$270.00,85.71%,,$0.00,$0.00
,Sell,20/04/2017 15:00,EoDL,$3125.75,,$240.00,$1027.50,,($45.00),90.48%,76.19%,$0.00,$0.00
106,Buy,24/04/2017 09:00,El,$3139.00,$0.00,3,$45.00,0.10%,$67.50,54.55%,,$0.00,$0.00
,Sell,24/04/2017 15:00,EoDL,$3142.00,,$45.00,$1072.50,,($56.25),81.82%,36.36%,$0.00,$0.00
107,Buy,25/04/2017 09:00,El,$3152.50,$0.00,3,$56.25,0.12%,$93.75,86.21%,,$0.00,$0.00
,Sell,25/04/2017 15:00,EoDL,$3156.25,,$56.25,$1128.75,,($15.00),65.52%,51.72%,$0.00,$0.00
108,Buy,01/05/2017 09:00,El,$3154.25,$0.00,3,($11.25),-0.02%,$7.50,25.00%,,$0.00,$0.00
,Sell,01/05/2017 09:15,Sell,$3153.50,,($11.25),$1117.50,,($22.50),37.50%,-37.50%,$0.00,$0.00
109,Buy,01/05/2017 10:15,El2,$3156.00,$0.00,3,($30.00),-0.06%,$15.00,16.00%,,$0.00,$0.00
,Sell,01/05/2017 12:15,Sell,$3154.00,,($30.00),$1087.50,,($78.75),52.00%,-32.00%,$0.00,$0.00
110,Buy,01/05/2017 12:30,El2,$3154.75,$0.00,3,$63.75,0.13%,$82.50,95.65%,,$0.00,$0.00
,Sell,01/05/2017 15:00,EoDL,$3159.00,,$63.75,$1151.25,,($3.75),78.26%,73.91%,$0.00,$0.00
111,Buy,04/05/2017 09:45,El,$3155.75,$0.00,3,($15.00),-0.03%,$7.50,22.22%,,$0.00,$0.00
,Sell,04/05/2017 10:00,Sell,$3154.75,,($15.00),$1136.25,,($26.25),33.33%,-44.44%,$0.00,$0.00
112,Buy,04/05/2017 11:00,El2,$3156.25,$0.00,3,($52.50),-0.11%,$0.00,0.00%,,$0.00,$0.00
,Sell,04/05/2017 11:15,Sell,$3152.75,,($52.50),$1083.75,,($56.25),6.67%,-93.33%,$0.00,$0.00
113,Buy,05/05/2017 11:15,El,$3158.50,$0.00,3,($22.50),-0.05%,$11.25,30.00%,,$0.00,$0.00
,Sell,05/05/2017 11:45,Sell,$3157.00,,($22.50),$1061.25,,($26.25),10.00%,-60.00%,$0.00,$0.00
114,Buy,05/05/2017 13:00,El2,$3157.75,$0.00,3,$56.25,0.12%,$71.25,95.00%,,$0.00,$0.00
,Sell,05/05/2017 15:00,EoDL,$3161.50,,$56.25,$1117.50,,($3.75),80.00%,75.00%,$0.00,$0.00
115,Buy,15/05/2017 09:00,El,$3165.00,$0.00,3,$33.75,0.07%,$101.25,96.43%,,$0.00,$0.00
,Sell,15/05/2017 15:00,EoDL,$3167.25,,$33.75,$1151.25,,($3.75),35.71%,32.14%,$0.00,$0.00
116,Buy,18/05/2017 14:00,El,$3142.00,$0.00,3,($48.75),-0.10%,$7.50,11.76%,,$0.00,$0.00
,Sell,18/05/2017 14:15,Sell,$3138.75,,($48.75),$1102.50,,($56.25),11.76%,-76.47%,$0.00,$0.00
117,Buy,19/05/2017 09:45,El,$3150.50,$0.00,3,($30.00),-0.06%,$7.50,18.18%,,$0.00,$0.00
,Sell,19/05/2017 10:00,Sell,$3148.50,,($30.00),$1072.50,,($33.75),9.09%,-72.73%,$0.00,$0.00
118,Buy,19/05/2017 10:15,El2,$3150.75,$0.00,3,($22.50),-0.05%,$101.25,71.05%,,$0.00,$0.00
,Sell,19/05/2017 14:45,Sell,$3149.25,,($22.50),$1050.00,,($41.25),13.16%,-15.79%,$0.00,$0.00
119,Buy,25/05/2017 09:00,El,$3177.75,$0.00,3,$93.75,0.20%,$123.75,94.29%,,$0.00,$0.00
,Sell,25/05/2017 15:00,EoDL,$3184.00,,$93.75,$1143.75,,($7.50),77.14%,71.43%,$0.00,$0.00
120,Buy,31/05/2017 09:00,El,$3183.00,$0.00,3,($112.50),-0.24%,$11.25,8.33%,,$0.00,$0.00
,Sell,31/05/2017 09:15,Sell,$3175.50,,($112.50),$1031.25,,($123.75),8.33%,-83.33%,$0.00,$0.00
121,Buy,01/06/2017 11:15,El,$3189.25,$0.00,3,$82.50,0.17%,$101.25,93.10%,,$0.00,$0.00
,Sell,01/06/2017 15:00,EoDL,$3194.75,,$82.50,$1113.75,,($7.50),82.76%,75.86%,$0.00,$0.00
122,Buy,02/06/2017 11:15,El,$3205.75,$0.00,3,($7.50),-0.02%,$3.75,14.29%,,$0.00,$0.00
,Sell,02/06/2017 11:30,Sell,$3205.25,,($7.50),$1106.25,,($22.50),57.14%,-28.57%,$0.00,$0.00
123,Buy,02/06/2017 11:45,El2,$3206.50,$0.00,3,($22.50),-0.05%,$0.00,0.00%,,$0.00,$0.00
,Sell,02/06/2017 12:00,Sell,$3205.00,,($22.50),$1083.75,,($22.50),0.00%,-100.00%,$0.00,$0.00
124,Buy,02/06/2017 12:15,El2,$3205.75,$0.00,3,($7.50),-0.02%,$41.25,73.33%,,$0.00,$0.00
,Sell,02/06/2017 13:45,Sell,$3205.25,,($7.50),$1076.25,,($15.00),13.33%,-13.33%,$0.00,$0.00
125,Buy,08/06/2017 11:30,El,$3205.25,$0.00,3,($45.00),-0.09%,$48.75,44.83%,,$0.00,$0.00
,Sell,08/06/2017 12:45,Sell,$3202.25,,($45.00),$1031.25,,($60.00),13.79%,-41.38%,$0.00,$0.00
126,Buy,08/06/2017 13:15,El2,$3205.00,$0.00,3,($48.75),-0.10%,$3.75,6.67%,,$0.00,$0.00
,Sell,08/06/2017 13:30,Sell,$3201.75,,($48.75),$982.50,,($52.50),6.67%,-86.67%,$0.00,$0.00
127,Buy,09/06/2017 09:00,El,$3207.00,$0.00,3,($71.25),-0.15%,$123.75,55.93%,,$0.00,$0.00
,Sell,09/06/2017 13:00,Sell,$3202.25,,($71.25),$911.25,,($97.50),11.86%,-32.20%,$0.00,$0.00
128,Buy,13/06/2017 09:00,El,$3207.25,$0.00,3,($41.25),-0.09%,$7.50,11.76%,,$0.00,$0.00
,Sell,13/06/2017 10:00,Sell,$3204.50,,($41.25),$870.00,,($56.25),23.53%,-64.71%,$0.00,$0.00
129,Buy,13/06/2017 11:00,El2,$3206.25,$0.00,3,$45.00,0.09%,$71.25,82.61%,,$0.00,$0.00
,Sell,13/06/2017 15:00,EoDL,$3209.25,,$45.00,$915.00,,($15.00),69.57%,52.17%,$0.00,$0.00
130,Buy,19/06/2017 09:00,El,$3213.25,$0.00,3,$116.25,0.24%,$138.75,94.87%,,$0.00,$0.00
,Sell,19/06/2017 15:00,EoDL,$3221.00,,$116.25,$1031.25,,($7.50),84.62%,79.49%,$0.00,$0.00
131,Buy,23/06/2017 10:00,El,$3208.75,$0.00,3,($11.25),-0.02%,$7.50,28.57%,,$0.00,$0.00
,Sell,23/06/2017 10:15,Sell,$3208.00,,($11.25),$1020.00,,($18.75),28.57%,-42.86%,$0.00,$0.00
132,Buy,23/06/2017 11:45,El2,$3209.50,$0.00,3,($18.75),-0.04%,$15.00,33.33%,,$0.00,$0.00
,Sell,23/06/2017 12:30,Sell,$3208.25,,($18.75),$1001.25,,($30.00),25.00%,-41.67%,$0.00,$0.00
133,Buy,23/06/2017 12:45,El2,$3209.00,$0.00,3,($15.00),-0.03%,$22.50,54.55%,,$0.00,$0.00
,Sell,23/06/2017 13:45,Sell,$3208.00,,($15.00),$986.25,,($18.75),9.09%,-36.36%,$0.00,$0.00
134,Buy,26/06/2017 09:00,El,$3217.50,$0.00,3,($120.00),-0.25%,$26.25,12.96%,,$0.00,$0.00
,Sell,26/06/2017 15:00,EoDL,$3209.50,,($120.00),$866.25,,($176.25),27.78%,-59.26%,$0.00,$0.00
135,Buy,28/06/2017 09:00,El,$3199.50,$0.00,3,$157.50,0.33%,$191.25,85.00%,,$0.00,$0.00
,Sell,28/06/2017 15:00,EoDL,$3210.00,,$157.50,$1023.75,,($33.75),85.00%,70.00%,$0.00,$0.00
136,Buy,03/07/2017 09:00,El,$3204.50,$0.00,3,($71.25),-0.15%,$56.25,41.67%,,$0.00,$0.00
,Sell,03/07/2017 11:30,Sell,$3199.75,,($71.25),$952.50,,($78.75),5.56%,-52.78%,$0.00,$0.00
137,Buy,04/07/2017 09:15,El,$3201.75,$0.00,3,($7.50),-0.02%,$3.75,25.00%,,$0.00,$0.00
,Sell,04/07/2017 09:30,Sell,$3201.25,,($7.50),$945.00,,($11.25),25.00%,-50.00%,$0.00,$0.00
138,Buy,04/07/2017 10:00,El2,$3201.75,$0.00,3,($11.25),-0.02%,$3.75,20.00%,,$0.00,$0.00
,Sell,04/07/2017 10:30,Sell,$3201.00,,($11.25),$933.75,,($15.00),20.00%,-60.00%,$0.00,$0.00
139,Buy,05/07/2017 12:45,El,$3201.75,$0.00,3,($11.25),-0.02%,$11.25,42.86%,,$0.00,$0.00
,Sell,05/07/2017 13:00,Sell,$3201.00,,($11.25),$922.50,,($15.00),14.29%,-42.86%,$0.00,$0.00
140,Buy,05/07/2017 13:45,El2,$3202.50,$0.00,3,($33.75),-0.07%,$22.50,33.33%,,$0.00,$0.00
,Sell,05/07/2017 14:15,Sell,$3200.25,,($33.75),$888.75,,($45.00),16.67%,-50.00%,$0.00,$0.00
141,Buy,07/07/2017 09:15,El,$3188.75,$0.00,3,($30.00),-0.06%,$11.25,14.29%,,$0.00,$0.00
,Sell,07/07/2017 10:15,Sell,$3186.75,,($30.00),$858.75,,($67.50),47.62%,-38.10%,$0.00,$0.00
142,Buy,07/07/2017 10:30,El2,$3188.00,$0.00,3,$120.00,0.25%,$131.25,87.50%,,$0.00,$0.00
,Sell,07/07/2017 15:00,EoDL,$3196.00,,$120.00,$978.75,,($18.75),92.50%,80.00%,$0.00,$0.00
143,Buy,10/07/2017 13:15,El,$3200.50,$0.00,3,($18.75),-0.04%,$7.50,28.57%,,$0.00,$0.00
,Sell,10/07/2017 13:45,Sell,$3199.25,,($18.75),$960.00,,($18.75),0.00%,-71.43%,$0.00,$0.00
144,Buy,12/07/2017 09:00,El,$3211.50,$0.00,3,$37.50,0.08%,$60.00,59.26%,,$0.00,$0.00
,Sell,12/07/2017 15:00,EoDL,$3214.00,,$37.50,$997.50,,($41.25),77.78%,37.04%,$0.00,$0.00
145,Buy,14/07/2017 13:15,El,$3228.25,$0.00,3,$48.75,0.10%,$71.25,90.48%,,$0.00,$0.00
,Sell,14/07/2017 15:00,EoDL,$3231.50,,$48.75,$1046.25,,($7.50),71.43%,61.90%,$0.00,$0.00
146,Buy,19/07/2017 09:00,El,$3236.00,$0.00,3,$90.00,0.19%,$101.25,77.14%,,$0.00,$0.00
,Sell,19/07/2017 15:00,EoDL,$3242.00,,$90.00,$1136.25,,($30.00),91.43%,68.57%,$0.00,$0.00
147,Buy,25/07/2017 09:00,El,$3246.50,$0.00,3,($3.75),-0.01%,$60.00,64.00%,,$0.00,$0.00
,Sell,25/07/2017 15:00,EoDL,$3246.25,,($3.75),$1132.50,,($33.75),32.00%,-4.00%,$0.00,$0.00
148,Buy,27/07/2017 09:00,El,$3249.75,$0.00,3,($26.25),-0.05%,$3.75,10.00%,,$0.00,$0.00
,Sell,27/07/2017 09:15,Sell,$3248.00,,($26.25),$1106.25,,($33.75),20.00%,-70.00%,$0.00,$0.00
149,Buy,27/07/2017 09:30,El2,$3249.25,$0.00,3,($41.25),-0.08%,$33.75,37.50%,,$0.00,$0.00
,Sell,27/07/2017 12:00,Sell,$3246.50,,($41.25),$1065.00,,($56.25),16.67%,-45.83%,$0.00,$0.00
150,Buy,04/08/2017 09:00,El,$3247.50,$0.00,3,($56.25),-0.12%,$30.00,33.33%,,$0.00,$0.00
,Sell,04/08/2017 09:15,Sell,$3243.75,,($56.25),$1008.75,,($60.00),4.17%,-62.50%,$0.00,$0.00
151,Buy,04/08/2017 09:45,El2,$3246.50,$0.00,3,($7.50),-0.02%,$7.50,33.33%,,$0.00,$0.00
,Sell,04/08/2017 10:00,Sell,$3246.00,,($7.50),$1001.25,,($15.00),33.33%,-33.33%,$0.00,$0.00
152,Buy,07/08/2017 09:15,El,$3246.75,$0.00,3,($3.75),-0.01%,$11.25,75.00%,,$0.00,$0.00
,Sell,07/08/2017 09:30,Sell,$3246.50,,($3.75),$997.50,,($3.75),0.00%,-25.00%,$0.00,$0.00
153,Buy,07/08/2017 11:00,El2,$3247.25,$0.00,3,$22.50,0.05%,$41.25,91.67%,,$0.00,$0.00
,Sell,07/08/2017 15:00,EoDL,$3248.75,,$22.50,$1020.00,,($3.75),58.33%,50.00%,$0.00,$0.00
154,Buy,08/08/2017 10:15,El,$3254.00,$0.00,3,($41.25),-0.08%,$93.75,69.44%,,$0.00,$0.00
,Sell,08/08/2017 12:45,Sell,$3251.25,,($41.25),$978.75,,($41.25),0.00%,-30.56%,$0.00,$0.00
155,Buy,08/08/2017 13:00,El2,$3252.00,$0.00,3,($11.25),-0.02%,$11.25,30.00%,,$0.00,$0.00
,Sell,08/08/2017 13:30,Sell,$3251.25,,($11.25),$967.50,,($26.25),40.00%,-30.00%,$0.00,$0.00
156,Buy,14/08/2017 09:00,El,$3231.00,$0.00,3,$63.75,0.13%,$108.75,87.88%,,$0.00,$0.00
,Sell,14/08/2017 15:00,EoDL,$3235.25,,$63.75,$1031.25,,($15.00),63.64%,51.52%,$0.00,$0.00
157,Buy,22/08/2017 10:15,El,$3215.50,$0.00,3,$131.25,0.27%,$138.75,82.22%,,$0.00,$0.00
,Sell,22/08/2017 15:00,EoDL,$3224.25,,$131.25,$1162.50,,($30.00),95.56%,77.78%,$0.00,$0.00
158,Buy,25/08/2017 09:15,El,$3221.75,$0.00,3,($60.00),-0.12%,$52.50,42.42%,,$0.00,$0.00
,Sell,25/08/2017 10:15,Sell,$3217.75,,($60.00),$1102.50,,($71.25),9.09%,-48.48%,$0.00,$0.00
159,Buy,28/08/2017 09:00,El,$3218.75,$0.00,3,($52.50),-0.11%,$3.75,5.56%,,$0.00,$0.00
,Sell,28/08/2017 09:15,Sell,$3215.25,,($52.50),$1050.00,,($63.75),16.67%,-77.78%,$0.00,$0.00
160,Buy,30/08/2017 10:15,El,$3222.75,$0.00,3,($7.50),-0.02%,$11.25,42.86%,,$0.00,$0.00
,Sell,30/08/2017 10:30,Sell,$3222.25,,($7.50),$1042.50,,($15.00),28.57%,-28.57%,$0.00,$0.00
161,Buy,30/08/2017 10:45,El2,$3223.00,$0.00,3,$48.75,0.10%,$127.50,89.47%,,$0.00,$0.00
,Sell,30/08/2017 15:00,EoDL,$3226.25,,$48.75,$1091.25,,($15.00),44.74%,34.21%,$0.00,$0.00
162,Buy,31/08/2017 09:00,El,$3238.25,$0.00,3,$105.00,0.22%,$116.25,70.45%,,$0.00,$0.00
,Sell,31/08/2017 15:00,EoDL,$3245.25,,$105.00,$1196.25,,($48.75),93.18%,63.64%,$0.00,$0.00
163,Buy,11/09/2017 09:00,El,$3253.00,$0.00,3,$82.50,0.17%,$112.50,85.71%,,$0.00,$0.00
,Sell,11/09/2017 15:00,EoDL,$3258.50,,$82.50,$1278.75,,($18.75),77.14%,62.86%,$0.00,$0.00
164,Buy,18/09/2017 09:00,El,$3277.25,$0.00,3,($90.00),-0.18%,$33.75,27.27%,,$0.00,$0.00
,Sell,18/09/2017 14:00,Sell,$3271.25,,($90.00),$1188.75,,($90.00),0.00%,-72.73%,$0.00,$0.00
165,Buy,27/09/2017 09:00,El,$3277.25,$0.00,3,($93.75),-0.19%,$7.50,6.06%,,$0.00,$0.00
,Sell,27/09/2017 10:00,Sell,$3271.00,,($93.75),$1095.00,,($116.25),18.18%,-75.76%,$0.00,$0.00
166,Buy,27/09/2017 12:15,El2,$3272.50,$0.00,3,$127.50,0.26%,$153.75,97.62%,,$0.00,$0.00
,Sell,27/09/2017 15:00,EoDL,$3281.00,,$127.50,$1222.50,,($3.75),83.33%,80.95%,$0.00,$0.00
167,Buy,29/09/2017 11:15,El,$3287.50,$0.00,3,($18.75),-0.04%,$22.50,50.00%,,$0.00,$0.00
,Sell,29/09/2017 13:30,Sell,$3286.25,,($18.75),$1203.75,,($22.50),8.33%,-41.67%,$0.00,$0.00
168,Buy,29/09/2017 13:45,El2,$3288.00,$0.00,3,($22.50),-0.05%,$3.75,12.50%,,$0.00,$0.00
,Sell,29/09/2017 14:00,Sell,$3286.50,,($22.50),$1181.25,,($26.25),12.50%,-75.00%,$0.00,$0.00
169,Buy,02/10/2017 10:00,El,$3296.75,$0.00,3,($11.25),-0.02%,$15.00,44.44%,,$0.00,$0.00
,Sell,02/10/2017 10:15,Sell,$3296.00,,($11.25),$1170.00,,($18.75),22.22%,-33.33%,$0.00,$0.00
170,Buy,02/10/2017 12:15,El2,$3297.25,$0.00,3,$7.50,0.02%,$26.25,70.00%,,$0.00,$0.00
,Sell,02/10/2017 15:00,EoDL,$3297.75,,$7.50,$1177.50,,($11.25),50.00%,20.00%,$0.00,$0.00
171,Buy,05/10/2017 10:45,El,$3315.75,$0.00,3,$101.25,0.20%,$116.25,96.88%,,$0.00,$0.00
,Sell,05/10/2017 15:00,EoDL,$3322.50,,$101.25,$1278.75,,($3.75),87.50%,84.38%,$0.00,$0.00
172,Buy,10/10/2017 09:00,El,$3325.75,$0.00,3,($71.25),-0.14%,$7.50,8.00%,,$0.00,$0.00
,Sell,10/10/2017 09:30,Sell,$3321.00,,($71.25),$1207.50,,($86.25),16.00%,-76.00%,$0.00,$0.00
173,Buy,11/10/2017 11:45,El,$3324.00,$0.00,3,$0.00,0.00%,$7.50,66.67%,,$0.00,$0.00
,Sell,11/10/2017 12:00,Sell,$3324.00,,$0.00,$1207.50,,($3.75),33.33%,0.00%,$0.00,$0.00
174,Buy,13/10/2017 09:30,El,$3327.25,$0.00,3,($26.25),-0.05%,$26.25,50.00%,,$0.00,$0.00
,Sell,13/10/2017 15:00,Sell,$3325.50,,($26.25),$1181.25,,($26.25),0.00%,-50.00%,$0.00,$0.00
175,Buy,16/10/2017 09:00,El,$3330.50,$0.00,3,($48.75),-0.10%,$11.25,13.04%,,$0.00,$0.00
,Sell,16/10/2017 09:45,Sell,$3327.25,,($48.75),$1132.50,,($75.00),30.43%,-56.52%,$0.00,$0.00
176,Buy,18/10/2017 09:00,El,$3334.00,$0.00,3,($37.50),-0.07%,$3.75,7.14%,,$0.00,$0.00
,Sell,18/10/2017 09:30,Sell,$3331.50,,($37.50),$1095.00,,($48.75),21.43%,-71.43%,$0.00,$0.00
177,Buy,18/10/2017 10:00,El2,$3333.00,$0.00,3,($7.50),-0.02%,$11.25,50.00%,,$0.00,$0.00
,Sell,18/10/2017 10:30,Sell,$3332.50,,($7.50),$1087.50,,($11.25),16.67%,-33.33%,$0.00,$0.00
178,Buy,18/10/2017 11:00,El2,$3332.75,$0.00,3,($11.25),-0.02%,$3.75,25.00%,,$0.00,$0.00
,Sell,18/10/2017 11:15,Sell,$3332.00,,($11.25),$1076.25,,($11.25),0.00%,-75.00%,$0.00,$0.00
179,Buy,20/10/2017 09:00,El,$3340.75,$0.00,3,$60.00,0.12%,$90.00,82.76%,,$0.00,$0.00
,Sell,20/10/2017 15:00,EoDL,$3344.75,,$60.00,$1136.25,,($18.75),72.41%,55.17%,$0.00,$0.00
180,Buy,27/10/2017 09:30,El,$3343.25,$0.00,3,$105.00,0.21%,$165.00,93.62%,,$0.00,$0.00
,Sell,27/10/2017 15:00,EoDL,$3350.25,,$105.00,$1241.25,,($11.25),65.96%,59.57%,$0.00,$0.00
181,Buy,01/11/2017 09:00,El,$3356.50,$0.00,3,($86.25),-0.17%,$37.50,27.03%,,$0.00,$0.00
,Sell,01/11/2017 11:00,Sell,$3350.75,,($86.25),$1155.00,,($101.25),10.81%,-62.16%,$0.00,$0.00
182,Buy,01/11/2017 11:45,El2,$3351.50,$0.00,3,($11.25),-0.02%,$7.50,40.00%,,$0.00,$0.00
,Sell,01/11/2017 12:00,Sell,$3350.75,,($11.25),$1143.75,,($11.25),0.00%,-60.00%,$0.00,$0.00
183,Buy,01/11/2017 14:00,El2,$3351.50,$0.00,3,($11.25),-0.02%,$7.50,25.00%,,$0.00,$0.00
,Sell,01/11/2017 14:15,Sell,$3350.75,,($11.25),$1132.50,,($22.50),37.50%,-37.50%,$0.00,$0.00
184,Buy,03/11/2017 11:30,El,$3354.50,$0.00,3,$48.75,0.10%,$67.50,100.00%,,$0.00,$0.00
,Sell,03/11/2017 15:00,EoDL,$3357.75,,$48.75,$1181.25,,$0.00,72.22%,72.22%,$0.00,$0.00
185,Buy,06/11/2017 10:45,El,$3361.25,$0.00,3,($11.25),-0.02%,$3.75,20.00%,,$0.00,$0.00
,Sell,06/11/2017 11:00,Sell,$3360.50,,($11.25),$1170.00,,($15.00),20.00%,-60.00%,$0.00,$0.00
186,Buy,06/11/2017 12:00,El2,$3361.00,$0.00,3,$22.50,0.04%,$37.50,90.91%,,$0.00,$0.00
,Sell,06/11/2017 15:00,EoDL,$3362.50,,$22.50,$1192.50,,($3.75),63.64%,54.55%,$0.00,$0.00
187,Buy,16/11/2017 09:00,El,$3349.50,$0.00,3,$146.25,0.29%,$202.50,90.00%,,$0.00,$0.00
,Sell,16/11/2017 15:00,EoDL,$3359.25,,$146.25,$1338.75,,($22.50),75.00%,65.00%,$0.00,$0.00
188,Buy,21/11/2017 09:00,El,$3368.00,$0.00,3,$56.25,0.11%,$90.00,96.00%,,$0.00,$0.00
,Sell,21/11/2017 15:00,EoDL,$3371.75,,$56.25,$1395.00,,($3.75),64.00%,60.00%,$0.00,$0.00
189,Buy,24/11/2017 11:45,El,$3375.75,$0.00,3,($3.75),-0.01%,$7.50,50.00%,,$0.00,$0.00
,Sell,24/11/2017 12:00,Sell,$3375.50,,($3.75),$1391.25,,($7.50),25.00%,-25.00%,$0.00,$0.00
190,Buy,27/11/2017 09:00,El,$3378.25,$0.00,3,($41.25),-0.08%,$11.25,18.75%,,$0.00,$0.00
,Sell,27/11/2017 10:30,Sell,$3375.50,,($41.25),$1350.00,,($48.75),12.50%,-68.75%,$0.00,$0.00
191,Buy,28/11/2017 09:00,El,$3380.25,$0.00,3,$277.50,0.55%,$303.75,89.01%,,$0.00,$0.00
,Sell,28/11/2017 15:00,EoDL,$3398.75,,$277.50,$1627.50,,($37.50),92.31%,81.32%,$0.00,$0.00
