

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Buy to Cover,26/03/2019 14:55,EndDaySX,$10765.75,,$99.00,$6184.50,,($135.00),64.46%,27.27%,$0.00,$0.00
783,Sell Short,27/03/2019 09:05,ORB_Short,$10772.25,$0.00,3,$222.00,0.34%,$555.00,76.92%,,$0.00,$0.00
,Buy to Cover,27/03/2019 14:55,EndDaySX,$10735.25,,$222.00,$6406.50,,($166.50),53.85%,30.77%,$0.00,$0.00
784,Buy,28/03/2019 09:10,ORB_Long,$10773.50,$0.00,3,($310.50),-0.48%,$16.50,5.05%,,$0.00,$0.00
,Sell,28/03/2019 10:25,StopLX,$10721.75,,($310.50),$6096.00,,($310.50),0.00%,-94.95%,$0.00,$0.00
785,Sell Short,28/03/2019 10:30,ORB_Short,$10719.50,$0.00,3,($196.50),-0.31%,$85.50,27.94%,,$0.00,$0.00
,Buy to Cover,28/03/2019 14:55,EndDaySX,$10752.25,,($196.50),$5899.50,,($220.50),7.84%,-64.22%,$0.00,$0.00
786,Sell Short,29/03/2019 08:55,ORB_Short,$10779.50,$0.00,3,($96.00),-0.15%,$118.50,39.11%,,$0.00,$0.00
,Buy to Cover,29/03/2019 14:55,EndDaySX,$10795.50,,($96.00),$5803.50,,($184.50),29.21%,-31.68%,$0.00,$0.00
787,Sell Short,01/04/2019 09:00,ORB_Short,$10859.75,$0.00,3,($264.00),-0.41%,$66.00,19.47%,,$0.00,$0.00
,Buy to Cover,01/04/2019 14:55,EndDaySX,$10903.75,,($264.00),$5539.50,,($273.00),2.65%,-77.88%,$0.00,$0.00
788,Buy,02/04/2019 08:35,ORB_Long,$10908.00,$0.00,3,$156.00,0.24%,$169.50,61.08%,,$0.00,$0.00
,Sell,02/04/2019 14:55,EndDayLX,$10934.00,,$156.00,$5695.50,,($108.00),95.14%,56.22%,$0.00,$0.00
789,Buy,03/04/2019 08:35,ORB_Long,$10971.00,$0.00,3,($4.50),-0.01%,$294.00,69.26%,,$0.00,$0.00
,Sell,03/04/2019 14:55,EndDayLX,$10970.25,,($4.50),$5691.00,,($130.50),29.68%,-1.06%,$0.00,$0.00
790,Sell Short,04/04/2019 09:30,ORB_Short,$10961.25,$0.00,3,($45.00),-0.07%,$213.00,67.94%,,$0.00,$0.00
,Buy to Cover,04/04/2019 14:55,EndDaySX,$10968.75,,($45.00),$5646.00,,($100.50),17.70%,-14.35%,$0.00,$0.00
791,Buy,05/04/2019 09:15,ORB_Long,$11009.00,$0.00,3,($39.00),-0.06%,$18.00,15.00%,,$0.00,$0.00
,Sell,05/04/2019 14:55,EndDayLX,$11002.50,,($39.00),$5607.00,,($102.00),52.50%,-32.50%,$0.00,$0.00
792,Buy,08/04/2019 10:40,ORB_Long,$11007.25,$0.00,3,$136.50,0.21%,$141.00,59.12%,,$0.00,$0.00
,Sell,08/04/2019 14:55,EndDayLX,$11030.00,,$136.50,$5743.50,,($97.50),98.11%,57.23%,$0.00,$0.00
793,Buy,09/04/2019 09:35,ORB_Long,$11019.50,$0.00,3,($147.00),-0.22%,$30.00,14.49%,,$0.00,$0.00
,Sell,09/04/2019 14:55,EndDayLX,$10995.00,,($147.00),$5596.50,,($177.00),14.49%,-71.01%,$0.00,$0.00
794,Buy,10/04/2019 09:55,ORB_Long,$11029.50,$0.00,3,$25.50,0.04%,$75.00,35.46%,,$0.00,$0.00
,Sell,10/04/2019 14:55,EndDayLX,$11033.75,,$25.50,$5622.00,,($136.50),76.60%,12.06%,$0.00,$0.00
795,Sell Short,11/04/2019 09:00,ORB_Short,$11020.00,$0.00,3,$15.00,0.02%,$88.50,41.55%,,$0.00,$0.00
,Buy to Cover,11/04/2019 14:55,EndDaySX,$11017.50,,$15.00,$5637.00,,($124.50),65.49%,7.04%,$0.00,$0.00
796,Sell Short,12/04/2019 09:50,ORB_Short,$11037.50,$0.00,3,($66.00),-0.10%,$97.50,49.24%,,$0.00,$0.00
,Buy to Cover,12/04/2019 14:55,EndDaySX,$11048.50,,($66.00),$5571.00,,($100.50),17.42%,-33.33%,$0.00,$0.00
797,Sell Short,15/04/2019 09:00,ORB_Short,$11044.25,$0.00,3,($52.50),-0.08%,$250.50,69.87%,,$0.00,$0.00
,Buy to Cover,15/04/2019 14:55,EndDaySX,$11053.00,,($52.50),$5518.50,,($108.00),15.48%,-14.64%,$0.00,$0.00
798,Buy,16/04/2019 09:10,ORB_Long,$11090.00,$0.00,3,($100.50),-0.15%,$46.50,19.02%,,$0.00,$0.00
,Sell,16/04/2019 14:55,EndDayLX,$11073.25,,($100.50),$5418.00,,($198.00),39.88%,-41.10%,$0.00,$0.00
799,Sell Short,17/04/2019 09:05,ORB_Short,$11102.75,$0.00,3,($18.00),-0.03%,$126.00,52.83%,,$0.00,$0.00
,Buy to Cover,17/04/2019 14:55,EndDaySX,$11105.75,,($18.00),$5400.00,,($112.50),39.62%,-7.55%,$0.00,$0.00
800,Sell Short,18/04/2019 09:05,ORB_Short,$11088.00,$0.00,3,($127.50),-0.19%,$115.50,38.89%,,$0.00,$0.00
,Buy to Cover,18/04/2019 14:55,EndDaySX,$11109.25,,($127.50),$5272.50,,($181.50),18.18%,-42.93%,$0.00,$0.00
801,Buy,22/04/2019 09:00,ORB_Long,$11095.75,$0.00,3,$243.00,0.37%,$253.50,99.41%,,$0.00,$0.00
,Sell,22/04/2019 14:55,EndDayLX,$11136.25,,$243.00,$5515.50,,($1.50),95.88%,95.29%,$0.00,$0.00
802,Buy,23/04/2019 09:05,ORB_Long,$11181.50,$0.00,3,$289.50,0.43%,$372.00,97.64%,,$0.00,$0.00
,Sell,23/04/2019 14:55,EndDayLX,$11229.75,,$289.50,$5805.00,,($9.00),78.35%,75.98%,$0.00,$0.00
803,Sell Short,24/04/2019 11:50,ORB_Short,$11223.00,$0.00,3,$49.50,0.07%,$73.50,59.04%,,$0.00,$0.00
,Buy to Cover,24/04/2019 14:55,EndDaySX,$11214.75,,$49.50,$5854.50,,($51.00),80.72%,39.76%,$0.00,$0.00
804,Sell Short,25/04/2019 09:20,ORB_Short,$11213.00,$0.00,3,($190.50),-0.28%,$103.50,27.49%,,$0.00,$0.00
,Buy to Cover,25/04/2019 14:55,EndDaySX,$11244.75,,($190.50),$5664.00,,($273.00),21.91%,-50.60%,$0.00,$0.00
805,Buy,26/04/2019 14:10,ORB_Long,$11233.00,$0.00,3,($4.50),-0.01%,$51.00,65.38%,,$0.00,$0.00
,Sell,26/04/2019 14:55,EndDayLX,$11232.25,,($4.50),$5659.50,,($27.00),28.85%,-5.77%,$0.00,$0.00
806,Sell Short,29/04/2019 09:15,ORB_Short,$11237.50,$0.00,3,($91.50),-0.14%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,29/04/2019 14:55,EndDaySX,$11252.75,,($91.50),$5568.00,,($204.00),55.15%,-44.85%,$0.00,$0.00
807,Sell Short,30/04/2019 10:05,ORB_Short,$11174.25,$0.00,3,($129.00),-0.19%,$183.00,46.21%,,$0.00,$0.00
,Buy to Cover,30/04/2019 14:55,EndDaySX,$11195.75,,($129.00),$5439.00,,($213.00),21.21%,-32.58%,$0.00,$0.00
808,Buy,01/05/2019 09:20,ORB_Long,$11256.25,$0.00,3,($325.50),-0.48%,$88.50,21.38%,,$0.00,$0.00
,Sell,01/05/2019 14:35,StopLX,$11202.00,,($325.50),$5113.50,,($325.50),0.00%,-78.62%,$0.00,$0.00
809,Sell Short,01/05/2019 14:40,ORB_Short,$11199.00,$0.00,3,$157.50,0.23%,$162.00,72.48%,,$0.00,$0.00
,Buy to Cover,01/05/2019 14:55,EndDaySX,$11172.75,,$157.50,$5271.00,,($61.50),97.99%,70.47%,$0.00,$0.00
810,Buy,02/05/2019 09:10,ORB_Long,$11193.75,$0.00,3,($322.50),-0.48%,$90.00,21.82%,,$0.00,$0.00
,Sell,02/05/2019 10:30,StopLX,$11140.00,,($322.50),$4948.50,,($322.50),0.00%,-78.18%,$0.00,$0.00
811,Sell Short,02/05/2019 10:35,ORB_Short,$11135.25,$0.00,3,$4.50,0.01%,$295.50,70.61%,,$0.00,$0.00
,Buy to Cover,02/05/2019 14:55,EndDaySX,$11134.50,,$4.50,$4953.00,,($123.00),30.47%,1.08%,$0.00,$0.00
812,Buy,03/05/2019 09:00,ORB_Long,$11208.00,$0.00,3,$322.50,0.48%,$357.00,91.19%,,$0.00,$0.00
,Sell,03/05/2019 14:55,EndDayLX,$11261.75,,$322.50,$5275.50,,($34.50),91.19%,82.38%,$0.00,$0.00
813,Buy,06/05/2019 09:05,ORB_Long,$11154.75,$0.00,3,$349.50,0.52%,$399.00,78.70%,,$0.00,$0.00
,Sell,06/05/2019 14:55,EndDayLX,$11213.00,,$349.50,$5625.00,,($108.00),90.24%,68.93%,$0.00,$0.00
814,Sell Short,07/05/2019 08:55,ORB_Short,$11113.50,$0.00,3,$601.50,0.90%,$601.50,85.50%,,$0.00,$0.00
,Buy to Cover,07/05/2019 12:45,TargetSX,$11013.25,,$601.50,$6226.50,,($102.00),100.00%,85.50%,$0.00,$0.00
815,Buy,08/05/2019 10:05,ORB_Long,$11077.25,$0.00,3,($184.50),-0.28%,$106.50,32.42%,,$0.00,$0.00
,Sell,08/05/2019 14:55,EndDayLX,$11046.50,,($184.50),$6042.00,,($222.00),11.42%,-56.16%,$0.00,$0.00
816,Sell Short,09/05/2019 09:00,ORB_Short,$10907.00,$0.00,3,($315.00),-0.48%,$132.00,29.53%,,$0.00,$0.00
,Buy to Cover,09/05/2019 11:30,StopSX,$10959.50,,($315.00),$5727.00,,($315.00),0.00%,-70.47%,$0.00,$0.00
817,Buy,09/05/2019 11:40,ORB_Long,$10973.50,$0.00,3,$135.00,0.21%,$283.50,76.21%,,$0.00,$0.00
,Sell,09/05/2019 14:55,EndDayLX,$10996.00,,$135.00,$5862.00,,($88.50),60.08%,36.29%,$0.00,$0.00
818,Sell Short,10/05/2019 09:05,ORB_Short,$10954.50,$0.00,3,$592.50,0.90%,$592.50,99.25%,,$0.00,$0.00
,Buy to Cover,10/05/2019 09:45,TargetSX,$10855.75,,$592.50,$6454.50,,($4.50),100.00%,99.25%,$0.00,$0.00
819,Buy,10/05/2019 14:10,ORB_Long,$10994.75,$0.00,3,($6.00),-0.01%,$273.00,77.78%,,$0.00,$0.00
,Sell,10/05/2019 14:55,EndDayLX,$10993.75,,($6.00),$6448.50,,($78.00),20.51%,-1.71%,$0.00,$0.00
820,Sell Short,13/05/2019 09:00,ORB_Short,$10788.00,$0.00,3,$279.00,0.43%,$430.50,84.66%,,$0.00,$0.00
,Buy to Cover,13/05/2019 14:55,EndDaySX,$10741.50,,$279.00,$6727.50,,($78.00),70.21%,54.87%,$0.00,$0.00
821,Sell Short,14/05/2019 08:55,ORB_Short,$10757.50,$0.00,3,($310.50),-0.48%,$48.00,13.39%,,$0.00,$0.00
,Buy to Cover,14/05/2019 09:25,StopSX,$10809.25,,($310.50),$6417.00,,($310.50),0.00%,-86.61%,$0.00,$0.00
822,Buy,14/05/2019 09:30,ORB_Long,$10808.00,$0.00,3,$123.00,0.19%,$331.50,77.54%,,$0.00,$0.00
,Sell,14/05/2019 14:55,EndDayLX,$10828.50,,$123.00,$6540.00,,($96.00),51.23%,28.77%,$0.00,$0.00
823,Buy,15/05/2019 08:55,ORB_Long,$10803.50,$0.00,3,$583.50,0.90%,$583.50,91.75%,,$0.00,$0.00
,Sell,15/05/2019 10:30,TargetLX,$10900.75,,$583.50,$7123.50,,($52.50),100.00%,91.75%,$0.00,$0.00
824,Buy,16/05/2019 09:00,ORB_Long,$10981.00,$0.00,3,$37.50,0.06%,$384.00,94.81%,,$0.00,$0.00
,Sell,16/05/2019 14:55,EndDayLX,$10987.25,,$37.50,$7161.00,,($21.00),14.44%,9.26%,$0.00,$0.00
825,Buy,17/05/2019 09:35,ORB_Long,$10975.50,$0.00,3,($316.50),-0.48%,$288.00,47.64%,,$0.00,$0.00
,Sell,17/05/2019 14:20,StopLX,$10922.75,,($316.50),$6844.50,,($316.50),0.00%,-52.36%,$0.00,$0.00
826,Buy,20/05/2019 09:40,ORB_Long,$10835.75,$0.00,3,($313.50),-0.48%,$37.50,10.68%,,$0.00,$0.00
,Sell,20/05/2019 13:40,StopLX,$10783.50,,($313.50),$6531.00,,($313.50),0.00%,-89.32%,$0.00,$0.00
827,Sell Short,21/05/2019 09:15,ORB_Short,$10840.00,$0.00,3,($144.00),-0.22%,$58.50,16.60%,,$0.00,$0.00
,Buy to Cover,21/05/2019 14:55,EndDaySX,$10864.00,,($144.00),$6387.00,,($294.00),42.55%,-40.85%,$0.00,$0.00
828,Buy,22/05/2019 09:25,ORB_Long,$10856.75,$0.00,3,($55.50),-0.09%,$69.00,25.41%,,$0.00,$0.00
,Sell,22/05/2019 14:55,EndDayLX,$10847.50,,($55.50),$6331.50,,($202.50),54.14%,-20.44%,$0.00,$0.00
829,Sell Short,23/05/2019 09:15,ORB_Short,$10716.50,$0.00,3,($7.50),-0.01%,$267.00,58.36%,,$0.00,$0.00
,Buy to Cover,23/05/2019 14:55,EndDaySX,$10717.75,,($7.50),$6324.00,,($190.50),40.00%,-1.64%,$0.00,$0.00
830,Sell Short,24/05/2019 09:35,ORB_Short,$10745.00,$0.00,3,$187.50,0.29%,$202.50,81.33%,,$0.00,$0.00
,Buy to Cover,24/05/2019 14:55,EndDaySX,$10713.75,,$187.50,$6511.50,,($46.50),93.98%,75.30%,$0.00,$0.00
831,Sell Short,28/05/2019 13:35,ORB_Short,$10725.25,$0.00,3,$145.50,0.23%,$238.50,83.68%,,$0.00,$0.00
,Buy to Cover,28/05/2019 14:55,EndDaySX,$10701.00,,$145.50,$6657.00,,($46.50),67.37%,51.05%,$0.00,$0.00
832,Buy,29/05/2019 09:25,ORB_Long,$10659.25,$0.00,3,($307.50),-0.48%,$40.50,11.64%,,$0.00,$0.00
,Sell,29/05/2019 10:40,StopLX,$10608.00,,($307.50),$6349.50,,($307.50),0.00%,-88.36%,$0.00,$0.00
833,Sell Short,29/05/2019 10:45,ORB_Short,$10601.25,$0.00,3,($136.50),-0.21%,$85.50,22.98%,,$0.00,$0.00
,Buy to Cover,29/05/2019 14:55,EndDaySX,$10624.00,,($136.50),$6213.00,,($286.50),40.32%,-36.69%,$0.00,$0.00
834,Buy,30/05/2019 08:55,ORB_Long,$10669.25,$0.00,3,($307.50),-0.48%,$34.50,10.09%,,$0.00,$0.00
,Sell,30/05/2019 13:40,StopLX,$10618.00,,($307.50),$5905.50,,($307.50),0.00%,-89.91%,$0.00,$0.00
835,Sell Short,30/05/2019 13:45,ORB_Short,$10614.50,$0.00,3,($217.50),-0.34%,$4.50,1.54%,,$0.00,$0.00
,Buy to Cover,30/05/2019 14:55,EndDaySX,$10650.75,,($217.50),$5688.00,,($288.00),24.10%,-74.36%,$0.00,$0.00
836,Buy,31/05/2019 09:55,ORB_Long,$10579.50,$0.00,3,($214.50),-0.34%,$81.00,23.08%,,$0.00,$0.00
,Sell,31/05/2019 14:55,EndDayLX,$10543.75,,($214.50),$5473.50,,($270.00),15.81%,-61.11%,$0.00,$0.00
837,Sell Short,03/06/2019 08:35,ORB_Short,$10519.00,$0.00,3,$568.50,0.90%,$568.50,84.60%,,$0.00,$0.00
,Buy to Cover,03/06/2019 11:25,TargetSX,$10424.25,,$568.50,$6042.00,,($103.50),100.00%,84.60%,$0.00,$0.00
838,Sell Short,03/06/2019 11:30,ORB_Short,$10407.25,$0.00,3,$207.00,0.33%,$378.00,57.40%,,$0.00,$0.00
,Buy to Cover,03/06/2019 14:55,EndDaySX,$10372.75,,$207.00,$6249.00,,($280.50),74.03%,31.44%,$0.00,$0.00
839,Buy,04/06/2019 09:30,ORB_Long,$10479.75,$0.00,3,$522.00,0.83%,$525.00,93.33%,,$0.00,$0.00
,Sell,04/06/2019 14:55,EndDayLX,$10566.75,,$522.00,$6771.00,,($37.50),99.47%,92.80%,$0.00,$0.00
840,Sell Short,05/06/2019 09:00,ORB_Short,$10598.50,$0.00,3,($189.00),-0.30%,$268.50,58.12%,,$0.00,$0.00
,Buy to Cover,05/06/2019 14:55,EndDaySX,$10630.00,,($189.00),$6582.00,,($193.50),0.97%,-40.91%,$0.00,$0.00
841,Sell Short,06/06/2019 09:05,ORB_Short,$10615.50,$0.00,3,($306.00),-0.48%,$45.00,12.82%,,$0.00,$0.00
,Buy to Cover,06/06/2019 13:35,StopSX,$10666.50,,($306.00),$6276.00,,($306.00),0.00%,-87.18%,$0.00,$0.00
842,Buy,06/06/2019 13:40,ORB_Long,$10669.00,$0.00,3,$93.00,0.15%,$205.50,74.46%,,$0.00,$0.00
,Sell,06/06/2019 14:55,EndDayLX,$10684.50,,$93.00,$6369.00,,($70.50),59.24%,33.70%,$0.00,$0.00
843,Buy,07/06/2019 09:05,ORB_Long,$10776.50,$0.00,3,$274.50,0.42%,$478.50,99.07%,,$0.00,$0.00
,Sell,07/06/2019 14:55,EndDayLX,$10822.25,,$274.50,$6643.50,,($4.50),57.76%,56.83%,$0.00,$0.00
844,Buy,10/06/2019 09:15,ORB_Long,$10931.00,$0.00,3,($76.50),-0.12%,$306.00,66.23%,,$0.00,$0.00
,Sell,10/06/2019 14:55,EndDayLX,$10918.25,,($76.50),$6567.00,,($156.00),17.21%,-16.56%,$0.00,$0.00
845,Sell Short,11/06/2019 09:50,ORB_Short,$10954.00,$0.00,3,$193.50,0.29%,$346.50,87.50%,,$0.00,$0.00
,Buy to Cover,11/06/2019 14:55,EndDaySX,$10921.75,,$193.50,$6760.50,,($49.50),61.36%,48.86%,$0.00,$0.00
846,Sell Short,12/06/2019 09:35,ORB_Short,$10877.25,$0.00,3,($18.00),-0.03%,$75.00,33.78%,,$0.00,$0.00
,Buy to Cover,12/06/2019 14:55,EndDaySX,$10880.25,,($18.00),$6742.50,,($147.00),58.11%,-8.11%,$0.00,$0.00
847,Sell Short,13/06/2019 14:20,ORB_Short,$10897.00,$0.00,3,($10.50),-0.02%,$24.00,28.57%,,$0.00,$0.00
,Buy to Cover,13/06/2019 14:55,EndDaySX,$10898.75,,($10.50),$6732.00,,($60.00),58.93%,-12.50%,$0.00,$0.00
848,Buy,14/06/2019 09:55,ORB_Long,$10890.25,$0.00,3,$42.00,0.06%,$111.00,39.15%,,$0.00,$0.00
,Sell,14/06/2019 14:55,EndDayLX,$10897.25,,$42.00,$6774.00,,($172.50),75.66%,14.81%,$0.00,$0.00
849,Buy,17/06/2019 08:55,ORB_Long,$10935.75,$0.00,3,($31.50),-0.05%,$117.00,66.67%,,$0.00,$0.00
,Sell,17/06/2019 14:55,EndDayLX,$10930.50,,($31.50),$6742.50,,($58.50),15.38%,-17.95%,$0.00,$0.00
850,Buy,18/06/2019 09:10,ORB_Long,$11084.25,$0.00,3,($241.50),-0.36%,$91.50,24.50%,,$0.00,$0.00
,Sell,18/06/2019 14:55,EndDayLX,$11044.00,,($241.50),$6501.00,,($282.00),10.84%,-64.66%,$0.00,$0.00
851,Buy,19/06/2019 13:10,ORB_Long,$11075.25,$0.00,3,$48.00,0.07%,$96.00,26.45%,,$0.00,$0.00
,Sell,19/06/2019 14:55,EndDayLX,$11083.25,,$48.00,$6549.00,,($267.00),86.78%,13.22%,$0.00,$0.00
852,Sell Short,20/06/2019 09:35,ORB_Short,$11143.50,$0.00,3,($42.00),-0.06%,$355.50,87.13%,,$0.00,$0.00
,Buy to Cover,20/06/2019 14:55,EndDaySX,$11150.50,,($42.00),$6507.00,,($52.50),2.57%,-10.29%,$0.00,$0.00
853,Buy,21/06/2019 09:40,ORB_Long,$11145.50,$0.00,3,($37.50),-0.06%,$214.50,68.42%,,$0.00,$0.00
,Sell,21/06/2019 14:55,EndDayLX,$11139.25,,($37.50),$6469.50,,($99.00),19.62%,-11.96%,$0.00,$0.00
854,Sell Short,24/06/2019 09:00,ORB_Short,$11133.50,$0.00,3,$13.50,0.02%,$37.50,24.04%,,$0.00,$0.00
,Buy to Cover,24/06/2019 14:55,EndDaySX,$11131.25,,$13.50,$6483.00,,($118.50),84.62%,8.65%,$0.00,$0.00
855,Sell Short,25/06/2019 08:55,ORB_Short,$11096.50,$0.00,3,$600.00,0.90%,$600.00,88.69%,,$0.00,$0.00
,Buy to Cover,25/06/2019 13:40,TargetSX,$10996.50,,$600.00,$7083.00,,($76.50),100.00%,88.69%,$0.00,$0.00
856,Sell Short,26/06/2019 12:35,ORB_Short,$11041.50,$0.00,3,$34.50,0.05%,$123.00,81.19%,,$0.00,$0.00
,Buy to Cover,26/06/2019 14:55,EndDaySX,$11035.75,,$34.50,$7117.50,,($28.50),41.58%,22.77%,$0.00,$0.00
857,Sell Short,27/06/2019 10:30,ORB_Short,$11046.00,$0.00,3,($99.00),-0.15%,$33.00,14.38%,,$0.00,$0.00
,Buy to Cover,27/06/2019 14:55,EndDaySX,$11062.50,,($99.00),$7018.50,,($196.50),42.48%,-43.14%,$0.00,$0.00
858,Sell Short,28/06/2019 08:55,ORB_Short,$11055.00,$0.00,3,$1.50,0.00%,$78.00,29.21%,,$0.00,$0.00
,Buy to Cover,28/06/2019 14:55,EndDaySX,$11054.75,,$1.50,$7020.00,,($189.00),71.35%,0.56%,$0.00,$0.00
859,Sell Short,01/07/2019 08:55,ORB_Short,$11199.00,$0.00,3,$163.50,0.24%,$375.00,74.40%,,$0.00,$0.00
,Buy to Cover,01/07/2019 14:55,EndDaySX,$11171.75,,$163.50,$7183.50,,($129.00),58.04%,32.44%,$0.00,$0.00
860,Buy,02/07/2019 09:40,ORB_Long,$11181.50,$0.00,3,$78.00,0.12%,$84.00,28.72%,,$0.00,$0.00
,Sell,02/07/2019 14:55,EndDayLX,$11194.50,,$78.00,$7261.50,,($208.50),97.95%,26.67%,$0.00,$0.00
861,Buy,03/07/2019 09:25,ORB_Long,$11232.75,$0.00,3,($154.50),-0.23%,$312.00,66.88%,,$0.00,$0.00
,Sell,05/07/2019 08:35,BE_Long,$11207.00,,($154.50),$7107.00,,($154.50),0.00%,-33.12%,$0.00,$0.00
862,Sell Short,05/07/2019 09:05,ORB_Short,$11186.75,$0.00,3,($322.50),-0.48%,$72.00,18.25%,,$0.00,$0.00
,Buy to Cover,05/07/2019 12:35,StopSX,$11240.50,,($322.50),$6784.50,,($322.50),0.00%,-81.75%,$0.00,$0.00
863,Buy,05/07/2019 12:40,ORB_Long,$11237.25,$0.00,3,$7.50,0.01%,$126.00,84.00%,,$0.00,$0.00
,Sell,05/07/2019 14:55,EndDayLX,$11238.50,,$7.50,$6792.00,,($24.00),21.00%,5.00%,$0.00,$0.00
864,Buy,09/07/2019 09:10,ORB_Long,$11184.00,$0.00,3,$298.50,0.44%,$315.00,99.06%,,$0.00,$0.00
,Sell,09/07/2019 14:55,EndDayLX,$11233.75,,$298.50,$7090.50,,($3.00),94.81%,93.87%,$0.00,$0.00
865,Buy,10/07/2019 08:55,ORB_Long,$11318.50,$0.00,3,($327.00),-0.48%,$52.50,13.83%,,$0.00,$0.00
,Sell,10/07/2019 10:20,StopLX,$11264.00,,($327.00),$6763.50,,($327.00),0.00%,-86.17%,$0.00,$0.00
866,Sell Short,11/07/2019 09:40,ORB_Short,$11301.25,$0.00,3,$27.00,0.04%,$175.50,46.06%,,$0.00,$0.00
,Buy to Cover,11/07/2019 14:55,EndDaySX,$11296.75,,$27.00,$6790.50,,($205.50),61.02%,7.09%,$0.00,$0.00
867,Buy,12/07/2019 10:40,ORB_Long,$11324.50,$0.00,3,$78.00,0.11%,$85.50,79.17%,,$0.00,$0.00
,Sell,12/07/2019 14:55,EndDayLX,$11337.50,,$78.00,$6868.50,,($22.50),93.06%,72.22%,$0.00,$0.00
868,Sell Short,15/07/2019 11:55,ORB_Short,$11340.75,$0.00,3,($151.50),-0.22%,$7.50,4.13%,,$0.00,$0.00
,Buy to Cover,15/07/2019 14:55,EndDaySX,$11366.00,,($151.50),$6717.00,,($174.00),12.40%,-83.47%,$0.00,$0.00
869,Buy,16/07/2019 08:35,ORB_Long,$11355.75,$0.00,3,($169.50),-0.25%,$55.50,14.62%,,$0.00,$0.00
,Sell,16/07/2019 14:55,EndDayLX,$11327.50,,($169.50),$6547.50,,($324.00),40.71%,-44.66%,$0.00,$0.00
870,Sell Short,17/07/2019 08:35,ORB_Short,$11327.50,$0.00,3,$150.00,0.22%,$169.50,69.33%,,$0.00,$0.00
,Buy to Cover,17/07/2019 14:55,EndDaySX,$11302.50,,$150.00,$6697.50,,($75.00),92.02%,61.35%,$0.00,$0.00
871,Sell Short,18/07/2019 08:35,ORB_Short,$11248.00,$0.00,3,($324.00),-0.48%,$150.00,31.65%,,$0.00,$0.00
,Buy to Cover,18/07/2019 14:05,StopSX,$11302.00,,($324.00),$6373.50,,($324.00),0.00%,-68.35%,$0.00,$0.00
872,Buy,18/07/2019 14:10,ORB_Long,$11306.75,$0.00,3,($121.50),-0.18%,$0.00,0.00%,,$0.00,$0.00
,Sell,18/07/2019 14:55,EndDayLX,$11286.50,,($121.50),$6252.00,,($159.00),23.58%,-76.42%,$0.00,$0.00
873,Sell Short,19/07/2019 09:00,ORB_Short,$11322.75,$0.00,3,$489.00,0.72%,$538.50,90.43%,,$0.00,$0.00
,Buy to Cover,19/07/2019 14:55,EndDaySX,$11241.25,,$489.00,$6741.00,,($57.00),91.69%,82.12%,$0.00,$0.00
874,Buy,22/07/2019 09:00,ORB_Long,$11290.50,$0.00,3,$30.00,0.04%,$141.00,48.70%,,$0.00,$0.00
,Sell,22/07/2019 14:55,EndDayLX,$11295.50,,$30.00,$6771.00,,($148.50),61.66%,10.36%,$0.00,$0.00
875,Sell Short,23/07/2019 09:05,ORB_Short,$11310.25,$0.00,3,($204.00),-0.30%,$145.50,40.25%,,$0.00,$0.00
,Buy to Cover,23/07/2019 14:55,EndDaySX,$11344.25,,($204.00),$6567.00,,($216.00),3.32%,-56.43%,$0.00,$0.00
876,Buy,24/07/2019 08:35,ORB_Long,$11317.75,$0.00,3,$483.00,0.71%,$514.50,98.28%,,$0.00,$0.00
,Sell,24/07/2019 14:55,EndDayLX,$11398.25,,$483.00,$7050.00,,($9.00),93.98%,92.26%,$0.00,$0.00
877,Buy,25/07/2019 08:35,ORB_Long,$11375.50,$0.00,3,($328.50),-0.48%,$6.00,1.79%,,$0.00,$0.00
,Sell,25/07/2019 11:45,StopLX,$11320.75,,($328.50),$6721.50,,($328.50),0.00%,-98.21%,$0.00,$0.00
878,Sell Short,25/07/2019 11:50,ORB_Short,$11315.75,$0.00,3,($112.50),-0.17%,$19.50,11.40%,,$0.00,$0.00
,Buy to Cover,25/07/2019 14:55,EndDaySX,$11334.50,,($112.50),$6609.00,,($151.50),22.81%,-65.79%,$0.00,$0.00
879,Buy,26/07/2019 14:30,ORB_Long,$11416.75,$0.00,3,($22.50),-0.03%,$7.50,19.23%,,$0.00,$0.00
,Sell,26/07/2019 14:55,EndDayLX,$11413.00,,($22.50),$6586.50,,($31.50),23.08%,-57.69%,$0.00,$0.00
880,Sell Short,29/07/2019 09:00,ORB_Short,$11354.25,$0.00,3,($175.50),-0.26%,$150.00,43.86%,,$0.00,$0.00
,Buy to Cover,29/07/2019 14:55,EndDaySX,$11383.50,,($175.50),$6411.00,,($192.00),4.82%,-51.32%,$0.00,$0.00
881,Buy,30/07/2019 09:10,ORB_Long,$11350.75,$0.00,3,($46.50),-0.07%,$150.00,59.17%,,$0.00,$0.00
,Sell,30/07/2019 14:55,EndDayLX,$11343.00,,($46.50),$6364.50,,($103.50),22.49%,-18.34%,$0.00,$0.00
882,Sell Short,31/07/2019 13:10,ORB_Short,$11330.75,$0.00,3,$612.00,0.90%,$612.00,78.46%,,$0.00,$0.00
