

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
690,Sell Short,06/09/2024 09:00,SE,$20794.50,$0.00,1,$7410.00,1.78%,$8385.00,92.35%,,$0.00,$0.00
,Buy to Cover,06/09/2024 15:00,SXeoS,$20424.00,,$7410.00,$195555.00,,($695.00),89.26%,81.61%,$0.00,$0.00
691,Sell Short,10/09/2024 11:30,SE,$20551.75,$0.00,1,($650.00),-0.16%,$190.00,16.45%,,$0.00,$0.00
,Buy to Cover,10/09/2024 11:45,SXlivS,$20584.25,,($650.00),$194905.00,,($965.00),27.27%,-56.28%,$0.00,$0.00
692,Sell Short,11/09/2024 09:30,SE,$20640.50,$0.00,1,($1990.00),-0.48%,$2970.00,58.87%,,$0.00,$0.00
,Buy to Cover,11/09/2024 11:00,SXlivS,$20740.00,,($1990.00),$192915.00,,($2075.00),1.68%,-39.44%,$0.00,$0.00
693,Sell Short,17/09/2024 11:30,SE,$21457.25,$0.00,1,$2235.00,0.52%,$3490.00,100.00%,,$0.00,$0.00
,Buy to Cover,17/09/2024 15:00,SXeoS,$21345.50,,$2235.00,$195150.00,,$0.00,64.04%,64.04%,$0.00,$0.00
694,Sell Short,18/09/2024 10:30,SE,$21383.00,$0.00,1,($645.00),-0.15%,$1825.00,70.46%,,$0.00,$0.00
,Buy to Cover,18/09/2024 12:15,SXlivS,$21415.25,,($645.00),$194505.00,,($765.00),4.63%,-24.90%,$0.00,$0.00
695,Sell Short,24/09/2024 09:30,SE,$21731.00,$0.00,1,($1620.00),-0.37%,$1395.00,44.64%,,$0.00,$0.00
,Buy to Cover,24/09/2024 10:30,SXlivS,$21812.00,,($1620.00),$192885.00,,($1730.00),3.52%,-51.84%,$0.00,$0.00
696,Sell Short,26/09/2024 09:30,SE,$22108.25,$0.00,1,$1085.00,0.25%,$4240.00,94.75%,,$0.00,$0.00
,Buy to Cover,26/09/2024 15:00,SXeoS,$22054.00,,$1085.00,$193970.00,,($235.00),29.50%,24.25%,$0.00,$0.00
697,Sell Short,27/09/2024 11:15,SE,$21944.00,$0.00,1,($880.00),-0.20%,$515.00,34.45%,,$0.00,$0.00
,Buy to Cover,27/09/2024 13:15,SXlivS,$21988.00,,($880.00),$193090.00,,($980.00),6.69%,-58.86%,$0.00,$0.00
698,Sell Short,30/09/2024 13:45,SE,$21800.75,$0.00,1,($1300.00),-0.30%,$380.00,20.54%,,$0.00,$0.00
,Buy to Cover,30/09/2024 14:00,SXlivS,$21865.75,,($1300.00),$191790.00,,($1470.00),9.19%,-70.27%,$0.00,$0.00
699,Sell Short,01/10/2024 09:00,SE,$21810.25,$0.00,1,$2270.00,0.52%,$5680.00,100.00%,,$0.00,$0.00
,Buy to Cover,01/10/2024 15:00,SXeoS,$21696.75,,$2270.00,$194060.00,,$0.00,39.96%,39.96%,$0.00,$0.00
700,Sell Short,04/10/2024 09:15,SE,$21794.00,$0.00,1,($2200.00),-0.50%,$1450.00,37.86%,,$0.00,$0.00
,Buy to Cover,04/10/2024 14:45,SXlivS,$21904.00,,($2200.00),$191860.00,,($2380.00),4.70%,-57.44%,$0.00,$0.00
701,Sell Short,07/10/2024 14:15,SE,$21678.50,$0.00,1,$40.00,0.01%,$445.00,30.27%,,$0.00,$0.00
,Buy to Cover,07/10/2024 15:00,SXeoS,$21676.50,,$40.00,$191900.00,,($1025.00),72.45%,2.72%,$0.00,$0.00
702,Sell Short,15/10/2024 09:45,SE,$22222.75,$0.00,1,$4270.00,0.96%,$5210.00,99.62%,,$0.00,$0.00
,Buy to Cover,15/10/2024 15:00,SXeoS,$22009.25,,$4270.00,$196170.00,,($20.00),82.03%,81.64%,$0.00,$0.00
703,Sell Short,16/10/2024 09:00,SE,$21953.25,$0.00,1,($1165.00),-0.27%,$775.00,37.90%,,$0.00,$0.00
,Buy to Cover,16/10/2024 09:30,SXlivS,$22011.50,,($1165.00),$195005.00,,($1270.00),5.13%,-56.97%,$0.00,$0.00
704,Sell Short,17/10/2024 09:00,SE,$22155.75,$0.00,1,($375.00),-0.08%,$1620.00,58.59%,,$0.00,$0.00
,Buy to Cover,17/10/2024 11:00,SXlivS,$22174.50,,($375.00),$194630.00,,($1145.00),27.85%,-13.56%,$0.00,$0.00
705,Sell Short,23/10/2024 10:15,SE,$22101.25,$0.00,1,$3485.00,0.79%,$6280.00,92.56%,,$0.00,$0.00
,Buy to Cover,23/10/2024 15:00,SXeoS,$21927.00,,$3485.00,$198115.00,,($505.00),58.81%,51.36%,$0.00,$0.00
706,Sell Short,24/10/2024 11:30,SE,$21982.00,$0.00,1,($1055.00),-0.24%,$230.00,17.10%,,$0.00,$0.00
,Buy to Cover,24/10/2024 11:45,SXlivS,$22034.75,,($1055.00),$197060.00,,($1115.00),4.46%,-78.44%,$0.00,$0.00
707,Sell Short,28/10/2024 12:30,SE,$22220.50,$0.00,1,($500.00),-0.11%,$35.00,4.02%,,$0.00,$0.00
,Buy to Cover,28/10/2024 12:45,SXlivS,$22245.50,,($500.00),$196560.00,,($835.00),38.51%,-57.47%,$0.00,$0.00
708,Sell Short,30/10/2024 09:00,SE,$22264.75,$0.00,1,($1505.00),-0.34%,$245.00,13.21%,,$0.00,$0.00
,Buy to Cover,30/10/2024 09:15,SXlivS,$22340.00,,($1505.00),$195055.00,,($1610.00),5.66%,-81.13%,$0.00,$0.00
709,Sell Short,31/10/2024 09:15,SE,$21874.75,$0.00,1,$1605.00,0.37%,$3145.00,81.90%,,$0.00,$0.00
,Buy to Cover,31/10/2024 15:00,SXeoS,$21794.50,,$1605.00,$196660.00,,($695.00),59.90%,41.80%,$0.00,$0.00
710,Sell Short,11/11/2024 12:30,SE,$22837.75,$0.00,1,($585.00),-0.13%,$625.00,45.62%,,$0.00,$0.00
,Buy to Cover,11/11/2024 13:00,SXlivS,$22867.00,,($585.00),$196075.00,,($745.00),11.68%,-42.70%,$0.00,$0.00
711,Sell Short,12/11/2024 11:00,SE,$22863.50,$0.00,1,($135.00),-0.03%,$2010.00,71.91%,,$0.00,$0.00
,Buy to Cover,12/11/2024 13:00,SXlivS,$22870.25,,($135.00),$195940.00,,($785.00),23.26%,-4.83%,$0.00,$0.00
712,Sell Short,13/11/2024 09:30,SE,$22800.75,$0.00,1,($620.00),-0.14%,$275.00,22.54%,,$0.00,$0.00
,Buy to Cover,13/11/2024 10:00,SXlivS,$22831.75,,($620.00),$195320.00,,($945.00),26.64%,-50.82%,$0.00,$0.00
713,Sell Short,14/11/2024 09:00,SE,$22790.50,$0.00,1,($485.00),-0.11%,$365.00,31.60%,,$0.00,$0.00
,Buy to Cover,14/11/2024 09:30,SXlivS,$22814.75,,($485.00),$194835.00,,($790.00),26.41%,-41.99%,$0.00,$0.00
714,Sell Short,15/11/2024 09:30,SE,$22339.00,$0.00,1,$3515.00,0.79%,$4510.00,92.23%,,$0.00,$0.00
,Buy to Cover,15/11/2024 15:00,SXeoS,$22163.25,,$3515.00,$198350.00,,($380.00),79.65%,71.88%,$0.00,$0.00
715,Sell Short,20/11/2024 09:00,SE,$22363.50,$0.00,1,($665.00),-0.15%,$3565.00,76.83%,,$0.00,$0.00
,Buy to Cover,20/11/2024 11:15,SXlivS,$22396.75,,($665.00),$197685.00,,($1075.00),8.84%,-14.33%,$0.00,$0.00
716,Sell Short,21/11/2024 09:00,SE,$22403.50,$0.00,1,($2010.00),-0.45%,$3620.00,60.94%,,$0.00,$0.00
,Buy to Cover,21/11/2024 11:45,SXlivS,$22504.00,,($2010.00),$195675.00,,($2320.00),5.22%,-33.84%,$0.00,$0.00
717,Sell Short,25/11/2024 09:30,SE,$22602.50,$0.00,1,($725.00),-0.16%,$200.00,20.73%,,$0.00,$0.00
,Buy to Cover,25/11/2024 09:45,SXlivS,$22638.75,,($725.00),$194950.00,,($765.00),4.15%,-75.13%,$0.00,$0.00
718,Sell Short,27/11/2024 09:00,SE,$22592.25,$0.00,1,$1795.00,0.40%,$4180.00,93.20%,,$0.00,$0.00
,Buy to Cover,27/11/2024 15:00,SXeoS,$22502.50,,$1795.00,$196745.00,,($305.00),46.82%,40.02%,$0.00,$0.00
719,Sell Short,09/12/2024 10:15,SE,$23216.00,$0.00,1,$1130.00,0.24%,$1435.00,63.08%,,$0.00,$0.00
,Buy to Cover,09/12/2024 15:00,SXeoS,$23159.50,,$1130.00,$197875.00,,($840.00),86.59%,49.67%,$0.00,$0.00
720,Sell Short,10/12/2024 14:00,SE,$23137.00,$0.00,1,$705.00,0.15%,$1520.00,97.44%,,$0.00,$0.00
,Buy to Cover,10/12/2024 15:00,SXeoS,$23101.75,,$705.00,$198580.00,,($40.00),47.76%,45.19%,$0.00,$0.00
721,Sell Short,18/12/2024 13:30,SE,$23540.75,$0.00,1,$13205.00,2.80%,$13390.00,93.67%,,$0.00,$0.00
,Buy to Cover,18/12/2024 15:00,SXeoS,$22880.50,,$13205.00,$211785.00,,($905.00),98.71%,92.37%,$0.00,$0.00
722,Sell Short,27/12/2024 09:00,SE,$23104.00,$0.00,1,$1365.00,0.30%,$3665.00,73.97%,,$0.00,$0.00
,Buy to Cover,27/12/2024 15:00,SXeoS,$23035.75,,$1365.00,$213150.00,,($1290.00),53.58%,27.55%,$0.00,$0.00
723,Sell Short,02/01/2025 09:00,SE,$22636.50,$0.00,1,($3560.00),-0.79%,$180.00,4.42%,,$0.00,$0.00
,Buy to Cover,02/01/2025 09:15,SXlivS,$22814.50,,($3560.00),$209590.00,,($3890.00),8.11%,-87.47%,$0.00,$0.00
724,Sell Short,07/01/2025 10:00,SE,$22876.25,$0.00,1,$2630.00,0.57%,$3495.00,59.49%,,$0.00,$0.00
,Buy to Cover,07/01/2025 15:00,SXeoS,$22744.75,,$2630.00,$212220.00,,($2380.00),85.28%,44.77%,$0.00,$0.00
725,Sell Short,10/01/2025 09:15,SE,$22475.00,$0.00,1,($1130.00),-0.25%,$3565.00,68.76%,,$0.00,$0.00
,Buy to Cover,10/01/2025 12:45,SXlivS,$22531.50,,($1130.00),$211090.00,,($1620.00),9.45%,-21.79%,$0.00,$0.00
726,Sell Short,14/01/2025 11:00,SE,$22271.25,$0.00,1,($630.00),-0.14%,$1150.00,55.83%,,$0.00,$0.00
,Buy to Cover,14/01/2025 12:30,SXlivS,$22302.75,,($630.00),$210460.00,,($910.00),13.59%,-30.58%,$0.00,$0.00
727,Sell Short,21/01/2025 09:30,SE,$22962.25,$0.00,1,($1980.00),-0.43%,$290.00,12.39%,,$0.00,$0.00
,Buy to Cover,21/01/2025 09:45,SXlivS,$23061.25,,($1980.00),$208480.00,,($2050.00),2.99%,-84.62%,$0.00,$0.00
728,Sell Short,24/01/2025 12:15,SE,$23362.75,$0.00,1,$1370.00,0.29%,$1935.00,89.17%,,$0.00,$0.00
,Buy to Cover,24/01/2025 15:00,SXeoS,$23294.25,,$1370.00,$209850.00,,($235.00),73.96%,63.13%,$0.00,$0.00
729,Sell Short,29/01/2025 13:45,SE,$22821.50,$0.00,1,($3030.00),-0.66%,$240.00,6.68%,,$0.00,$0.00
,Buy to Cover,29/01/2025 14:00,SXlivS,$22973.00,,($3030.00),$206820.00,,($3355.00),9.04%,-84.28%,$0.00,$0.00
730,Sell Short,30/01/2025 10:15,SE,$22884.75,$0.00,1,($1745.00),-0.38%,$865.00,32.46%,,$0.00,$0.00
,Buy to Cover,30/01/2025 10:45,SXlivS,$22972.00,,($1745.00),$205075.00,,($1800.00),2.06%,-65.48%,$0.00,$0.00
731,Sell Short,31/01/2025 14:00,SE,$23048.50,$0.00,1,$1525.00,0.33%,$1815.00,60.80%,,$0.00,$0.00
,Buy to Cover,31/01/2025 15:00,SXeoS,$22972.25,,$1525.00,$206600.00,,($1170.00),90.28%,51.09%,$0.00,$0.00
732,Sell Short,07/02/2025 09:30,SE,$23142.75,$0.00,1,$2585.00,0.56%,$3360.00,66.87%,,$0.00,$0.00
,Buy to Cover,07/02/2025 15:00,SXeoS,$23013.50,,$2585.00,$209185.00,,($1665.00),84.58%,51.44%,$0.00,$0.00
733,Sell Short,18/02/2025 09:00,SE,$23643.50,$0.00,1,$1080.00,0.23%,$2375.00,96.15%,,$0.00,$0.00
,Buy to Cover,18/02/2025 15:00,SXeoS,$23589.50,,$1080.00,$210265.00,,($95.00),47.57%,43.72%,$0.00,$0.00
734,Sell Short,19/02/2025 09:15,SE,$23590.25,$0.00,1,($400.00),-0.08%,$1005.00,69.55%,,$0.00,$0.00
,Buy to Cover,19/02/2025 10:00,SXlivS,$23610.25,,($400.00),$209865.00,,($440.00),2.77%,-27.68%,$0.00,$0.00
735,Sell Short,20/02/2025 09:00,SE,$23588.25,$0.00,1,$980.00,0.21%,$4305.00,96.63%,,$0.00,$0.00
,Buy to Cover,20/02/2025 15:00,SXeoS,$23539.25,,$980.00,$210845.00,,($150.00),25.36%,22.00%,$0.00,$0.00
736,Sell Short,21/02/2025 09:00,SE,$23545.25,$0.00,1,$8975.00,1.91%,$9120.00,94.12%,,$0.00,$0.00
,Buy to Cover,21/02/2025 15:00,SXeoS,$23096.50,,$8975.00,$219820.00,,($570.00),98.50%,92.62%,$0.00,$0.00
737,Sell Short,25/02/2025 09:45,SE,$22471.50,$0.00,1,($2410.00),-0.54%,$1190.00,27.97%,,$0.00,$0.00
,Buy to Cover,25/02/2025 11:15,SXlivS,$22592.00,,($2410.00),$217410.00,,($3065.00),15.39%,-56.64%,$0.00,$0.00
738,Sell Short,27/02/2025 09:00,SE,$22615.00,$0.00,1,$10355.00,2.29%,$10530.00,93.10%,,$0.00,$0.00
,Buy to Cover,27/02/2025 15:00,SXeoS,$22097.25,,$10355.00,$227765.00,,($780.00),98.45%,91.56%,$0.00,$0.00
739,Sell Short,03/03/2025 12:30,SE,$22141.00,$0.00,1,$7495.00,1.69%,$8045.00,79.97%,,$0.00,$0.00
,Buy to Cover,03/03/2025 15:00,SXeoS,$21766.25,,$7495.00,$235260.00,,($2015.00),94.53%,74.50%,$0.00,$0.00
740,Sell Short,06/03/2025 09:00,SE,$21670.25,$0.00,1,($680.00),-0.16%,$145.00,7.04%,,$0.00,$0.00
,Buy to Cover,06/03/2025 09:15,SXlivS,$21704.25,,($680.00),$234580.00,,($1915.00),59.95%,-33.01%,$0.00,$0.00
741,Sell Short,10/03/2025 09:45,SE,$21090.50,$0.00,1,$5505.00,1.31%,$7925.00,91.99%,,$0.00,$0.00
,Buy to Cover,10/03/2025 15:00,SXeoS,$20815.25,,$5505.00,$240085.00,,($690.00),71.91%,63.90%,$0.00,$0.00
742,Sell Short,13/03/2025 09:15,SE,$20788.50,$0.00,1,($2220.00),-0.53%,$840.00,26.50%,,$0.00,$0.00
,Buy to Cover,13/03/2025 09:30,SXlivS,$20899.50,,($2220.00),$237865.00,,($2330.00),3.47%,-70.03%,$0.00,$0.00
743,Sell Short,18/03/2025 09:00,SE,$20926.25,$0.00,1,$385.00,0.09%,$2150.00,59.97%,,$0.00,$0.00
,Buy to Cover,18/03/2025 15:00,SXeoS,$20907.00,,$385.00,$238250.00,,($1435.00),50.77%,10.74%,$0.00,$0.00
744,Sell Short,26/03/2025 09:15,SE,$21531.00,$0.00,1,$4450.00,1.03%,$5430.00,87.23%,,$0.00,$0.00
,Buy to Cover,26/03/2025 15:00,SXeoS,$21308.50,,$4450.00,$242700.00,,($795.00),84.26%,71.49%,$0.00,$0.00
745,Sell Short,28/03/2025 09:30,SE,$20932.00,$0.00,1,$5635.00,1.35%,$5920.00,98.50%,,$0.00,$0.00
,Buy to Cover,28/03/2025 15:00,SXeoS,$20650.25,,$5635.00,$248335.00,,($90.00),95.26%,93.76%,$0.00,$0.00
746,Sell Short,08/04/2025 14:00,SE,$18665.25,$0.00,1,$8465.00,2.27%,$8545.00,82.01%,,$0.00,$0.00
,Buy to Cover,08/04/2025 15:00,SXeoS,$18242.00,,$8465.00,$256800.00,,($1875.00),99.23%,81.24%,$0.00,$0.00
747,Sell Short,10/04/2025 11:45,SE,$19223.50,$0.00,1,($3850.00),-1.00%,$270.00,6.55%,,$0.00,$0.00
,Buy to Cover,10/04/2025 11:45,Stop Loss,$19416.00,,($3850.00),$252950.00,,($3850.00),0.00%,-93.45%,$0.00,$0.00
748,Sell Short,14/04/2025 11:15,SE,$20043.75,$0.00,1,($1035.00),-0.26%,$1835.00,57.17%,,$0.00,$0.00
,Buy to Cover,14/04/2025 12:00,SXlivS,$20095.50,,($1035.00),$251915.00,,($1375.00),10.59%,-32.24%,$0.00,$0.00
749,Sell Short,16/04/2025 13:00,SE,$19627.25,$0.00,1,$3725.00,0.95%,$5930.00,100.00%,,$0.00,$0.00
,Buy to Cover,16/04/2025 15:00,SXeoS,$19441.00,,$3725.00,$255640.00,,$0.00,62.82%,62.82%,$0.00,$0.00
750,Sell Short,21/04/2025 10:30,SE,$19104.00,$0.00,1,$880.00,0.23%,$3790.00,85.84%,,$0.00,$0.00
,Buy to Cover,21/04/2025 15:00,SXeoS,$19060.00,,$880.00,$256520.00,,($625.00),34.09%,19.93%,$0.00,$0.00
751,Sell Short,30/04/2025 09:15,SE,$20334.50,$0.00,1,($2665.00),-0.66%,$325.00,10.60%,,$0.00,$0.00
,Buy to Cover,30/04/2025 09:30,SXlivS,$20467.75,,($2665.00),$253855.00,,($2740.00),2.45%,-86.95%,$0.00,$0.00
752,Sell Short,07/05/2025 13:30,SE,$20924.00,$0.00,1,($2455.00),-0.59%,$615.00,17.06%,,$0.00,$0.00
,Buy to Cover,07/05/2025 14:00,SXlivS,$21046.75,,($2455.00),$251400.00,,($2990.00),14.84%,-68.10%,$0.00,$0.00
753,Sell Short,08/05/2025 09:30,SE,$21261.25,$0.00,1,($895.00),-0.21%,$155.00,12.25%,,$0.00,$0.00
,Buy to Cover,08/05/2025 09:45,SXlivS,$21306.00,,($895.00),$250505.00,,($1110.00),17.00%,-70.75%,$0.00,$0.00
754,Sell Short,09/05/2025 10:00,SE,$21324.75,$0.00,1,($625.00),-0.15%,$340.00,31.78%,,$0.00,$0.00
,Buy to Cover,09/05/2025 10:15,SXlivS,$21356.00,,($625.00),$249880.00,,($730.00),9.81%,-58.41%,$0.00,$0.00
755,Sell Short,16/05/2025 10:00,SE,$22541.25,$0.00,1,($1440.00),-0.32%,$130.00,7.43%,,$0.00,$0.00
,Buy to Cover,16/05/2025 10:45,SXlivS,$22613.25,,($1440.00),$248440.00,,($1620.00),10.29%,-82.29%,$0.00,$0.00
756,Sell Short,21/05/2025 14:15,SE,$22392.50,$0.00,1,($410.00),-0.09%,$2105.00,79.73%,,$0.00,$0.00
,Buy to Cover,21/05/2025 15:00,SXlivS,$22413.00,,($410.00),$248030.00,,($535.00),4.73%,-15.53%,$0.00,$0.00
757,Sell Short,29/05/2025 09:30,SE,$22650.75,$0.00,1,($1575.00),-0.35%,$1115.00,39.33%,,$0.00,$0.00
,Buy to Cover,29/05/2025 10:15,SXlivS,$22729.50,,($1575.00),$246455.00,,($1720.00),5.11%,-55.56%,$0.00,$0.00
758,Sell Short,30/05/2025 12:00,SE,$22348.50,$0.00,1,($810.00),-0.18%,$1250.00,52.30%,,$0.00,$0.00
,Buy to Cover,30/05/2025 12:45,SXlivS,$22389.00,,($810.00),$245645.00,,($1140.00),13.81%,-33.89%,$0.00,$0.00
759,Sell Short,05/06/2025 12:15,SE,$22901.50,$0.00,1,($1400.00),-0.31%,$550.00,27.78%,,$0.00,$0.00
,Buy to Cover,05/06/2025 12:30,SXlivS,$22971.50,,($1400.00),$244245.00,,($1430.00),1.52%,-70.71%,$0.00,$0.00
760,Sell Short,11/06/2025 13:15,SE,$23131.75,$0.00,1,$1060.00,0.23%,$2530.00,90.20%,,$0.00,$0.00
,Buy to Cover,11/06/2025 15:00,SXeoS,$23078.75,,$1060.00,$245305.00,,($275.00),47.59%,37.79%,$0.00,$0.00
761,Sell Short,18/06/2025 14:15,SE,$22915.00,$0.00,1,($1485.00),-0.32%,$695.00,28.43%,,$0.00,$0.00
,Buy to Cover,18/06/2025 14:30,SXlivS,$22989.25,,($1485.00),$243820.00,,($1750.00),10.84%,-60.74%,$0.00,$0.00
762,Sell Short,20/06/2025 09:45,SE,$22934.75,$0.00,1,$2375.00,0.52%,$3435.00,85.45%,,$0.00,$0.00
,Buy to Cover,20/06/2025 15:00,SXeoS,$22816.00,,$2375.00,$246195.00,,($585.00),73.63%,59.08%,$0.00,$0.00
763,Sell Short,01/07/2025 10:00,SE,$23710.25,$0.00,1,($605.00),-0.13%,$2355.00,70.19%,,$0.00,$0.00
,Buy to Cover,01/07/2025 13:15,SXlivS,$23740.50,,($605.00),$245590.00,,($1000.00),11.77%,-18.03%,$0.00,$0.00
764,Sell Short,07/07/2025 13:45,SE,$23785.00,$0.00,1,($1785.00),-0.38%,$145.00,7.16%,,$0.00,$0.00
,Buy to Cover,07/07/2025 14:15,SXlivS,$23874.25,,($1785.00),$243805.00,,($1880.00),4.69%,-88.15%,$0.00,$0.00
765,Sell Short,08/07/2025 09:15,SE,$23880.00,$0.00,1,($910.00),-0.19%,$660.00,35.20%,,$0.00,$0.00
,Buy to Cover,08/07/2025 10:00,SXlivS,$23925.50,,($910.00),$242895.00,,($1215.00),16.27%,-48.53%,$0.00,$0.00
766,Sell Short,10/07/2025 09:15,SE,$23958.75,$0.00,1,($730.00),-0.15%,$1190.00,59.35%,,$0.00,$0.00
,Buy to Cover,10/07/2025 10:45,SXlivS,$23995.25,,($730.00),$242165.00,,($815.00),4.24%,-36.41%,$0.00,$0.00
767,Sell Short,15/07/2025 12:15,SE,$24096.50,$0.00,1,($120.00),-0.02%,$50.00,6.80%,,$0.00,$0.00
,Buy to Cover,15/07/2025 12:30,SXlivS,$24102.50,,($120.00),$242045.00,,($685.00),76.87%,-16.33%,$0.00,$0.00
768,Sell Short,16/07/2025 11:00,SE,$23933.25,$0.00,1,($1095.00),-0.23%,$440.00,19.82%,,$0.00,$0.00
,Buy to Cover,16/07/2025 11:15,SXlivS,$23988.00,,($1095.00),$240950.00,,($1780.00),30.86%,-49.32%,$0.00,$0.00
769,Sell Short,22/07/2025 09:00,SE,$24276.25,$0.00,1,$795.00,0.16%,$3405.00,99.56%,,$0.00,$0.00
,Buy to Cover,22/07/2025 15:00,SXeoS,$24236.50,,$795.00,$241745.00,,($15.00),23.68%,23.25%,$0.00,$0.00
770,Sell Short,23/07/2025 09:15,SE,$24164.25,$0.00,1,($535.00),-0.11%,$390.00,41.94%,,$0.00,$0.00
,Buy to Cover,23/07/2025 09:45,SXlivS,$24191.00,,($535.00),$241210.00,,($540.00),0.54%,-57.53%,$0.00,$0.00
771,Sell Short,29/07/2025 10:30,SE,$24509.00,$0.00,1,$1245.00,0.25%,$1795.00,85.89%,,$0.00,$0.00
,Buy to Cover,29/07/2025 15:00,SXeoS,$24446.75,,$1245.00,$242455.00,,($295.00),73.68%,59.57%,$0.00,$0.00
772,Sell Short,30/07/2025 14:15,SE,$24410.00,$0.00,1,$380.00,0.08%,$1110.00,49.78%,,$0.00,$0.00
,Buy to Cover,30/07/2025 15:00,SXeoS,$24391.00,,$380.00,$242835.00,,($1120.00),67.26%,17.04%,$0.00,$0.00
773,Sell Short,31/07/2025 09:00,SE,$24634.25,$0.00,1,$4530.00,0.92%,$6615.00,82.79%,,$0.00,$0.00
,Buy to Cover,31/07/2025 15:00,SXeoS,$24407.75,,$4530.00,$247365.00,,($1375.00),73.90%,56.70%,$0.00,$0.00
774,Sell Short,01/08/2025 12:45,SE,$23848.00,$0.00,1,($40.00),-0.01%,$375.00,37.31%,,$0.00,$0.00
,Buy to Cover,01/08/2025 13:00,SXlivS,$23850.00,,($40.00),$247325.00,,($630.00),58.71%,-3.98%,$0.00,$0.00
775,Sell Short,05/08/2025 10:45,SE,$24168.75,$0.00,1,($375.00),-0.08%,$1145.00,65.06%,,$0.00,$0.00
,Buy to Cover,05/08/2025 11:30,SXlivS,$24187.50,,($375.00),$246950.00,,($615.00),13.64%,-21.31%,$0.00,$0.00
776,Sell Short,07/08/2025 12:00,SE,$24409.25,$0.00,1,($980.00),-0.20%,$425.00,22.02%,,$0.00,$0.00
,Buy to Cover,07/08/2025 12:15,SXlivS,$24458.25,,($980.00),$245970.00,,($1505.00),27.20%,-50.78%,$0.00,$0.00
777,Sell Short,12/08/2025 09:15,SE,$24651.75,$0.00,1,($1350.00),-0.27%,$635.00,30.98%,,$0.00,$0.00
,Buy to Cover,12/08/2025 09:30,SXlivS,$24719.25,,($1350.00),$244620.00,,($1415.00),3.17%,-65.85%,$0.00,$0.00
778,Sell Short,13/08/2025 12:15,SE,$24897.25,$0.00,1,($125.00),-0.03%,$75.00,10.64%,,$0.00,$0.00
,Buy to Cover,13/08/2025 12:30,SXlivS,$24903.50,,($125.00),$244495.00,,($630.00),71.63%,-17.73%,$0.00,$0.00
779,Sell Short,15/08/2025 09:00,SE,$24851.00,$0.00,1,($385.00),-0.08%,$1655.00,79.00%,,$0.00,$0.00
,Buy to Cover,15/08/2025 09:30,SXlivS,$24870.25,,($385.00),$244110.00,,($440.00),2.63%,-18.38%,$0.00,$0.00
780,Sell Short,19/08/2025 09:45,SE,$24625.25,$0.00,1,$3085.00,0.63%,$4025.00,86.19%,,$0.00,$0.00
,Buy to Cover,19/08/2025 15:00,SXeoS,$24471.00,,$3085.00,$247195.00,,($645.00),79.87%,66.06%,$0.00,$0.00
781,Sell Short,20/08/2025 09:15,SE,$24171.50,$0.00,1,($1160.00),-0.24%,$2770.00,59.96%,,$0.00,$0.00
,Buy to Cover,20/08/2025 11:00,SXlivS,$24229.50,,($1160.00),$246035.00,,($1850.00),14.94%,-25.11%,$0.00,$0.00
782,Sell Short,29/08/2025 09:15,SE,$24517.75,$0.00,1,$830.00,0.17%,$2445.00,79.51%,,$0.00,$0.00
,Buy to Cover,29/08/2025 15:00,SXeoS,$24476.25,,$830.00,$246865.00,,($630.00),47.48%,26.99%,$0.00,$0.00
783,Sell Short,03/09/2025 14:30,SE,$24333.75,$0.00,1,($360.00),-0.07%,$70.00,12.39%,,$0.00,$0.00
,Buy to Cover,03/09/2025 14:45,SXlivS,$24351.75,,($360.00),$246505.00,,($495.00),23.89%,-63.72%,$0.00,$0.00
784,Sell Short,05/09/2025 09:45,SE,$24652.00,$0.00,1,($210.00),-0.04%,$2980.00,79.57%,,$0.00,$0.00
,Buy to Cover,05/09/2025 15:00,SXeoS,$24662.50,,($210.00),$246295.00,,($765.00),14.82%,-5.61%,$0.00,$0.00
785,Sell Short,09/09/2025 10:00,SE,$24742.25,$0.00,1,($830.00),-0.17%,$150.00,11.19%,,$0.00,$0.00
,Buy to Cover,09/09/2025 10:15,SXlivS,$24783.75,,($830.00),$245465.00,,($1190.00),26.87%,-61.94%,$0.00,$0.00
786,Sell Short,10/09/2025 09:00,SE,$24929.00,$0.00,1,($545.00),-0.11%,$615.00,40.07%,,$0.00,$0.00
,Buy to Cover,10/09/2025 09:30,SXlivS,$24956.25,,($545.00),$244920.00,,($920.00),24.43%,-35.50%,$0.00,$0.00
787,Sell Short,17/09/2025 10:00,SE,$25185.50,$0.00,1,($215.00),-0.04%,$1010.00,68.01%,,$0.00,$0.00
,Buy to Cover,17/09/2025 13:00,SXlivS,$25196.25,,($215.00),$244705.00,,($475.00),17.51%,-14.48%,$0.00,$0.00
788,Sell Short,23/09/2025 12:45,SE,$25629.00,$0.00,1,$780.00,0.15%,$1765.00,88.69%,,$0.00,$0.00
,Buy to Cover,23/09/2025 15:00,SXeoS,$25590.00,,$780.00,$245485.00,,($225.00),50.50%,39.20%,$0.00,$0.00
789,Sell Short,24/09/2025 10:15,SE,$25554.25,$0.00,1,$1670.00,0.33%,$3340.00,91.26%,,$0.00,$0.00
,Buy to Cover,24/09/2025 15:00,SXeoS,$25470.75,,$1670.00,$247155.00,,($320.00),54.37%,45.63%,$0.00,$0.00
