

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Buy to Cover,11/09/2024 11:00,StochSx2,$20740.00,,($597.00),$32146.50,,($622.50),1.69%,-39.56%,$0.00,$0.00
703,Sell Short,16/09/2024 09:00,StochES1,$21321.75,$0.00,3,($297.00),-0.23%,$85.50,14.47%,,$0.00,$0.00
,Buy to Cover,16/09/2024 09:15,StochSx2,$21371.25,,($297.00),$31849.50,,($505.50),35.28%,-50.25%,$0.00,$0.00
704,Sell Short,16/09/2024 09:45,StochES2,$21328.25,$0.00,3,($349.50),-0.27%,$544.50,59.90%,,$0.00,$0.00
,Buy to Cover,16/09/2024 15:00,StochSx2,$21386.50,,($349.50),$31500.00,,($364.50),1.65%,-38.45%,$0.00,$0.00
705,Sell Short,18/09/2024 15:00,StochES2,$21330.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,18/09/2024 15:00,EoDS,$21330.00,,$0.00,$31500.00,,$0.00,100.00%,100.00%,$0.00,$0.00
706,Sell Short,26/09/2024 10:15,StochES2,$21922.75,$0.00,3,($637.50),-0.48%,$159.00,19.41%,,$0.00,$0.00
,Buy to Cover,26/09/2024 11:15,StochSx2,$22029.00,,($637.50),$30862.50,,($660.00),2.75%,-77.84%,$0.00,$0.00
707,Sell Short,26/09/2024 11:30,StochES2,$21981.00,$0.00,3,($291.00),-0.22%,$501.00,63.26%,,$0.00,$0.00
,Buy to Cover,26/09/2024 13:30,StochSx2,$22029.50,,($291.00),$30571.50,,($291.00),0.00%,-36.74%,$0.00,$0.00
708,Sell Short,26/09/2024 14:00,StochES2,$22031.75,$0.00,3,($91.50),-0.07%,$28.50,14.96%,,$0.00,$0.00
,Buy to Cover,26/09/2024 14:15,StochSx2,$22047.00,,($91.50),$30480.00,,($162.00),37.01%,-48.03%,$0.00,$0.00
709,Sell Short,27/09/2024 09:00,StochES1,$22034.50,$0.00,3,$616.50,0.47%,$919.50,75.59%,,$0.00,$0.00
,Buy to Cover,27/09/2024 15:00,EoDS,$21931.75,,$616.50,$31096.50,,($297.00),75.09%,50.68%,$0.00,$0.00
710,Sell Short,01/10/2024 09:00,StochES1,$21810.75,$0.00,3,$252.00,0.19%,$1707.00,99.82%,,$0.00,$0.00
,Buy to Cover,01/10/2024 13:45,StochSx2,$21768.75,,$252.00,$31348.50,,($3.00),14.91%,14.74%,$0.00,$0.00
711,Sell Short,02/10/2024 12:00,StochES2,$21747.25,$0.00,3,($30.00),-0.02%,$426.00,78.45%,,$0.00,$0.00
,Buy to Cover,02/10/2024 15:00,EoDS,$21752.25,,($30.00),$31318.50,,($117.00),16.02%,-5.52%,$0.00,$0.00
712,Sell Short,03/10/2024 12:00,StochES2,$21681.50,$0.00,3,$228.00,0.18%,$565.50,85.88%,,$0.00,$0.00
,Buy to Cover,03/10/2024 15:00,EoDS,$21643.50,,$228.00,$31546.50,,($93.00),48.75%,34.62%,$0.00,$0.00
713,Sell Short,07/10/2024 14:00,StochES2,$21755.75,$0.00,3,$475.50,0.36%,$597.00,98.27%,,$0.00,$0.00
,Buy to Cover,07/10/2024 15:00,EoDS,$21676.50,,$475.50,$32022.00,,($10.50),80.00%,78.27%,$0.00,$0.00
714,Sell Short,11/10/2024 09:00,StochES1,$22048.50,$0.00,3,($580.50),-0.44%,$100.50,14.19%,,$0.00,$0.00
,Buy to Cover,11/10/2024 09:30,StochSx2,$22145.25,,($580.50),$31441.50,,($607.50),3.81%,-81.99%,$0.00,$0.00
715,Sell Short,15/10/2024 09:45,StochES2,$22223.00,$0.00,3,$1285.50,0.96%,$1564.50,99.71%,,$0.00,$0.00
,Buy to Cover,15/10/2024 15:00,EoDS,$22008.75,,$1285.50,$32727.00,,($4.50),82.22%,81.93%,$0.00,$0.00
716,Sell Short,17/10/2024 14:45,StochES2,$22089.75,$0.00,3,($13.50),-0.01%,$166.50,76.55%,,$0.00,$0.00
,Buy to Cover,17/10/2024 15:00,EoDS,$22092.00,,($13.50),$32713.50,,($51.00),17.24%,-6.21%,$0.00,$0.00
717,Sell Short,21/10/2024 10:00,StochES2,$22143.25,$0.00,3,($124.50),-0.09%,$540.00,74.84%,,$0.00,$0.00
,Buy to Cover,21/10/2024 11:15,StochSx2,$22164.00,,($124.50),$32589.00,,($181.50),7.90%,-17.26%,$0.00,$0.00
718,Sell Short,22/10/2024 09:00,StochES1,$22153.25,$0.00,3,($322.50),-0.24%,$118.50,20.95%,,$0.00,$0.00
,Buy to Cover,22/10/2024 12:15,StochSx2,$22207.00,,($322.50),$32266.50,,($447.00),22.02%,-57.03%,$0.00,$0.00
719,Sell Short,23/10/2024 09:00,StochES1,$22135.50,$0.00,3,$1966.50,1.48%,$1966.50,91.42%,,$0.00,$0.00
,Buy to Cover,23/10/2024 13:15,Profit Target,$21807.75,,$1966.50,$34233.00,,($184.50),100.00%,91.42%,$0.00,$0.00
720,Sell Short,24/10/2024 10:15,StochES2,$22025.00,$0.00,3,($240.00),-0.18%,$75.00,22.52%,,$0.00,$0.00
,Buy to Cover,24/10/2024 10:30,StochSx2,$22065.00,,($240.00),$33993.00,,($258.00),5.41%,-72.07%,$0.00,$0.00
721,Sell Short,30/10/2024 09:00,StochES1,$22264.50,$0.00,3,($450.00),-0.34%,$70.50,12.74%,,$0.00,$0.00
,Buy to Cover,30/10/2024 09:15,StochSx2,$22339.50,,($450.00),$33543.00,,($483.00),5.96%,-81.30%,$0.00,$0.00
722,Sell Short,30/10/2024 14:45,StochES2,$22279.00,$0.00,3,$49.50,0.04%,$151.50,63.92%,,$0.00,$0.00
,Buy to Cover,30/10/2024 15:00,EoDS,$22270.75,,$49.50,$33592.50,,($85.50),56.96%,20.89%,$0.00,$0.00
723,Sell Short,04/11/2024 11:00,StochES2,$21815.50,$0.00,3,($315.00),-0.24%,$471.00,56.78%,,$0.00,$0.00
,Buy to Cover,04/11/2024 13:00,StochSx2,$21868.00,,($315.00),$33277.50,,($358.50),5.24%,-37.97%,$0.00,$0.00
724,Sell Short,04/11/2024 13:45,StochES2,$21840.50,$0.00,3,$195.00,0.15%,$373.50,66.94%,,$0.00,$0.00
,Buy to Cover,04/11/2024 15:00,EoDS,$21808.00,,$195.00,$33472.50,,($184.50),68.01%,34.95%,$0.00,$0.00
725,Sell Short,11/11/2024 09:15,StochES2,$22880.25,$0.00,3,($307.50),-0.22%,$100.50,18.82%,,$0.00,$0.00
,Buy to Cover,11/11/2024 10:15,StochSx2,$22931.50,,($307.50),$33165.00,,($433.50),23.60%,-57.58%,$0.00,$0.00
726,Sell Short,20/11/2024 11:30,StochES2,$22339.00,$0.00,3,($147.00),-0.11%,$445.50,72.44%,,$0.00,$0.00
,Buy to Cover,20/11/2024 14:45,StochSx2,$22363.50,,($147.00),$33018.00,,($169.50),3.66%,-23.90%,$0.00,$0.00
727,Sell Short,25/11/2024 11:30,StochES2,$22548.25,$0.00,3,($129.00),-0.10%,$358.50,54.44%,,$0.00,$0.00
,Buy to Cover,25/11/2024 15:00,EoDS,$22569.75,,($129.00),$32889.00,,($300.00),25.97%,-19.59%,$0.00,$0.00
728,Sell Short,27/11/2024 09:00,StochES1,$22592.00,$0.00,3,$538.50,0.40%,$1252.50,92.88%,,$0.00,$0.00
,Buy to Cover,27/11/2024 15:00,EoDS,$22502.25,,$538.50,$33427.50,,($96.00),47.05%,39.93%,$0.00,$0.00
729,Sell Short,09/12/2024 09:45,StochES2,$23262.50,$0.00,3,$619.50,0.44%,$703.50,83.75%,,$0.00,$0.00
,Buy to Cover,09/12/2024 15:00,EoDS,$23159.25,,$619.50,$34047.00,,($136.50),90.00%,73.75%,$0.00,$0.00
730,Sell Short,10/12/2024 10:15,StochES2,$23213.50,$0.00,3,$670.50,0.48%,$915.00,93.42%,,$0.00,$0.00
,Buy to Cover,10/12/2024 15:00,EoDS,$23101.75,,$670.50,$34717.50,,($64.50),75.04%,68.45%,$0.00,$0.00
731,Sell Short,27/12/2024 09:00,StochES1,$23103.75,$0.00,3,$408.00,0.29%,$1101.00,73.99%,,$0.00,$0.00
,Buy to Cover,27/12/2024 15:00,EoDS,$23035.75,,$408.00,$35125.50,,($387.00),53.43%,27.42%,$0.00,$0.00
732,Sell Short,02/01/2025 09:45,StochES2,$22710.50,$0.00,3,$903.00,0.66%,$1831.50,81.67%,,$0.00,$0.00
,Buy to Cover,02/01/2025 15:00,EoDS,$22560.00,,$903.00,$36028.50,,($411.00),58.60%,40.27%,$0.00,$0.00
733,Sell Short,14/01/2025 10:15,StochES2,$22358.75,$0.00,3,($241.50),-0.18%,$871.50,74.39%,,$0.00,$0.00
,Buy to Cover,14/01/2025 13:00,StochSx2,$22399.00,,($241.50),$35787.00,,($300.00),4.99%,-20.61%,$0.00,$0.00
734,Sell Short,14/01/2025 14:15,StochES2,$22283.50,$0.00,3,$183.00,0.14%,$529.50,86.10%,,$0.00,$0.00
,Buy to Cover,14/01/2025 15:00,EoDS,$22253.00,,$183.00,$35970.00,,($85.50),43.66%,29.76%,$0.00,$0.00
735,Sell Short,17/01/2025 08:45,StochES2,$23069.75,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,17/01/2025 08:45,EoDS,$23069.75,,$0.00,$35970.00,,$0.00,100.00%,100.00%,$0.00,$0.00
736,Sell Short,30/01/2025 09:45,StochES2,$22954.75,$0.00,3,($462.00),-0.34%,$682.50,55.15%,,$0.00,$0.00
,Buy to Cover,30/01/2025 11:15,StochSx2,$23031.75,,($462.00),$35508.00,,($555.00),7.52%,-37.33%,$0.00,$0.00
737,Sell Short,30/01/2025 11:30,StochES2,$22974.50,$0.00,3,($220.50),-0.16%,$295.50,48.88%,,$0.00,$0.00
,Buy to Cover,30/01/2025 13:00,StochSx2,$23011.25,,($220.50),$35287.50,,($309.00),14.64%,-36.48%,$0.00,$0.00
738,Sell Short,30/01/2025 15:00,StochES2,$22964.75,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,30/01/2025 15:00,EoDS,$22964.75,,$0.00,$35287.50,,$0.00,100.00%,100.00%,$0.00,$0.00
739,Sell Short,31/01/2025 14:00,StochES2,$23048.00,$0.00,3,$450.00,0.33%,$538.50,60.44%,,$0.00,$0.00
,Buy to Cover,31/01/2025 15:00,EoDS,$22973.00,,$450.00,$35737.50,,($352.50),90.07%,50.51%,$0.00,$0.00
740,Sell Short,07/02/2025 09:30,StochES2,$23142.50,$0.00,3,$775.50,0.56%,$1005.00,66.67%,,$0.00,$0.00
,Buy to Cover,07/02/2025 15:00,EoDS,$23013.25,,$775.50,$36513.00,,($502.50),84.78%,51.44%,$0.00,$0.00
741,Sell Short,12/02/2025 10:30,StochES2,$23094.25,$0.00,3,($358.50),-0.26%,$154.50,29.10%,,$0.00,$0.00
,Buy to Cover,12/02/2025 11:00,StochSx2,$23154.00,,($358.50),$36154.50,,($376.50),3.39%,-67.51%,$0.00,$0.00
742,Sell Short,19/02/2025 09:00,StochES1,$23604.25,$0.00,3,($34.50),-0.02%,$385.50,83.17%,,$0.00,$0.00
,Buy to Cover,19/02/2025 10:00,StochSx2,$23610.00,,($34.50),$36120.00,,($78.00),9.39%,-7.44%,$0.00,$0.00
743,Sell Short,20/02/2025 09:00,StochES1,$23588.00,$0.00,3,$292.50,0.21%,$1291.50,96.52%,,$0.00,$0.00
,Buy to Cover,20/02/2025 15:00,EoDS,$23539.25,,$292.50,$36412.50,,($46.50),25.34%,21.86%,$0.00,$0.00
744,Sell Short,03/03/2025 12:30,StochES2,$22141.25,$0.00,3,($478.50),-0.36%,$399.00,39.82%,,$0.00,$0.00
,Buy to Cover,03/03/2025 14:00,StochSx2,$22221.00,,($478.50),$35934.00,,($603.00),12.43%,-47.75%,$0.00,$0.00
745,Sell Short,03/03/2025 14:15,StochES2,$22025.75,$0.00,3,$1552.50,1.17%,$1717.50,99.22%,,$0.00,$0.00
,Buy to Cover,03/03/2025 15:00,EoDS,$21767.00,,$1552.50,$37486.50,,($13.50),90.47%,89.69%,$0.00,$0.00
746,Sell Short,04/03/2025 15:00,StochES2,$21947.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,04/03/2025 15:00,EoDS,$21947.50,,$0.00,$37486.50,,$0.00,100.00%,100.00%,$0.00,$0.00
747,Sell Short,06/03/2025 09:00,StochES1,$21670.25,$0.00,3,($1309.50),-1.01%,$49.50,3.64%,,$0.00,$0.00
,Buy to Cover,06/03/2025 09:30,Stop Loss,$21888.50,,($1309.50),$36177.00,,($1309.50),0.00%,-96.36%,$0.00,$0.00
748,Sell Short,10/03/2025 09:00,StochES1,$21305.00,$0.00,3,$1894.50,1.48%,$1894.50,95.25%,,$0.00,$0.00
,Buy to Cover,10/03/2025 10:00,Profit Target,$20989.25,,$1894.50,$38071.50,,($94.50),100.00%,95.25%,$0.00,$0.00
749,Sell Short,13/03/2025 09:00,StochES1,$20894.50,$0.00,3,$1473.00,1.17%,$1842.00,75.80%,,$0.00,$0.00
,Buy to Cover,13/03/2025 15:00,EoDS,$20649.00,,$1473.00,$39544.50,,($588.00),84.81%,60.62%,$0.00,$0.00
750,Sell Short,18/03/2025 09:00,StochES1,$20926.25,$0.00,3,$115.50,0.09%,$645.00,59.97%,,$0.00,$0.00
,Buy to Cover,18/03/2025 15:00,EoDS,$20907.00,,$115.50,$39660.00,,($430.50),50.77%,10.74%,$0.00,$0.00
751,Sell Short,20/03/2025 11:45,StochES2,$21094.50,$0.00,3,($273.00),-0.22%,$124.50,25.00%,,$0.00,$0.00
,Buy to Cover,20/03/2025 12:30,StochSx2,$21140.00,,($273.00),$39387.00,,($373.50),20.18%,-54.82%,$0.00,$0.00
752,Sell Short,20/03/2025 12:45,StochES2,$21045.75,$0.00,3,($354.00),-0.28%,$214.50,32.87%,,$0.00,$0.00
,Buy to Cover,20/03/2025 15:00,EoDS,$21104.75,,($354.00),$39033.00,,($438.00),12.87%,-54.25%,$0.00,$0.00
753,Sell Short,21/03/2025 12:30,StochES2,$21064.50,$0.00,3,($202.50),-0.16%,$294.00,49.12%,,$0.00,$0.00
,Buy to Cover,21/03/2025 14:00,StochSx2,$21098.25,,($202.50),$38830.50,,($304.50),17.04%,-33.83%,$0.00,$0.00
754,Sell Short,26/03/2025 09:15,StochES2,$21531.00,$0.00,3,$1336.50,1.03%,$1651.50,87.24%,,$0.00,$0.00
,Buy to Cover,26/03/2025 15:00,EoDS,$21308.25,,$1336.50,$40167.00,,($241.50),83.36%,70.60%,$0.00,$0.00
755,Sell Short,03/04/2025 09:00,StochES1,$20204.50,$0.00,3,$1417.50,1.17%,$1788.00,83.18%,,$0.00,$0.00
,Buy to Cover,03/04/2025 15:00,EoDS,$19968.25,,$1417.50,$41584.50,,($361.50),82.76%,65.95%,$0.00,$0.00
756,Sell Short,15/04/2025 12:45,StochES2,$20138.50,$0.00,3,($196.50),-0.16%,$237.00,33.91%,,$0.00,$0.00
,Buy to Cover,15/04/2025 15:00,EoDS,$20171.25,,($196.50),$41388.00,,($462.00),37.98%,-28.11%,$0.00,$0.00
757,Sell Short,28/04/2025 10:45,StochES2,$20534.50,$0.00,3,($1188.00),-0.96%,$373.50,23.31%,,$0.00,$0.00
,Buy to Cover,28/04/2025 15:00,EoDS,$20732.50,,($1188.00),$40200.00,,($1228.50),2.53%,-74.16%,$0.00,$0.00
758,Sell Short,30/04/2025 09:00,StochES1,$20394.75,$0.00,3,($1233.00),-1.01%,$468.00,27.51%,,$0.00,$0.00
,Buy to Cover,30/04/2025 10:15,Stop Loss,$20600.25,,($1233.00),$38967.00,,($1233.00),0.00%,-72.49%,$0.00,$0.00
759,Sell Short,05/05/2025 09:00,StochES1,$21248.75,$0.00,3,($456.00),-0.36%,$156.00,14.21%,,$0.00,$0.00
,Buy to Cover,05/05/2025 15:00,EoDS,$21324.75,,($456.00),$38511.00,,($942.00),44.26%,-41.53%,$0.00,$0.00
760,Sell Short,16/05/2025 10:00,StochES2,$22541.25,$0.00,3,($393.00),-0.29%,$40.50,7.89%,,$0.00,$0.00
,Buy to Cover,16/05/2025 10:15,StochSx2,$22606.75,,($393.00),$38118.00,,($472.50),15.50%,-76.61%,$0.00,$0.00
761,Sell Short,19/05/2025 09:00,StochES1,$22546.75,$0.00,3,($526.50),-0.39%,$94.50,12.14%,,$0.00,$0.00
,Buy to Cover,19/05/2025 09:30,StochSx2,$22634.50,,($526.50),$37591.50,,($684.00),20.23%,-67.63%,$0.00,$0.00
762,Sell Short,20/05/2025 13:45,StochES2,$22564.50,$0.00,3,($169.50),-0.13%,$312.00,57.78%,,$0.00,$0.00
,Buy to Cover,20/05/2025 14:45,StochSx2,$22592.75,,($169.50),$37422.00,,($228.00),10.83%,-31.39%,$0.00,$0.00
763,Sell Short,21/05/2025 09:00,StochES1,$22578.75,$0.00,3,($553.50),-0.41%,$51.00,8.23%,,$0.00,$0.00
,Buy to Cover,21/05/2025 10:15,StochSx2,$22671.00,,($553.50),$36868.50,,($568.50),2.42%,-89.35%,$0.00,$0.00
764,Sell Short,21/05/2025 12:45,StochES2,$22418.50,$0.00,3,$30.00,0.02%,$793.50,51.56%,,$0.00,$0.00
,Buy to Cover,21/05/2025 15:00,EoDS,$22413.50,,$30.00,$36898.50,,($745.50),50.39%,1.95%,$0.00,$0.00
765,Sell Short,22/05/2025 15:00,StochES2,$22474.75,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,22/05/2025 15:00,EoDS,$22474.75,,$0.00,$36898.50,,$0.00,100.00%,100.00%,$0.00,$0.00
766,Sell Short,29/05/2025 10:30,StochES2,$22676.00,$0.00,3,$451.50,0.33%,$963.00,76.70%,,$0.00,$0.00
,Buy to Cover,29/05/2025 15:00,EoDS,$22600.75,,$451.50,$37350.00,,($292.50),59.26%,35.96%,$0.00,$0.00
767,Sell Short,05/06/2025 12:15,StochES2,$22902.00,$0.00,3,$354.00,0.26%,$1104.00,64.28%,,$0.00,$0.00
,Buy to Cover,05/06/2025 15:00,EoDS,$22843.00,,$354.00,$37704.00,,($613.50),56.33%,20.61%,$0.00,$0.00
768,Sell Short,11/06/2025 13:30,StochES2,$23049.00,$0.00,3,($430.50),-0.31%,$265.50,37.03%,,$0.00,$0.00
,Buy to Cover,11/06/2025 14:00,StochSx2,$23120.75,,($430.50),$37273.50,,($451.50),2.93%,-60.04%,$0.00,$0.00
769,Sell Short,12/06/2025 12:15,StochES2,$23138.75,$0.00,3,($162.00),-0.12%,$42.00,15.64%,,$0.00,$0.00
,Buy to Cover,12/06/2025 12:30,StochSx2,$23165.75,,($162.00),$37111.50,,($226.50),24.02%,-60.34%,$0.00,$0.00
770,Sell Short,12/06/2025 15:00,StochES2,$23126.25,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,12/06/2025 15:00,EoDS,$23126.25,,$0.00,$37111.50,,$0.00,100.00%,100.00%,$0.00,$0.00
771,Sell Short,13/06/2025 09:00,StochES1,$22983.25,$0.00,3,($390.00),-0.28%,$907.50,67.15%,,$0.00,$0.00
,Buy to Cover,13/06/2025 11:15,StochSx2,$23048.25,,($390.00),$36721.50,,($444.00),4.00%,-28.86%,$0.00,$0.00
772,Sell Short,17/06/2025 12:45,StochES2,$23012.75,$0.00,3,$220.50,0.16%,$640.50,75.44%,,$0.00,$0.00
,Buy to Cover,17/06/2025 15:00,EoDS,$22976.00,,$220.50,$36942.00,,($208.50),50.53%,25.97%,$0.00,$0.00
773,Sell Short,18/06/2025 14:15,StochES2,$22915.25,$0.00,3,($514.50),-0.37%,$205.50,26.35%,,$0.00,$0.00
,Buy to Cover,18/06/2025 15:00,EoDS,$23001.00,,($514.50),$36427.50,,($574.50),7.69%,-65.96%,$0.00,$0.00
774,Sell Short,20/06/2025 11:15,StochES2,$22847.00,$0.00,3,$186.00,0.14%,$534.00,56.87%,,$0.00,$0.00
,Buy to Cover,20/06/2025 15:00,EoDS,$22816.00,,$186.00,$36613.50,,($405.00),62.94%,19.81%,$0.00,$0.00
775,Sell Short,23/06/2025 11:45,StochES2,$22858.00,$0.00,3,($397.50),-0.29%,$729.00,57.93%,,$0.00,$0.00
,Buy to Cover,23/06/2025 12:30,StochSx2,$22924.25,,($397.50),$36216.00,,($529.50),10.49%,-31.59%,$0.00,$0.00
776,Sell Short,10/07/2025 09:15,StochES2,$23959.00,$0.00,3,($216.00),-0.15%,$360.00,59.70%,,$0.00,$0.00
,Buy to Cover,10/07/2025 10:45,StochSx2,$23995.00,,($216.00),$36000.00,,($243.00),4.48%,-35.82%,$0.00,$0.00
777,Sell Short,10/07/2025 11:30,StochES2,$23970.75,$0.00,3,($211.50),-0.15%,$51.00,18.38%,,$0.00,$0.00
,Buy to Cover,10/07/2025 11:45,StochSx2,$24006.00,,($211.50),$35788.50,,($226.50),5.41%,-76.22%,$0.00,$0.00
778,Sell Short,11/07/2025 09:00,StochES1,$23875.50,$0.00,3,($733.50),-0.51%,$87.00,9.86%,,$0.00,$0.00
,Buy to Cover,11/07/2025 11:00,StochSx2,$23997.75,,($733.50),$35055.00,,($795.00),6.97%,-83.16%,$0.00,$0.00
779,Sell Short,16/07/2025 09:00,StochES1,$24011.25,$0.00,3,($196.50),-0.14%,$1065.00,82.94%,,$0.00,$0.00
,Buy to Cover,16/07/2025 12:15,StochSx2,$24044.00,,($196.50),$34858.50,,($219.00),1.75%,-15.30%,$0.00,$0.00
780,Sell Short,22/07/2025 09:00,StochES1,$24276.25,$0.00,3,$238.50,0.16%,$1039.50,99.43%,,$0.00,$0.00
,Buy to Cover,22/07/2025 15:00,EoDS,$24236.50,,$238.50,$35097.00,,($6.00),23.39%,22.81%,$0.00,$0.00
781,Sell Short,30/07/2025 14:15,StochES2,$24410.25,$0.00,3,$115.50,0.08%,$343.50,50.66%,,$0.00,$0.00
,Buy to Cover,30/07/2025 15:00,EoDS,$24391.00,,$115.50,$35212.50,,($334.50),66.37%,17.04%,$0.00,$0.00
782,Sell Short,31/07/2025 10:15,StochES2,$24539.00,$0.00,3,($235.50),-0.16%,$343.50,56.82%,,$0.00,$0.00
,Buy to Cover,31/07/2025 11:00,StochSx2,$24578.25,,($235.50),$34977.00,,($261.00),4.22%,-38.96%,$0.00,$0.00
783,Sell Short,31/07/2025 12:30,StochES2,$24538.50,$0.00,3,$783.00,0.53%,$1408.50,98.74%,,$0.00,$0.00
,Buy to Cover,31/07/2025 15:00,EoDS,$24408.00,,$783.00,$35760.00,,($18.00),56.15%,54.89%,$0.00,$0.00
784,Sell Short,12/08/2025 09:15,StochES2,$24652.00,$0.00,3,($403.50),-0.27%,$192.00,31.37%,,$0.00,$0.00
,Buy to Cover,12/08/2025 09:30,StochSx2,$24719.25,,($403.50),$35356.50,,($420.00),2.70%,-65.93%,$0.00,$0.00
785,Sell Short,14/08/2025 13:30,StochES2,$24908.50,$0.00,3,($193.50),-0.13%,$112.50,33.33%,,$0.00,$0.00
,Buy to Cover,14/08/2025 15:00,EoDS,$24940.75,,($193.50),$35163.00,,($225.00),9.33%,-57.33%,$0.00,$0.00
786,Sell Short,26/08/2025 13:00,StochES2,$24508.00,$0.00,3,($79.50),-0.05%,$186.00,59.62%,,$0.00,$0.00
,Buy to Cover,26/08/2025 13:30,StochSx2,$24521.25,,($79.50),$35083.50,,($126.00),14.90%,-25.48%,$0.00,$0.00
787,Sell Short,29/08/2025 09:00,StochES1,$24598.50,$0.00,3,$735.00,0.50%,$1194.00,99.75%,,$0.00,$0.00
,Buy to Cover,29/08/2025 15:00,EoDS,$24476.00,,$735.00,$35818.50,,($3.00),61.65%,61.40%,$0.00,$0.00
788,Sell Short,10/09/2025 13:45,StochES2,$24856.00,$0.00,3,($30.00),-0.02%,$438.00,76.84%,,$0.00,$0.00
,Buy to Cover,10/09/2025 15:00,EoDS,$24861.00,,($30.00),$35788.50,,($132.00),17.89%,-5.26%,$0.00,$0.00
789,Sell Short,17/09/2025 09:00,StochES1,$25236.50,$0.00,3,($130.50),-0.09%,$1407.00,75.89%,,$0.00,$0.00
,Buy to Cover,17/09/2025 15:00,EoDS,$25258.25,,($130.50),$35658.00,,($447.00),17.07%,-7.04%,$0.00,$0.00
790,Sell Short,23/09/2025 12:30,StochES2,$25670.75,$0.00,3,$486.00,0.32%,$787.50,97.77%,,$0.00,$0.00
,Buy to Cover,23/09/2025 15:00,EoDS,$25589.75,,$486.00,$36144.00,,($18.00),62.57%,60.34%,$0.00,$0.00
791,Sell Short,26/09/2025 10:15,StochES2,$25325.75,$0.00,3,($399.00),-0.26%,$120.00,22.73%,,$0.00,$0.00
,Buy to Cover,26/09/2025 10:45,StochSx2,$25392.25,,($399.00),$35745.00,,($408.00),1.70%,-75.57%,$0.00,$0.00
792,Sell Short,01/10/2025 09:00,StochES1,$25589.25,$0.00,3,($330.00),-0.21%,$618.00,61.68%,,$0.00,$0.00
,Buy to Cover,01/10/2025 09:45,StochSx2,$25644.25,,($330.00),$35415.00,,($384.00),5.39%,-32.93%,$0.00,$0.00
793,Sell Short,03/10/2025 12:45,StochES2,$25786.75,$0.00,3,$85.50,0.06%,$621.00,75.82%,,$0.00,$0.00
,Buy to Cover,03/10/2025 15:00,EoDS,$25772.50,,$85.50,$35500.50,,($198.00),34.62%,10.44%,$0.00,$0.00
794,Sell Short,14/10/2025 09:00,StochES1,$25212.75,$0.00,3,($1524.00),-1.01%,$175.50,10.33%,,$0.00,$0.00
,Buy to Cover,14/10/2025 09:30,Stop Loss,$25466.75,,($1524.00),$33976.50,,($1524.00),0.00%,-89.67%,$0.00,$0.00
795,Sell Short,15/10/2025 12:30,StochES2,$25463.50,$0.00,3,($808.50),-0.53%,$238.50,22.39%,,$0.00,$0.00
,Buy to Cover,15/10/2025 13:00,StochSx2,$25598.25,,($808.50),$33168.00,,($826.50),1.69%,-75.92%,$0.00,$0.00
796,Sell Short,16/10/2025 11:45,StochES2,$25636.75,$0.00,3,($304.50),-0.20%,$870.00,71.60%,,$0.00,$0.00
,Buy to Cover,16/10/2025 12:15,StochSx2,$25687.50,,($304.50),$32863.50,,($345.00),3.33%,-25.06%,$0.00,$0.00
797,Sell Short,22/10/2025 09:00,StochES1,$26019.75,$0.00,3,$2322.00,1.49%,$2322.00,92.81%,,$0.00,$0.00
,Buy to Cover,22/10/2025 11:45,Profit Target,$25632.75,,$2322.00,$35185.50,,($180.00),100.00%,92.81%,$0.00,$0.00
798,Sell Short,29/10/2025 14:00,StochES2,$26831.00,$0.00,3,($684.00),-0.42%,$58.50,5.85%,,$0.00,$0.00
,Buy to Cover,29/10/2025 14:15,StochSx2,$26945.00,,($684.00),$34501.50,,($942.00),25.79%,-68.37%,$0.00,$0.00
799,Sell Short,30/10/2025 09:00,StochES1,$26734.50,$0.00,3,$385.50,0.24%,$553.50,31.01%,,$0.00,$0.00
,Buy to Cover,30/10/2025 15:00,EoDS,$26670.25,,$385.50,$34887.00,,($1231.50),90.59%,21.60%,$0.00,$0.00
800,Sell Short,03/11/2025 08:45,StochES2,$26995.75,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,03/11/2025 08:45,EoDS,$26995.75,,$0.00,$34887.00,,$0.00,100.00%,100.00%,$0.00,$0.00
801,Sell Short,03/11/2025 09:45,StochES2,$26804.25,$0.00,3,($282.00),-0.18%,$187.50,34.82%,,$0.00,$0.00
,Buy to Cover,03/11/2025 10:00,StochSx2,$26851.25,,($282.00),$34605.00,,($351.00),12.81%,-52.37%,$0.00,$0.00
802,Sell Short,04/11/2025 09:00,StochES1,$26535.25,$0.00,3,$874.50,0.55%,$1204.50,62.83%,,$0.00,$0.00
