

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Buy to Cover,06/09/2022 16:50,SX,$2255.1,,$1380.00,$79200.00,,($200.00),91.33%,79.77%,$0.00,$0.00
647,Buy,09/09/2022 00:15,LE,$2274.5,$0.00,1,($440.00),-0.19%,$900.00,48.13%,,$0.00,$0.00
,Sell,09/09/2022 16:50,LX,$2270.1,,($440.00),$78760.00,,($970.00),28.34%,-23.53%,$0.00,$0.00
648,Sell Short,12/09/2022 00:30,SE,$2265.7,$0.00,1,($1330.00),-0.59%,$40.00,1.66%,,$0.00,$0.00
,Buy to Cover,12/09/2022 16:50,SX,$2279.0,,($1330.00),$77430.00,,($2370.00),43.15%,-55.19%,$0.00,$0.00
649,Sell Short,15/09/2022 00:55,SE,$2241.4,$0.00,1,$2550.00,1.14%,$2950.00,90.77%,,$0.00,$0.00
,Buy to Cover,15/09/2022 16:50,SX,$2215.9,,$2550.00,$79980.00,,($300.00),87.69%,78.46%,$0.00,$0.00
650,Sell Short,19/09/2022 00:10,SE,$2219.6,$0.00,1,($800.00),-0.36%,$900.00,51.72%,,$0.00,$0.00
,Buy to Cover,19/09/2022 16:50,SX,$2227.6,,($800.00),$79180.00,,($840.00),2.30%,-45.98%,$0.00,$0.00
651,Sell Short,21/09/2022 00:10,SE,$2213.7,$0.00,1,($2500.00),-1.13%,$940.00,27.33%,,$0.00,$0.00
,Buy to Cover,21/09/2022 14:50,Stop Loss,$2238.7,,($2500.00),$76680.00,,($2500.00),0.00%,-72.67%,$0.00,$0.00
652,Sell Short,23/09/2022 00:10,SE,$2219.4,$0.00,1,$2500.00,1.13%,$2980.00,83.47%,,$0.00,$0.00
,Buy to Cover,23/09/2022 16:50,SX,$2194.4,,$2500.00,$79180.00,,($590.00),86.55%,70.03%,$0.00,$0.00
653,Buy,27/09/2022 01:45,LE,$2183.2,$0.00,1,($380.00),-0.17%,$990.00,61.49%,,$0.00,$0.00
,Sell,27/09/2022 16:50,LX,$2179.4,,($380.00),$78800.00,,($620.00),14.91%,-23.60%,$0.00,$0.00
654,Sell Short,28/09/2022 01:55,SE,$2172.9,$0.00,1,($2500.00),-1.15%,$770.00,23.55%,,$0.00,$0.00
,Buy to Cover,28/09/2022 09:35,Stop Loss,$2197.9,,($2500.00),$76300.00,,($2500.00),0.00%,-76.45%,$0.00,$0.00
655,Sell Short,05/10/2022 00:20,SE,$2269.8,$0.00,1,$190.00,0.08%,$1800.00,64.75%,,$0.00,$0.00
,Buy to Cover,05/10/2022 16:50,SX,$2267.9,,$190.00,$76490.00,,($980.00),42.09%,6.83%,$0.00,$0.00
656,Buy,06/10/2022 01:40,LE,$2275.9,$0.00,1,($1170.00),-0.51%,$130.00,6.70%,,$0.00,$0.00
,Sell,06/10/2022 16:50,LX,$2264.2,,($1170.00),$75320.00,,($1810.00),32.99%,-60.31%,$0.00,$0.00
657,Buy,07/10/2022 01:50,LE,$2264.4,$0.00,1,($1870.00),-0.83%,$140.00,5.74%,,$0.00,$0.00
,Sell,07/10/2022 16:50,LX,$2245.7,,($1870.00),$73450.00,,($2300.00),17.62%,-76.64%,$0.00,$0.00
658,Buy,12/10/2022 00:10,LE,$2221.3,$0.00,1,$150.00,0.07%,$680.00,49.64%,,$0.00,$0.00
,Sell,12/10/2022 16:50,LX,$2222.8,,$150.00,$73600.00,,($690.00),61.31%,10.95%,$0.00,$0.00
659,Sell Short,13/10/2022 02:00,SE,$2218.4,$0.00,1,$290.00,0.13%,$2710.00,66.75%,,$0.00,$0.00
,Buy to Cover,13/10/2022 16:50,SX,$2215.5,,$290.00,$73890.00,,($1350.00),40.39%,7.14%,$0.00,$0.00
660,Buy,17/10/2022 01:50,LE,$2200.8,$0.00,1,($190.00),-0.09%,$1650.00,75.69%,,$0.00,$0.00
,Sell,17/10/2022 16:50,LX,$2198.9,,($190.00),$73700.00,,($530.00),15.60%,-8.72%,$0.00,$0.00
661,Buy,18/10/2022 00:10,LE,$2203.3,$0.00,1,($320.00),-0.15%,$570.00,37.01%,,$0.00,$0.00
,Sell,18/10/2022 16:50,LX,$2200.1,,($320.00),$73380.00,,($970.00),42.21%,-20.78%,$0.00,$0.00
662,Sell Short,19/10/2022 00:10,SE,$2196.8,$0.00,1,$1980.00,0.90%,$2160.00,97.74%,,$0.00,$0.00
,Buy to Cover,19/10/2022 16:50,SX,$2177.0,,$1980.00,$75360.00,,($50.00),91.86%,89.59%,$0.00,$0.00
663,Sell Short,25/10/2022 03:30,SE,$2194.4,$0.00,1,($580.00),-0.26%,$1020.00,39.84%,,$0.00,$0.00
,Buy to Cover,25/10/2022 16:50,SX,$2200.2,,($580.00),$74780.00,,($1540.00),37.50%,-22.66%,$0.00,$0.00
664,Buy,26/10/2022 01:40,LE,$2204.9,$0.00,1,$630.00,0.29%,$1750.00,100.00%,,$0.00,$0.00
,Sell,26/10/2022 16:50,LX,$2211.2,,$630.00,$75410.00,,$0.00,36.00%,36.00%,$0.00,$0.00
665,Buy,01/11/2022 01:45,LE,$2186.0,$0.00,1,$720.00,0.33%,$1730.00,100.00%,,$0.00,$0.00
,Sell,01/11/2022 16:50,LX,$2193.2,,$720.00,$76130.00,,$0.00,41.62%,41.62%,$0.00,$0.00
666,Buy,04/11/2022 00:15,LE,$2185.4,$0.00,1,$4230.00,1.94%,$4400.00,99.32%,,$0.00,$0.00
,Sell,04/11/2022 16:50,LX,$2227.7,,$4230.00,$80360.00,,($30.00),96.16%,95.49%,$0.00,$0.00
667,Buy,10/11/2022 00:10,LE,$2256.9,$0.00,1,$4380.00,1.94%,$4670.00,86.64%,,$0.00,$0.00
,Sell,10/11/2022 16:50,LX,$2300.7,,$4380.00,$84740.00,,($720.00),94.62%,81.26%,$0.00,$0.00
668,Sell Short,14/11/2022 00:35,SE,$2305.5,$0.00,1,($1280.00),-0.56%,$670.00,29.65%,,$0.00,$0.00
,Buy to Cover,14/11/2022 16:50,SX,$2318.3,,($1280.00),$83460.00,,($1590.00),13.72%,-56.64%,$0.00,$0.00
669,Buy,15/11/2022 00:10,LE,$2318.4,$0.00,1,$610.00,0.26%,$1640.00,78.85%,,$0.00,$0.00
,Sell,15/11/2022 16:50,LX,$2324.5,,$610.00,$84070.00,,($440.00),50.48%,29.33%,$0.00,$0.00
670,Buy,16/11/2022 02:55,LE,$2323.4,$0.00,1,($340.00),-0.15%,$780.00,54.17%,,$0.00,$0.00
,Sell,16/11/2022 16:50,LX,$2320.0,,($340.00),$83730.00,,($660.00),22.22%,-23.61%,$0.00,$0.00
671,Sell Short,17/11/2022 00:15,SE,$2307.5,$0.00,1,$130.00,0.06%,$790.00,43.65%,,$0.00,$0.00
,Buy to Cover,17/11/2022 16:50,SX,$2306.2,,$130.00,$83860.00,,($1020.00),63.54%,7.18%,$0.00,$0.00
672,Sell Short,21/11/2022 02:45,SE,$2288.2,$0.00,1,$550.00,0.24%,$1130.00,77.93%,,$0.00,$0.00
,Buy to Cover,21/11/2022 16:50,SX,$2282.7,,$550.00,$84410.00,,($320.00),60.00%,37.93%,$0.00,$0.00
673,Sell Short,25/11/2022 02:20,SE,$2297.5,$0.00,1,$1410.00,0.61%,$1600.00,63.49%,,$0.00,$0.00
,Buy to Cover,28/11/2022 16:50,SX,$2283.4,,$1410.00,$85820.00,,($920.00),92.46%,55.95%,$0.00,$0.00
674,Buy,30/11/2022 02:15,LE,$2297.3,$0.00,1,$1370.00,0.60%,$1510.00,58.08%,,$0.00,$0.00
,Sell,30/11/2022 16:50,LX,$2311.0,,$1370.00,$87190.00,,($1090.00),94.62%,52.69%,$0.00,$0.00
675,Sell Short,05/12/2022 02:05,SE,$2343.0,$0.00,1,$3340.00,1.43%,$3670.00,100.00%,,$0.00,$0.00
,Buy to Cover,05/12/2022 16:50,SX,$2309.6,,$3340.00,$90530.00,,$0.00,91.01%,91.01%,$0.00,$0.00
676,Buy,07/12/2022 02:35,LE,$2315.2,$0.00,1,$1200.00,0.52%,$1620.00,78.64%,,$0.00,$0.00
,Sell,07/12/2022 16:50,LX,$2327.2,,$1200.00,$91730.00,,($440.00),79.61%,58.25%,$0.00,$0.00
677,Sell Short,09/12/2022 02:45,SE,$2332.2,$0.00,1,($490.00),-0.21%,$320.00,17.58%,,$0.00,$0.00
,Buy to Cover,09/12/2022 16:50,SX,$2337.1,,($490.00),$91240.00,,($1500.00),55.49%,-26.92%,$0.00,$0.00
678,Sell Short,15/12/2022 02:50,SE,$2327.9,$0.00,1,$1280.00,0.55%,$1770.00,97.79%,,$0.00,$0.00
,Buy to Cover,15/12/2022 16:50,SX,$2315.1,,$1280.00,$92520.00,,($40.00),72.93%,70.72%,$0.00,$0.00
679,Sell Short,19/12/2022 00:50,SE,$2328.3,$0.00,1,$350.00,0.15%,$690.00,44.81%,,$0.00,$0.00
,Buy to Cover,19/12/2022 16:50,SX,$2324.8,,$350.00,$92870.00,,($850.00),77.92%,22.73%,$0.00,$0.00
680,Buy,20/12/2022 03:05,LE,$2334.0,$0.00,1,$2200.00,0.94%,$2660.00,97.44%,,$0.00,$0.00
,Sell,20/12/2022 16:50,LX,$2356.0,,$2200.00,$95070.00,,($70.00),83.15%,80.59%,$0.00,$0.00
681,Buy,22/12/2022 00:15,LE,$2357.4,$0.00,1,($2500.00),-1.06%,$10.00,0.40%,,$0.00,$0.00
,Sell,22/12/2022 10:25,Stop Loss,$2332.4,,($2500.00),$92570.00,,($2500.00),0.00%,-99.60%,$0.00,$0.00
682,Buy,27/12/2022 00:50,LE,$2342.1,$0.00,1,$810.00,0.35%,$2800.00,87.50%,,$0.00,$0.00
,Sell,27/12/2022 16:50,LX,$2350.2,,$810.00,$93380.00,,($400.00),37.81%,25.31%,$0.00,$0.00
683,Buy,29/12/2022 00:10,LE,$2344.4,$0.00,1,$560.00,0.24%,$1110.00,68.94%,,$0.00,$0.00
,Sell,29/12/2022 16:50,LX,$2350.0,,$560.00,$93940.00,,($500.00),65.84%,34.78%,$0.00,$0.00
684,Buy,30/12/2022 00:50,LE,$2354.2,$0.00,1,$410.00,0.17%,$640.00,50.79%,,$0.00,$0.00
,Sell,30/12/2022 16:50,LX,$2358.3,,$410.00,$94350.00,,($620.00),81.75%,32.54%,$0.00,$0.00
685,Sell Short,03/01/2023 03:40,SE,$2371.6,$0.00,1,($220.00),-0.09%,$1000.00,44.05%,,$0.00,$0.00
,Buy to Cover,03/01/2023 16:50,SX,$2373.8,,($220.00),$94130.00,,($1270.00),46.26%,-9.69%,$0.00,$0.00
686,Sell Short,10/01/2023 02:35,SE,$2403.0,$0.00,1,($690.00),-0.29%,$10.00,0.95%,,$0.00,$0.00
,Buy to Cover,10/01/2023 16:50,SX,$2409.9,,($690.00),$93440.00,,($1040.00),33.33%,-65.71%,$0.00,$0.00
687,Buy,11/01/2023 00:10,LE,$2410.9,$0.00,1,($220.00),-0.09%,$820.00,41.00%,,$0.00,$0.00
,Sell,11/01/2023 16:50,LX,$2408.7,,($220.00),$93220.00,,($1180.00),48.00%,-11.00%,$0.00,$0.00
688,Sell Short,16/01/2023 01:30,SE,$2448.2,$0.00,1,$550.00,0.22%,$1320.00,84.62%,,$0.00,$0.00
,Buy to Cover,17/01/2023 07:00,LE,$2442.7,,$550.00,$93770.00,,($240.00),50.64%,35.26%,$0.00,$0.00
689,Buy,17/01/2023 07:00,LE,$2442.7,$0.00,1,($370.00),-0.15%,$500.00,37.59%,,$0.00,$0.00
,Sell,17/01/2023 16:50,LX,$2439.0,,($370.00),$93400.00,,($830.00),34.59%,-27.82%,$0.00,$0.00
690,Buy,18/01/2023 03:05,LE,$2440.6,$0.00,1,($650.00),-0.27%,$1740.00,66.16%,,$0.00,$0.00
,Sell,18/01/2023 16:50,LX,$2434.1,,($650.00),$92750.00,,($890.00),9.13%,-24.71%,$0.00,$0.00
691,Sell Short,23/01/2023 00:55,SE,$2456.5,$0.00,1,($400.00),-0.16%,$1580.00,77.45%,,$0.00,$0.00
,Buy to Cover,23/01/2023 16:50,SX,$2460.5,,($400.00),$92350.00,,($460.00),2.94%,-19.61%,$0.00,$0.00
692,Buy,07/02/2023 01:35,LE,$2399.6,$0.00,1,($370.00),-0.15%,$910.00,46.19%,,$0.00,$0.00
,Sell,07/02/2023 16:50,LX,$2395.9,,($370.00),$91980.00,,($1060.00),35.03%,-18.78%,$0.00,$0.00
693,Sell Short,08/02/2023 02:15,SE,$2398.0,$0.00,1,($200.00),-0.08%,$510.00,29.14%,,$0.00,$0.00
,Buy to Cover,08/02/2023 16:50,SX,$2400.0,,($200.00),$91780.00,,($1240.00),59.43%,-11.43%,$0.00,$0.00
694,Buy,13/02/2023 01:30,LE,$2386.1,$0.00,1,($1080.00),-0.45%,$260.00,15.85%,,$0.00,$0.00
,Sell,13/02/2023 16:50,LX,$2375.3,,($1080.00),$90700.00,,($1380.00),18.29%,-65.85%,$0.00,$0.00
695,Buy,14/02/2023 00:20,LE,$2380.8,$0.00,1,($450.00),-0.19%,$1230.00,42.27%,,$0.00,$0.00
,Sell,14/02/2023 16:50,LX,$2376.3,,($450.00),$90250.00,,($1680.00),42.27%,-15.46%,$0.00,$0.00
696,Sell Short,24/02/2023 02:00,SE,$2342.8,$0.00,1,$1350.00,0.58%,$1580.00,87.78%,,$0.00,$0.00
,Buy to Cover,24/02/2023 16:50,SX,$2329.3,,$1350.00,$91600.00,,($220.00),87.22%,75.00%,$0.00,$0.00
697,Sell Short,28/02/2023 00:10,SE,$2331.9,$0.00,1,($1400.00),-0.60%,$960.00,34.53%,,$0.00,$0.00
,Buy to Cover,28/02/2023 16:50,SX,$2345.9,,($1400.00),$90200.00,,($1820.00),15.11%,-50.36%,$0.00,$0.00
698,Sell Short,02/03/2023 02:20,SE,$2348.7,$0.00,1,($510.00),-0.22%,$130.00,13.83%,,$0.00,$0.00
,Buy to Cover,02/03/2023 16:50,SX,$2353.8,,($510.00),$89690.00,,($810.00),31.91%,-54.26%,$0.00,$0.00
699,Buy,03/03/2023 01:20,LE,$2358.8,$0.00,1,$1410.00,0.60%,$1530.00,84.07%,,$0.00,$0.00
,Sell,03/03/2023 16:50,LX,$2372.9,,$1410.00,$91100.00,,($290.00),93.41%,77.47%,$0.00,$0.00
700,Sell Short,07/03/2023 02:10,SE,$2362.3,$0.00,1,$3270.00,1.38%,$3370.00,84.67%,,$0.00,$0.00
,Buy to Cover,07/03/2023 16:50,SX,$2329.6,,$3270.00,$94370.00,,($610.00),97.49%,82.16%,$0.00,$0.00
701,Sell Short,14/03/2023 00:35,SE,$2418.4,$0.00,1,($100.00),-0.04%,$710.00,38.80%,,$0.00,$0.00
,Buy to Cover,14/03/2023 16:50,SX,$2419.4,,($100.00),$94270.00,,($1120.00),55.74%,-5.46%,$0.00,$0.00
702,Sell Short,15/03/2023 01:25,SE,$2415.5,$0.00,1,($2500.00),-1.03%,$1450.00,36.71%,,$0.00,$0.00
,Buy to Cover,15/03/2023 08:10,Stop Loss,$2440.5,,($2500.00),$91770.00,,($2500.00),0.00%,-63.29%,$0.00,$0.00
703,Sell Short,21/03/2023 02:30,SE,$2492.4,$0.00,1,$3730.00,1.50%,$4230.00,96.36%,,$0.00,$0.00
,Buy to Cover,21/03/2023 16:50,SX,$2455.1,,$3730.00,$95500.00,,($160.00),88.61%,84.97%,$0.00,$0.00
704,Buy,23/03/2023 01:00,LE,$2491.6,$0.00,1,$1590.00,0.64%,$2600.00,69.71%,,$0.00,$0.00
,Sell,23/03/2023 16:50,LX,$2507.5,,$1590.00,$97090.00,,($1130.00),72.92%,42.63%,$0.00,$0.00
705,Sell Short,24/03/2023 01:25,SE,$2503.7,$0.00,1,$1040.00,0.42%,$1450.00,50.35%,,$0.00,$0.00
,Buy to Cover,24/03/2023 16:50,SX,$2493.3,,$1040.00,$98130.00,,($1430.00),85.76%,36.11%,$0.00,$0.00
706,Sell Short,27/03/2023 01:10,SE,$2485.5,$0.00,1,$1630.00,0.66%,$2900.00,94.16%,,$0.00,$0.00
,Buy to Cover,27/03/2023 16:50,SX,$2469.2,,$1630.00,$99760.00,,($180.00),58.77%,52.92%,$0.00,$0.00
707,Sell Short,29/03/2023 01:00,SE,$2478.6,$0.00,1,$210.00,0.08%,$760.00,54.68%,,$0.00,$0.00
,Buy to Cover,29/03/2023 16:50,SX,$2476.5,,$210.00,$99970.00,,($630.00),60.43%,15.11%,$0.00,$0.00
708,Buy,30/03/2023 01:35,LE,$2475.9,$0.00,1,$1720.00,0.69%,$2110.00,94.62%,,$0.00,$0.00
,Sell,30/03/2023 16:50,LX,$2493.1,,$1720.00,$101690.00,,($120.00),82.51%,77.13%,$0.00,$0.00
709,Buy,03/04/2023 03:45,LE,$2472.1,$0.00,1,$2370.00,0.96%,$3050.00,93.56%,,$0.00,$0.00
,Sell,03/04/2023 16:50,LX,$2495.8,,$2370.00,$104060.00,,($210.00),79.14%,72.70%,$0.00,$0.00
710,Buy,10/04/2023 04:00,LE,$2507.2,$0.00,1,($630.00),-0.25%,$560.00,25.81%,,$0.00,$0.00
,Sell,10/04/2023 16:50,LX,$2500.9,,($630.00),$103430.00,,($1610.00),45.16%,-29.03%,$0.00,$0.00
711,Buy,12/04/2023 00:45,LE,$2528.9,$0.00,1,($500.00),-0.20%,$960.00,34.04%,,$0.00,$0.00
,Sell,12/04/2023 16:50,LX,$2523.9,,($500.00),$102930.00,,($1860.00),48.23%,-17.73%,$0.00,$0.00
712,Buy,18/04/2023 01:40,LE,$2508.4,$0.00,1,$360.00,0.14%,$1080.00,50.70%,,$0.00,$0.00
,Sell,18/04/2023 16:50,LX,$2512.0,,$360.00,$103290.00,,($1050.00),66.20%,16.90%,$0.00,$0.00
713,Sell Short,19/04/2023 01:45,SE,$2508.8,$0.00,1,$670.00,0.27%,$3330.00,100.00%,,$0.00,$0.00
,Buy to Cover,19/04/2023 16:50,SX,$2502.1,,$670.00,$103960.00,,$0.00,20.12%,20.12%,$0.00,$0.00
714,Sell Short,21/04/2023 01:15,SE,$2505.8,$0.00,1,$1790.00,0.71%,$2890.00,99.31%,,$0.00,$0.00
,Buy to Cover,21/04/2023 16:50,SX,$2487.9,,$1790.00,$105750.00,,($20.00),62.20%,61.51%,$0.00,$0.00
715,Sell Short,25/04/2023 00:10,SE,$2496.3,$0.00,1,($540.00),-0.22%,$1550.00,54.77%,,$0.00,$0.00
,Buy to Cover,25/04/2023 16:50,SX,$2501.7,,($540.00),$105210.00,,($1280.00),26.15%,-19.08%,$0.00,$0.00
716,Buy,27/04/2023 01:15,LE,$2504.3,$0.00,1,($2500.00),-1.00%,$360.00,12.59%,,$0.00,$0.00
,Sell,27/04/2023 09:40,Stop Loss,$2479.3,,($2500.00),$102710.00,,($2500.00),0.00%,-87.41%,$0.00,$0.00
717,Sell Short,01/05/2023 01:25,SE,$2484.1,$0.00,1,($2500.00),-1.01%,$380.00,13.19%,,$0.00,$0.00
,Buy to Cover,01/05/2023 08:55,Stop Loss,$2509.1,,($2500.00),$100210.00,,($2500.00),0.00%,-86.81%,$0.00,$0.00
718,Sell Short,04/05/2023 02:20,SE,$2541.9,$0.00,1,($1100.00),-0.43%,$880.00,29.73%,,$0.00,$0.00
,Buy to Cover,04/05/2023 16:50,SX,$2552.9,,($1100.00),$99110.00,,($2080.00),33.11%,-37.16%,$0.00,$0.00
719,Buy,09/05/2023 00:25,LE,$2527.5,$0.00,1,$910.00,0.36%,$1220.00,71.35%,,$0.00,$0.00
,Sell,09/05/2023 16:50,LX,$2536.6,,$910.00,$100020.00,,($490.00),81.87%,53.22%,$0.00,$0.00
720,Buy,15/05/2023 03:35,LE,$2518.4,$0.00,1,($270.00),-0.11%,$370.00,32.46%,,$0.00,$0.00
,Sell,15/05/2023 16:50,LX,$2515.7,,($270.00),$99750.00,,($770.00),43.86%,-23.68%,$0.00,$0.00
721,Sell Short,16/05/2023 01:35,SE,$2513.4,$0.00,1,$2550.00,1.01%,$2970.00,98.02%,,$0.00,$0.00
,Buy to Cover,16/05/2023 16:50,SX,$2487.9,,$2550.00,$102300.00,,($60.00),86.14%,84.16%,$0.00,$0.00
722,Sell Short,22/05/2023 00:55,SE,$2472.8,$0.00,1,$440.00,0.18%,$750.00,53.19%,,$0.00,$0.00
,Buy to Cover,22/05/2023 16:50,SX,$2468.4,,$440.00,$102740.00,,($660.00),78.01%,31.21%,$0.00,$0.00
723,Sell Short,23/05/2023 01:35,SE,$2456.6,$0.00,1,($1500.00),-0.61%,$620.00,25.62%,,$0.00,$0.00
,Buy to Cover,23/05/2023 16:50,SX,$2471.6,,($1500.00),$101240.00,,($1800.00),12.40%,-61.98%,$0.00,$0.00
724,Buy,26/05/2023 00:10,LE,$2443.3,$0.00,1,($190.00),-0.08%,$840.00,45.65%,,$0.00,$0.00
,Sell,26/05/2023 16:50,LX,$2441.4,,($190.00),$101050.00,,($1000.00),44.02%,-10.33%,$0.00,$0.00
725,Buy,29/05/2023 01:15,LE,$2440.0,$0.00,1,$1400.00,0.57%,$1790.00,55.42%,,$0.00,$0.00
,Sell,30/05/2023 16:50,LX,$2454.0,,$1400.00,$102450.00,,($1440.00),87.93%,43.34%,$0.00,$0.00
726,Sell Short,01/06/2023 02:05,SE,$2455.2,$0.00,1,($1610.00),-0.66%,$910.00,29.74%,,$0.00,$0.00
,Buy to Cover,01/06/2023 16:50,SX,$2471.3,,($1610.00),$100840.00,,($2150.00),17.65%,-52.61%,$0.00,$0.00
727,Sell Short,06/06/2023 00:35,SE,$2450.9,$0.00,1,($440.00),-0.18%,$460.00,36.51%,,$0.00,$0.00
,Buy to Cover,06/06/2023 16:50,SX,$2455.3,,($440.00),$100400.00,,($800.00),28.57%,-34.92%,$0.00,$0.00
728,Sell Short,07/06/2023 01:15,SE,$2454.7,$0.00,1,$2250.00,0.92%,$2300.00,74.68%,,$0.00,$0.00
,Buy to Cover,07/06/2023 16:50,SX,$2432.2,,$2250.00,$102650.00,,($780.00),98.38%,73.05%,$0.00,$0.00
729,Sell Short,09/06/2023 00:20,SE,$2454.1,$0.00,1,$270.00,0.11%,$710.00,42.26%,,$0.00,$0.00
,Buy to Cover,09/06/2023 16:50,SX,$2451.4,,$270.00,$102920.00,,($970.00),73.81%,16.07%,$0.00,$0.00
730,Buy,12/06/2023 01:35,LE,$2451.0,$0.00,1,($410.00),-0.17%,$640.00,34.97%,,$0.00,$0.00
,Sell,12/06/2023 16:50,LX,$2446.9,,($410.00),$102510.00,,($1190.00),42.62%,-22.40%,$0.00,$0.00
731,Buy,20/06/2023 02:35,LE,$2439.5,$0.00,1,($1570.00),-0.64%,$520.00,18.64%,,$0.00,$0.00
,Sell,20/06/2023 16:50,LX,$2423.8,,($1570.00),$100940.00,,($2270.00),25.09%,-56.27%,$0.00,$0.00
732,Sell Short,27/06/2023 05:35,SE,$2409.6,$0.00,1,$1090.00,0.45%,$1380.00,67.32%,,$0.00,$0.00
,Buy to Cover,27/06/2023 16:50,SX,$2398.7,,$1090.00,$102030.00,,($670.00),85.85%,53.17%,$0.00,$0.00
733,Sell Short,29/06/2023 02:30,SE,$2386.8,$0.00,1,($580.00),-0.24%,$1020.00,49.28%,,$0.00,$0.00
,Buy to Cover,29/06/2023 16:50,SX,$2392.6,,($580.00),$101450.00,,($1050.00),22.71%,-28.02%,$0.00,$0.00
734,Sell Short,05/07/2023 02:20,SE,$2406.6,$0.00,1,$790.00,0.33%,$820.00,40.00%,,$0.00,$0.00
,Buy to Cover,05/07/2023 16:50,SX,$2398.7,,$790.00,$102240.00,,($1230.00),98.54%,38.54%,$0.00,$0.00
735,Sell Short,12/07/2023 02:40,SE,$2416.1,$0.00,1,($2500.00),-1.03%,$140.00,5.30%,,$0.00,$0.00
,Buy to Cover,12/07/2023 13:05,Stop Loss,$2441.1,,($2500.00),$99740.00,,($2500.00),0.00%,-94.70%,$0.00,$0.00
736,Sell Short,14/07/2023 01:45,SE,$2438.7,$0.00,1,$330.00,0.14%,$800.00,65.04%,,$0.00,$0.00
,Buy to Cover,14/07/2023 16:50,SX,$2435.4,,$330.00,$100070.00,,($430.00),61.79%,26.83%,$0.00,$0.00
737,Sell Short,20/07/2023 03:45,SE,$2457.8,$0.00,1,$970.00,0.39%,$1410.00,75.81%,,$0.00,$0.00
,Buy to Cover,20/07/2023 16:50,SX,$2448.1,,$970.00,$101040.00,,($450.00),76.34%,52.15%,$0.00,$0.00
738,Buy,24/07/2023 03:05,LE,$2440.5,$0.00,1,($790.00),-0.32%,$530.00,36.55%,,$0.00,$0.00
,Sell,24/07/2023 16:50,LX,$2432.6,,($790.00),$100250.00,,($920.00),8.97%,-54.48%,$0.00,$0.00
739,Buy,25/07/2023 02:25,LE,$2441.0,$0.00,1,$160.00,0.07%,$210.00,13.55%,,$0.00,$0.00
,Sell,25/07/2023 16:50,LX,$2442.6,,$160.00,$100410.00,,($1340.00),96.77%,10.32%,$0.00,$0.00
740,Sell Short,31/07/2023 00:10,SE,$2428.1,$0.00,1,($1230.00),-0.51%,$480.00,19.83%,,$0.00,$0.00
,Buy to Cover,31/07/2023 16:50,SX,$2440.4,,($1230.00),$99180.00,,($1940.00),29.34%,-50.83%,$0.00,$0.00
741,Sell Short,03/08/2023 01:05,SE,$2405.1,$0.00,1,($100.00),-0.04%,$400.00,40.00%,,$0.00,$0.00
,Buy to Cover,03/08/2023 16:50,SX,$2406.1,,($100.00),$99080.00,,($600.00),50.00%,-10.00%,$0.00,$0.00
742,Sell Short,04/08/2023 00:20,SE,$2406.1,$0.00,1,($840.00),-0.35%,$1500.00,50.51%,,$0.00,$0.00
,Buy to Cover,04/08/2023 16:50,SX,$2414.5,,($840.00),$98240.00,,($1470.00),21.21%,-28.28%,$0.00,$0.00
743,Sell Short,08/08/2023 03:55,SE,$2402.1,$0.00,1,$600.00,0.25%,$900.00,65.69%,,$0.00,$0.00
,Buy to Cover,08/08/2023 16:50,SX,$2396.1,,$600.00,$98840.00,,($470.00),78.10%,43.80%,$0.00,$0.00
744,Buy,17/08/2023 02:10,LE,$2360.2,$0.00,1,($550.00),-0.23%,$990.00,51.30%,,$0.00,$0.00
,Sell,17/08/2023 16:50,LX,$2354.7,,($550.00),$98290.00,,($940.00),20.21%,-28.50%,$0.00,$0.00
745,Sell Short,29/08/2023 06:30,SE,$2385.8,$0.00,1,($1640.00),-0.69%,$750.00,30.24%,,$0.00,$0.00
,Buy to Cover,29/08/2023 16:50,SX,$2402.2,,($1640.00),$96650.00,,($1730.00),3.63%,-66.13%,$0.00,$0.00
746,Sell Short,31/08/2023 02:00,SE,$2407.9,$0.00,1,$500.00,0.21%,$580.00,61.70%,,$0.00,$0.00
,Buy to Cover,31/08/2023 16:50,SX,$2402.9,,$500.00,$97150.00,,($360.00),91.49%,53.19%,$0.00,$0.00
747,Sell Short,01/09/2023 00:10,SE,$2401.6,$0.00,1,($110.00),-0.05%,$430.00,22.05%,,$0.00,$0.00
,Buy to Cover,01/09/2023 16:50,SX,$2402.7,,($110.00),$97040.00,,($1520.00),72.31%,-5.64%,$0.00,$0.00
748,Buy,05/09/2023 00:45,LE,$2401.0,$0.00,1,($1310.00),-0.55%,$30.00,2.13%,,$0.00,$0.00
,Sell,05/09/2023 16:50,LX,$2387.9,,($1310.00),$95730.00,,($1380.00),4.96%,-92.91%,$0.00,$0.00
749,Buy,08/09/2023 02:15,LE,$2387.9,$0.00,1,($840.00),-0.35%,$270.00,20.45%,,$0.00,$0.00
,Sell,08/09/2023 16:50,LX,$2379.5,,($840.00),$94890.00,,($1050.00),15.91%,-63.64%,$0.00,$0.00
750,Sell Short,14/09/2023 01:50,SE,$2366.9,$0.00,1,($160.00),-0.07%,$860.00,71.07%,,$0.00,$0.00
